"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR2911775","NDSU13","SRR4345507","SRR14766434","SRR5904974","SRR6683743","SRR6278424","SRR14766455","SRR2077395","SRR14767695","SRR1511527","SRR14766433","SRR3037434","SRR13641955","SRR14766368"
"sucC","","Succinate--CoA ligase [ADP-forming] subunit beta",581,581,1,1,278,NA,NA,"",1166,1166,1166,"NCJKFECA_03362","GBFFMACB_00029","JGOBPIKM_03801","JAJDIPKB_03577","EDAOGEGO_04411","OCPBJCHP_04443","ELDOCFMP_03943","BHJELCCI_02225","CKEGPAKG_03763","IJEALMHG_03928","BENFFAFO_03047","JOCLDNKJ_01784","ENBCENPF_04362","KKHOBGKP_03860","DLDIJGFH_04354"
"glnP","","Glutamine transport system permease protein GlnP",581,581,1,1,4257,NA,NA,"",659,659,659,"NCJKFECA_02633","GBFFMACB_03220","JGOBPIKM_01737","JAJDIPKB_02213","EDAOGEGO_04379","OCPBJCHP_02589","ELDOCFMP_03854","BHJELCCI_04015","CKEGPAKG_03664","IJEALMHG_03389","BENFFAFO_04273","JOCLDNKJ_03671","ENBCENPF_04330","KKHOBGKP_01475","DLDIJGFH_04183"
"lldR_2","","Putative L-lactate dehydrogenase operon regulatory protein",581,581,1,1,1868,NA,NA,"",776,776,776,"NCJKFECA_01044","GBFFMACB_02574","JGOBPIKM_02537","JAJDIPKB_03444","EDAOGEGO_00562","OCPBJCHP_00249","ELDOCFMP_01766","BHJELCCI_00525","CKEGPAKG_00697","IJEALMHG_00028","BENFFAFO_01100","JOCLDNKJ_00025","ENBCENPF_01607","KKHOBGKP_02593","DLDIJGFH_01512"
"nasD","","Nitrite reductase [NAD(P)H]",581,581,1,1,1634,NA,NA,"",2543,2543,2543,"NCJKFECA_00823","GBFFMACB_01624","JGOBPIKM_02317","JAJDIPKB_00168","EDAOGEGO_00783","OCPBJCHP_00029","ELDOCFMP_01545","BHJELCCI_00745","CKEGPAKG_00918","IJEALMHG_00248","BENFFAFO_00879","JOCLDNKJ_00247","ENBCENPF_01827","KKHOBGKP_02372","DLDIJGFH_01292"
"group_5105","","hypothetical protein",581,581,1,1,6072,NA,NA,"",362,362,362,"NCJKFECA_00567","GBFFMACB_01225","JGOBPIKM_02014","JAJDIPKB_02419","EDAOGEGO_00228","OCPBJCHP_03555","ELDOCFMP_00896","BHJELCCI_02924","CKEGPAKG_01826","IJEALMHG_02093","BENFFAFO_00217","JOCLDNKJ_02696","ENBCENPF_02581","KKHOBGKP_02116","DLDIJGFH_00217"
"group_5106","","hypothetical protein",581,581,1,1,2226,NA,NA,"",875,875,875,"NCJKFECA_03549","GBFFMACB_04232","JGOBPIKM_03953","JAJDIPKB_00868","EDAOGEGO_03665","OCPBJCHP_03182","ELDOCFMP_04130","BHJELCCI_02748","CKEGPAKG_02668","IJEALMHG_03614","BENFFAFO_03407","JOCLDNKJ_02231","ENBCENPF_03744","KKHOBGKP_04145","DLDIJGFH_03700"
"fliJ","","Flagellar FliJ protein",581,581,1,1,4622,NA,NA,"",443,443,443,"NCJKFECA_04008","GBFFMACB_02252","JGOBPIKM_01407","JAJDIPKB_03294","EDAOGEGO_04145","OCPBJCHP_01148","ELDOCFMP_03428","BHJELCCI_03409","CKEGPAKG_03938","IJEALMHG_01969","BENFFAFO_03626","JOCLDNKJ_02904","ENBCENPF_00765","KKHOBGKP_01803","DLDIJGFH_00541"
"ndk","","Nucleoside diphosphate kinase",581,581,1,1,4133,NA,NA,"",431,431,431,"NCJKFECA_01443","GBFFMACB_01043","JGOBPIKM_02934","JAJDIPKB_03048","EDAOGEGO_01139","OCPBJCHP_00445","ELDOCFMP_01962","BHJELCCI_03783","CKEGPAKG_01303","IJEALMHG_02138","BENFFAFO_01296","JOCLDNKJ_00474","ENBCENPF_02952","KKHOBGKP_02789","DLDIJGFH_01708"
"alr_2","","Alanine racemase, biosynthetic",581,581,1,1,2173,NA,NA,"",1106,1106,1106,"NCJKFECA_03646","GBFFMACB_02375","JGOBPIKM_03856","JAJDIPKB_03161","EDAOGEGO_03762","OCPBJCHP_03279","ELDOCFMP_04227","BHJELCCI_02845","CKEGPAKG_02571","IJEALMHG_02750","BENFFAFO_03504","JOCLDNKJ_02134","ENBCENPF_03647","KKHOBGKP_04048","DLDIJGFH_03797"
"rseC","","Protein RseC",581,581,1,1,4071,NA,NA,"",479,479,479,"NCJKFECA_01503","GBFFMACB_00983","JGOBPIKM_02994","JAJDIPKB_03014","EDAOGEGO_01199","OCPBJCHP_00385","ELDOCFMP_01902","BHJELCCI_03723","CKEGPAKG_01243","IJEALMHG_02198","BENFFAFO_01236","JOCLDNKJ_00534","ENBCENPF_03012","KKHOBGKP_02729","DLDIJGFH_01648"
"group_5111","","hypothetical protein",581,581,1,1,5937,NA,NA,"",665,665,665,"NCJKFECA_02171","GBFFMACB_02946","JGOBPIKM_03040","JAJDIPKB_01543","EDAOGEGO_02585","OCPBJCHP_01563","ELDOCFMP_03200","BHJELCCI_02701","CKEGPAKG_02688","IJEALMHG_02244","BENFFAFO_03103","JOCLDNKJ_01517","ENBCENPF_04176","KKHOBGKP_03361","DLDIJGFH_03023"
"gudX_1","","Glucarate dehydratase-related protein",581,581,1,1,2944,NA,NA,"",251,251,251,"NCJKFECA_04098","GBFFMACB_02146","JGOBPIKM_01022","JAJDIPKB_01158","EDAOGEGO_01495","OCPBJCHP_02115","ELDOCFMP_00391","BHJELCCI_01350","CKEGPAKG_00063","IJEALMHG_03050","BENFFAFO_00460","JOCLDNKJ_03532","ENBCENPF_00391","KKHOBGKP_01024","DLDIJGFH_02265"
"tadA","","tRNA-specific adenosine deaminase",581,581,1,1,4087,NA,NA,"",518,518,518,"NCJKFECA_01487","GBFFMACB_00999","JGOBPIKM_02978","JAJDIPKB_03030","EDAOGEGO_01183","OCPBJCHP_00401","ELDOCFMP_01918","BHJELCCI_03739","CKEGPAKG_01259","IJEALMHG_02182","BENFFAFO_01252","JOCLDNKJ_00518","ENBCENPF_02996","KKHOBGKP_02745","DLDIJGFH_01664"
"skp","","Chaperone protein Skp",581,581,1,1,2364,NA,NA,"",485,485,485,"NCJKFECA_03102","GBFFMACB_03367","JGOBPIKM_03413","JAJDIPKB_02367","EDAOGEGO_03474","OCPBJCHP_04226","ELDOCFMP_03548","BHJELCCI_04058","CKEGPAKG_01902","IJEALMHG_03482","BENFFAFO_02627","JOCLDNKJ_04008","ENBCENPF_03054","KKHOBGKP_03808","DLDIJGFH_04309"
"group_5115","","hypothetical protein",581,581,1,1,6052,NA,NA,"",386,386,386,"NCJKFECA_00548","GBFFMACB_01244","JGOBPIKM_01995","JAJDIPKB_02400","EDAOGEGO_00247","OCPBJCHP_03536","ELDOCFMP_00915","BHJELCCI_02943","CKEGPAKG_01807","IJEALMHG_02074","BENFFAFO_00198","JOCLDNKJ_02715","ENBCENPF_02600","KKHOBGKP_02097","DLDIJGFH_00198"
"acrE_1","","Multidrug export protein AcrE",581,581,1,1,1979,NA,NA,"",545,545,545,"NCJKFECA_04381","GBFFMACB_03626","JGOBPIKM_04397","JAJDIPKB_04550","EDAOGEGO_04477","OCPBJCHP_04310","ELDOCFMP_04501","BHJELCCI_04227","CKEGPAKG_04088","IJEALMHG_04094","BENFFAFO_04427","JOCLDNKJ_04172","ENBCENPF_04454","KKHOBGKP_04584","DLDIJGFH_04388"
"group_5117","","hypothetical protein",581,581,1,1,2215,NA,NA,"",197,197,197,"NCJKFECA_03538","GBFFMACB_04221","JGOBPIKM_03964","JAJDIPKB_00857","EDAOGEGO_03654","OCPBJCHP_03171","ELDOCFMP_04119","BHJELCCI_02737","CKEGPAKG_02679","IJEALMHG_03625","BENFFAFO_03396","JOCLDNKJ_02242","ENBCENPF_03755","KKHOBGKP_04156","DLDIJGFH_03689"
"ycgJ","","putative methyltransferase YcgJ",581,581,1,1,134,NA,NA,"",770,770,770,"NCJKFECA_01527","GBFFMACB_04438","JGOBPIKM_03629","JAJDIPKB_04347","EDAOGEGO_01913","OCPBJCHP_01861","ELDOCFMP_02245","BHJELCCI_04575","CKEGPAKG_03853","IJEALMHG_04105","BENFFAFO_01581","JOCLDNKJ_04529","ENBCENPF_02179","KKHOBGKP_03629","DLDIJGFH_03537"
"group_5119","","hypothetical protein",581,581,1,1,2628,NA,NA,"",317,317,317,"NCJKFECA_02066","GBFFMACB_00650","JGOBPIKM_04187","JAJDIPKB_01913","EDAOGEGO_03074","OCPBJCHP_03080","ELDOCFMP_00082","BHJELCCI_02114","CKEGPAKG_02958","IJEALMHG_01297","BENFFAFO_00768","JOCLDNKJ_02026","ENBCENPF_00083","KKHOBGKP_01332","DLDIJGFH_02757"
"ynhF","","putative protein YnhF",581,581,1,1,5208,NA,NA,"",89,89,89,"NCJKFECA_03771","GBFFMACB_00955","JGOBPIKM_00308","JAJDIPKB_02588","EDAOGEGO_02227","OCPBJCHP_00757","ELDOCFMP_02877","BHJELCCI_00806","CKEGPAKG_00643","IJEALMHG_00832","BENFFAFO_02847","JOCLDNKJ_01457","ENBCENPF_02492","KKHOBGKP_00308","DLDIJGFH_02642"
"group_5121","","Beta-xylosidase",581,581,1,1,5891,NA,NA,"",2297,2297,2297,"NCJKFECA_02215","GBFFMACB_02990","JGOBPIKM_03084","JAJDIPKB_01500","EDAOGEGO_02629","OCPBJCHP_01520","ELDOCFMP_03157","BHJELCCI_02658","CKEGPAKG_02732","IJEALMHG_02288","BENFFAFO_03147","JOCLDNKJ_01561","ENBCENPF_04133","KKHOBGKP_03318","DLDIJGFH_03067"
"bioA","","Adenosylmethionine-8-amino-7-oxononanoate aminotransferase",581,581,1,1,4221,NA,NA,"",1298,1298,1298,"NCJKFECA_02668","GBFFMACB_03185","JGOBPIKM_01772","JAJDIPKB_02248","EDAOGEGO_04344","OCPBJCHP_02554","ELDOCFMP_03889","BHJELCCI_03980","CKEGPAKG_03699","IJEALMHG_03424","BENFFAFO_04308","JOCLDNKJ_03706","ENBCENPF_04295","KKHOBGKP_01440","DLDIJGFH_04148"
"dinJ","","Antitoxin DinJ",581,581,1,1,1680,NA,NA,"",260,260,260,"NCJKFECA_00865","GBFFMACB_01666","JGOBPIKM_02359","JAJDIPKB_00126","EDAOGEGO_00741","OCPBJCHP_00071","ELDOCFMP_01587","BHJELCCI_00703","CKEGPAKG_00876","IJEALMHG_00206","BENFFAFO_00921","JOCLDNKJ_00205","ENBCENPF_01785","KKHOBGKP_02414","DLDIJGFH_01334"
"group_5124","","hypothetical protein",581,581,1,1,5723,NA,NA,"",335,335,335,"NCJKFECA_02326","GBFFMACB_03904","JGOBPIKM_03195","JAJDIPKB_03875","EDAOGEGO_02740","OCPBJCHP_01409","ELDOCFMP_03046","BHJELCCI_03861","CKEGPAKG_04044","IJEALMHG_03512","BENFFAFO_03833","JOCLDNKJ_03144","ENBCENPF_03325","KKHOBGKP_03207","DLDIJGFH_03178"
"pqiA","","Intermembrane transport protein PqiA",581,581,1,1,4482,NA,NA,"",1253,1253,1253,"NCJKFECA_03899","GBFFMACB_03855","JGOBPIKM_01536","JAJDIPKB_01641","EDAOGEGO_02451","OCPBJCHP_01275","ELDOCFMP_03300","BHJELCCI_02485","CKEGPAKG_03578","IJEALMHG_03280","BENFFAFO_02001","JOCLDNKJ_03853","ENBCENPF_00892","KKHOBGKP_01676","DLDIJGFH_00668"
"yehW","","Glycine betaine uptake system permease protein YehW",581,581,1,1,5887,NA,NA,"",731,731,731,"NCJKFECA_02219","GBFFMACB_02994","JGOBPIKM_03088","JAJDIPKB_01496","EDAOGEGO_02633","OCPBJCHP_01516","ELDOCFMP_03153","BHJELCCI_02654","CKEGPAKG_02736","IJEALMHG_02292","BENFFAFO_03151","JOCLDNKJ_01565","ENBCENPF_04129","KKHOBGKP_03314","DLDIJGFH_03071"
"rsxE","","Ion-translocating oxidoreductase complex subunit E",581,581,1,1,5182,NA,NA,"",692,692,692,"NCJKFECA_03796","GBFFMACB_00930","JGOBPIKM_00333","JAJDIPKB_02563","EDAOGEGO_02252","OCPBJCHP_00732","ELDOCFMP_02902","BHJELCCI_00781","CKEGPAKG_00668","IJEALMHG_00807","BENFFAFO_02872","JOCLDNKJ_01482","ENBCENPF_02517","KKHOBGKP_00333","DLDIJGFH_02667"
"tdk","","Thymidine kinase",581,581,1,1,4846,NA,NA,"",617,617,617,"NCJKFECA_00285","GBFFMACB_01475","JGOBPIKM_00625","JAJDIPKB_00708","EDAOGEGO_03278","OCPBJCHP_03703","ELDOCFMP_01232","BHJELCCI_00286","CKEGPAKG_01547","IJEALMHG_00648","BENFFAFO_03352","JOCLDNKJ_02419","ENBCENPF_01205","KKHOBGKP_00625","DLDIJGFH_01143"
"asnC","","Regulatory protein AsnC",581,581,1,1,1374,NA,NA,"",458,458,458,"NCJKFECA_04165","GBFFMACB_03148","JGOBPIKM_04347","JAJDIPKB_01661","EDAOGEGO_04265","OCPBJCHP_04007","ELDOCFMP_04353","BHJELCCI_03942","CKEGPAKG_03641","IJEALMHG_03777","BENFFAFO_04141","JOCLDNKJ_03607","ENBCENPF_04216","KKHOBGKP_04305","DLDIJGFH_04069"
"sstT","","Serine/threonine transporter SstT",581,581,1,1,2673,NA,NA,"",1244,1244,1244,"NCJKFECA_02025","GBFFMACB_00609","JGOBPIKM_01289","JAJDIPKB_01872","EDAOGEGO_03033","OCPBJCHP_03039","ELDOCFMP_00123","BHJELCCI_02073","CKEGPAKG_03160","IJEALMHG_01338","BENFFAFO_00727","JOCLDNKJ_01985","ENBCENPF_00124","KKHOBGKP_01291","DLDIJGFH_02798"
"zntA","","Zinc/cadmium/lead-transporting P-type ATPase",581,581,1,1,1739,NA,NA,"",2198,2198,2198,"NCJKFECA_00923","GBFFMACB_01724","JGOBPIKM_02417","JAJDIPKB_00068","EDAOGEGO_00683","OCPBJCHP_00129","ELDOCFMP_01645","BHJELCCI_00645","CKEGPAKG_00818","IJEALMHG_00148","BENFFAFO_00979","JOCLDNKJ_00147","ENBCENPF_01727","KKHOBGKP_02472","DLDIJGFH_01391"
"ydiF","","Acetate CoA-transferase YdiF",581,581,1,1,5285,NA,NA,"",1595,1595,1595,"NCJKFECA_03697","GBFFMACB_02789","JGOBPIKM_00234","JAJDIPKB_00975","EDAOGEGO_02153","OCPBJCHP_00831","ELDOCFMP_02803","BHJELCCI_00880","CKEGPAKG_00569","IJEALMHG_00906","BENFFAFO_02773","JOCLDNKJ_01383","ENBCENPF_02418","KKHOBGKP_00234","DLDIJGFH_02568"
"rlmH","","Ribosomal RNA large subunit methyltransferase H",581,581,1,1,357,NA,NA,"",467,467,467,"NCJKFECA_03446","GBFFMACB_00113","JGOBPIKM_03718","JAJDIPKB_00442","EDAOGEGO_03872","OCPBJCHP_03368","ELDOCFMP_04027","BHJELCCI_02309","CKEGPAKG_02859","IJEALMHG_01792","BENFFAFO_02963","JOCLDNKJ_01700","ENBCENPF_03847","KKHOBGKP_03944","DLDIJGFH_03907"
"mioC","","Protein MioC",581,581,1,1,1375,NA,NA,"",443,443,443,"NCJKFECA_04164","GBFFMACB_03147","JGOBPIKM_04346","JAJDIPKB_01662","EDAOGEGO_04266","OCPBJCHP_04006","ELDOCFMP_04354","BHJELCCI_03941","CKEGPAKG_03640","IJEALMHG_03776","BENFFAFO_04142","JOCLDNKJ_03608","ENBCENPF_04217","KKHOBGKP_04304","DLDIJGFH_04070"
"group_5135","","6-deoxy-6-sulfogluconolactonase",581,581,1,1,3013,NA,NA,"",908,908,908,"NCJKFECA_04597","GBFFMACB_03233","JGOBPIKM_00752","JAJDIPKB_03823","EDAOGEGO_01224","OCPBJCHP_01849","ELDOCFMP_00662","BHJELCCI_04460","CKEGPAKG_00334","IJEALMHG_01740","BENFFAFO_02449","JOCLDNKJ_01076","ENBCENPF_00662","KKHOBGKP_00753","DLDIJGFH_01994"
"ycbU","","putative fimbrial-like protein YcbU",581,581,1,1,38,NA,NA,"",545,545,545,"NCJKFECA_00764","GBFFMACB_03615","JGOBPIKM_02211","JAJDIPKB_04310","EDAOGEGO_00031","OCPBJCHP_02725","ELDOCFMP_00699","BHJELCCI_03358","CKEGPAKG_03989","IJEALMHG_01590","BENFFAFO_00416","JOCLDNKJ_02391","ENBCENPF_03480","KKHOBGKP_02313","DLDIJGFH_00414"
"group_5137","","hypothetical protein",581,581,1,1,2379,NA,NA,"",386,386,386,"NCJKFECA_03087","GBFFMACB_03382","JGOBPIKM_03398","JAJDIPKB_02352","EDAOGEGO_03489","OCPBJCHP_04211","ELDOCFMP_03563","BHJELCCI_04043","CKEGPAKG_01917","IJEALMHG_03467","BENFFAFO_02612","JOCLDNKJ_03993","ENBCENPF_03069","KKHOBGKP_03793","DLDIJGFH_04294"
"spy","","Periplasmic chaperone Spy",581,581,1,1,5338,NA,NA,"",485,485,485,"NCJKFECA_03311","GBFFMACB_02741","JGOBPIKM_00186","JAJDIPKB_01022","EDAOGEGO_02105","OCPBJCHP_00879","ELDOCFMP_02755","BHJELCCI_00928","CKEGPAKG_00522","IJEALMHG_00953","BENFFAFO_02725","JOCLDNKJ_01336","ENBCENPF_02370","KKHOBGKP_00186","DLDIJGFH_02520"
"mtnN","","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase",581,581,1,1,2384,NA,NA,"",698,698,698,"NCJKFECA_03082","GBFFMACB_03387","JGOBPIKM_03393","JAJDIPKB_02347","EDAOGEGO_03494","OCPBJCHP_04206","ELDOCFMP_03568","BHJELCCI_04038","CKEGPAKG_01922","IJEALMHG_03462","BENFFAFO_02607","JOCLDNKJ_03988","ENBCENPF_03074","KKHOBGKP_03788","DLDIJGFH_04289"
"group_5140","","hypothetical protein",581,581,1,1,5782,NA,NA,"",1217,1217,1217,"NCJKFECA_02271","GBFFMACB_04083","JGOBPIKM_03140","JAJDIPKB_01757","EDAOGEGO_02685","OCPBJCHP_01464","ELDOCFMP_03101","BHJELCCI_02602","CKEGPAKG_02788","IJEALMHG_03656","BENFFAFO_03203","JOCLDNKJ_01617","ENBCENPF_03270","KKHOBGKP_03262","DLDIJGFH_03123"
"group_5141","","hypothetical protein",581,581,1,1,2623,NA,NA,"",1007,1007,1007,"NCJKFECA_02071","GBFFMACB_00655","JGOBPIKM_04182","JAJDIPKB_01918","EDAOGEGO_03079","OCPBJCHP_03085","ELDOCFMP_00077","BHJELCCI_02119","CKEGPAKG_02963","IJEALMHG_01292","BENFFAFO_00773","JOCLDNKJ_02031","ENBCENPF_00078","KKHOBGKP_01337","DLDIJGFH_02752"
"yhbO","","Protein/nucleic acid deglycase 2",581,581,1,1,2630,NA,NA,"",518,518,518,"NCJKFECA_02064","GBFFMACB_00648","JGOBPIKM_04189","JAJDIPKB_01911","EDAOGEGO_03072","OCPBJCHP_03078","ELDOCFMP_00084","BHJELCCI_02112","CKEGPAKG_02956","IJEALMHG_01299","BENFFAFO_00766","JOCLDNKJ_02024","ENBCENPF_00085","KKHOBGKP_01330","DLDIJGFH_02759"
"fliN","","Flagellar motor switch protein FliN",581,581,1,1,4618,NA,NA,"",413,413,413,"NCJKFECA_04012","GBFFMACB_02248","JGOBPIKM_01411","JAJDIPKB_03290","EDAOGEGO_04149","OCPBJCHP_01152","ELDOCFMP_03424","BHJELCCI_03405","CKEGPAKG_03942","IJEALMHG_01973","BENFFAFO_03630","JOCLDNKJ_02908","ENBCENPF_00769","KKHOBGKP_01799","DLDIJGFH_00545"
"trmH","","tRNA (guanosine(18)-2'-O)-methyltransferase",581,581,1,1,1923,NA,NA,"",689,689,689,"NCJKFECA_01095","GBFFMACB_02625","JGOBPIKM_02588","JAJDIPKB_03190","EDAOGEGO_00511","OCPBJCHP_00300","ELDOCFMP_01817","BHJELCCI_00474","CKEGPAKG_03266","IJEALMHG_02921","BENFFAFO_01151","JOCLDNKJ_03091","ENBCENPF_01556","KKHOBGKP_02644","DLDIJGFH_01563"
"cbiD","","Cobalt-precorrin-5B C(1)-methyltransferase",581,581,1,1,5692,NA,NA,"",1139,1139,1139,"NCJKFECA_02354","GBFFMACB_03876","JGOBPIKM_03223","JAJDIPKB_04055","EDAOGEGO_02768","OCPBJCHP_01381","ELDOCFMP_03018","BHJELCCI_03833","CKEGPAKG_04016","IJEALMHG_03540","BENFFAFO_03805","JOCLDNKJ_03172","ENBCENPF_03353","KKHOBGKP_03179","DLDIJGFH_03206"
"dmlR_2","","HTH-type transcriptional regulator DmlR",581,581,1,1,4355,NA,NA,"",911,911,911,"NCJKFECA_02545","GBFFMACB_02678","JGOBPIKM_01649","JAJDIPKB_01133","EDAOGEGO_02337","OCPBJCHP_02677","ELDOCFMP_03766","BHJELCCI_03582","CKEGPAKG_02153","IJEALMHG_02446","BENFFAFO_02114","JOCLDNKJ_03463","ENBCENPF_01005","KKHOBGKP_01563","DLDIJGFH_00781"
"group_5147","","hypothetical protein",581,581,1,1,6149,NA,NA,"",461,461,461,"NCJKFECA_00641","GBFFMACB_03422","JGOBPIKM_02088","JAJDIPKB_04423","EDAOGEGO_00154","OCPBJCHP_02848","ELDOCFMP_00822","BHJELCCI_04259","CKEGPAKG_04176","IJEALMHG_04529","BENFFAFO_00293","JOCLDNKJ_02268","ENBCENPF_03603","KKHOBGKP_02190","DLDIJGFH_00291"
"ygdR_4","","putative lipoprotein YgdR",581,581,1,1,2517,NA,NA,"",230,230,230,"NCJKFECA_02954","GBFFMACB_04211","JGOBPIKM_03264","JAJDIPKB_03344","EDAOGEGO_03622","OCPBJCHP_02982","ELDOCFMP_03699","BHJELCCI_03163","CKEGPAKG_02052","IJEALMHG_01395","BENFFAFO_02479","JOCLDNKJ_01836","ENBCENPF_03202","KKHOBGKP_03658","DLDIJGFH_03657"
"ymiA","","Protein YmiA",581,581,1,1,4887,NA,NA,"",128,128,128,"NCJKFECA_00247","GBFFMACB_01437","JGOBPIKM_00587","JAJDIPKB_00670","EDAOGEGO_03316","OCPBJCHP_02493","ELDOCFMP_01270","BHJELCCI_00248","CKEGPAKG_01585","IJEALMHG_00686","BENFFAFO_03314","JOCLDNKJ_00568","ENBCENPF_01243","KKHOBGKP_00587","DLDIJGFH_01105"
"group_5150","","hypothetical protein",581,581,1,1,3085,NA,NA,"",233,233,233,"NCJKFECA_02889","GBFFMACB_04707","JGOBPIKM_00813","JAJDIPKB_02066","EDAOGEGO_01285","OCPBJCHP_01787","ELDOCFMP_00601","BHJELCCI_01140","CKEGPAKG_00273","IJEALMHG_01679","BENFFAFO_02388","JOCLDNKJ_01015","ENBCENPF_00601","KKHOBGKP_00814","DLDIJGFH_02055"
"elfA","","Laminin-binding fimbrial subunit ElfA",581,581,1,1,42,NA,NA,"",542,542,542,"NCJKFECA_00760","GBFFMACB_03619","JGOBPIKM_02207","JAJDIPKB_04314","EDAOGEGO_00035","OCPBJCHP_02729","ELDOCFMP_00703","BHJELCCI_03354","CKEGPAKG_03993","IJEALMHG_01586","BENFFAFO_00412","JOCLDNKJ_02387","ENBCENPF_03484","KKHOBGKP_02309","DLDIJGFH_00410"
"ligB","","DNA ligase B",581,581,1,1,1919,NA,NA,"",1685,1685,1685,"NCJKFECA_01091","GBFFMACB_02621","JGOBPIKM_02584","JAJDIPKB_03194","EDAOGEGO_00515","OCPBJCHP_00296","ELDOCFMP_01813","BHJELCCI_00478","CKEGPAKG_03262","IJEALMHG_02917","BENFFAFO_01147","JOCLDNKJ_03095","ENBCENPF_01560","KKHOBGKP_02640","DLDIJGFH_01559"
"group_5153","","hypothetical protein",581,581,1,1,1453,NA,NA,"",98,98,98,"NCJKFECA_01146","GBFFMACB_03733","JGOBPIKM_02639","JAJDIPKB_02708","EDAOGEGO_00460","OCPBJCHP_00351","ELDOCFMP_01868","BHJELCCI_00423","CKEGPAKG_03317","IJEALMHG_02972","BENFFAFO_01202","JOCLDNKJ_03040","ENBCENPF_01505","KKHOBGKP_02695","DLDIJGFH_01614"
"group_5154","","hypothetical protein",581,581,1,1,5708,NA,NA,"",350,350,350,"NCJKFECA_02341","GBFFMACB_03889","JGOBPIKM_03210","JAJDIPKB_03860","EDAOGEGO_02755","OCPBJCHP_01394","ELDOCFMP_03031","BHJELCCI_03846","CKEGPAKG_04029","IJEALMHG_03527","BENFFAFO_03818","JOCLDNKJ_03159","ENBCENPF_03340","KKHOBGKP_03192","DLDIJGFH_03193"
"thiH","","2-iminoacetate synthase",581,581,1,1,1538,NA,NA,"",1133,1133,1133,"NCJKFECA_04489","GBFFMACB_04152","JGOBPIKM_04474","JAJDIPKB_04263","EDAOGEGO_04598","OCPBJCHP_04423","ELDOCFMP_04608","BHJELCCI_04552","CKEGPAKG_04248","IJEALMHG_04239","BENFFAFO_04450","JOCLDNKJ_04332","ENBCENPF_04555","KKHOBGKP_04607","DLDIJGFH_04532"
"dnaN","","Beta sliding clamp",581,581,1,1,1410,NA,NA,"",1100,1100,1100,"NCJKFECA_04130","GBFFMACB_03113","JGOBPIKM_04312","JAJDIPKB_01696","EDAOGEGO_04300","OCPBJCHP_03972","ELDOCFMP_04388","BHJELCCI_03907","CKEGPAKG_03606","IJEALMHG_03742","BENFFAFO_04176","JOCLDNKJ_03642","ENBCENPF_04251","KKHOBGKP_04270","DLDIJGFH_04104"
"pduD","","Propanediol dehydratase medium subunit",581,581,1,1,5705,NA,NA,"",674,674,674,"NCJKFECA_02344","GBFFMACB_03886","JGOBPIKM_03213","JAJDIPKB_03857","EDAOGEGO_02758","OCPBJCHP_01391","ELDOCFMP_03028","BHJELCCI_03843","CKEGPAKG_04026","IJEALMHG_03530","BENFFAFO_03815","JOCLDNKJ_03162","ENBCENPF_03343","KKHOBGKP_03189","DLDIJGFH_03196"
"cytR","","HTH-type transcriptional repressor CytR",581,581,1,1,2187,NA,NA,"",1025,1025,1025,"NCJKFECA_03632","GBFFMACB_02389","JGOBPIKM_03870","JAJDIPKB_00951","EDAOGEGO_03748","OCPBJCHP_03265","ELDOCFMP_04213","BHJELCCI_02831","CKEGPAKG_02585","IJEALMHG_02764","BENFFAFO_03490","JOCLDNKJ_02148","ENBCENPF_03661","KKHOBGKP_04062","DLDIJGFH_03783"
"yfgG","","Protein YfgG",581,581,1,1,4157,NA,NA,"",191,191,191,"NCJKFECA_01421","GBFFMACB_01064","JGOBPIKM_02913","JAJDIPKB_00620","EDAOGEGO_01117","OCPBJCHP_00466","ELDOCFMP_01983","BHJELCCI_01678","CKEGPAKG_01324","IJEALMHG_00284","BENFFAFO_01317","JOCLDNKJ_00452","ENBCENPF_02931","KKHOBGKP_02810","DLDIJGFH_01729"
"thiD","","Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase",581,581,1,1,5866,NA,NA,"",800,800,800,"NCJKFECA_02236","GBFFMACB_03825","JGOBPIKM_03105","JAJDIPKB_01722","EDAOGEGO_02650","OCPBJCHP_01499","ELDOCFMP_03136","BHJELCCI_02637","CKEGPAKG_02753","IJEALMHG_02309","BENFFAFO_03168","JOCLDNKJ_01582","ENBCENPF_03235","KKHOBGKP_03297","DLDIJGFH_03088"
"livF","","High-affinity branched-chain amino acid transport ATP-binding protein LivF",581,581,1,1,1724,NA,NA,"",713,713,713,"NCJKFECA_00908","GBFFMACB_01709","JGOBPIKM_02402","JAJDIPKB_00083","EDAOGEGO_00698","OCPBJCHP_00114","ELDOCFMP_01630","BHJELCCI_00660","CKEGPAKG_00833","IJEALMHG_00163","BENFFAFO_00964","JOCLDNKJ_00162","ENBCENPF_01742","KKHOBGKP_02457","DLDIJGFH_01376"
