"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR1686623","SRR5905281","SRR27708439","NDSU21","SRR1514770","SRR11487643","SRR14766454","SRR14766328","SRR14766420","SRR14766373","SRR5905014","SRR14766446","SRR16976148","SRR1300559","SRR28323406"
"dapE","","Succinyl-diaminopimelate desuccinylase",581,581,1,1,4180,NA,NA,"",1127,1127,1127,"CGKODGEF_02422","GAMKEBON_01973","JJJDFGFB_02944","JOLBHIGI_03796","PNDPEECJ_00361","AMEEEGBM_02605","DHLDAANJ_00921","EFNBFDBI_00490","AKDEMAPK_00402","OCHGHCBG_03203","ACBOEBFK_00123","PGDKEEIB_00455","DNELAEEF_02607","LNAEIHKJ_02132","EKBJKGFA_03011"
"artJ_1","","ABC transporter arginine-binding protein 1",581,581,1,1,4326,NA,NA,"",731,731,731,"CGKODGEF_01874","GAMKEBON_00770","JJJDFGFB_01774","JOLBHIGI_03142","PNDPEECJ_00774","AMEEEGBM_00791","DHLDAANJ_02436","EFNBFDBI_02257","AKDEMAPK_01160","OCHGHCBG_01697","ACBOEBFK_02218","PGDKEEIB_01844","DNELAEEF_00792","LNAEIHKJ_02379","EKBJKGFA_01841"
"lipA","","Lipoyl synthase",581,581,1,1,365,NA,NA,"",965,965,965,"CGKODGEF_03912","GAMKEBON_02427","JJJDFGFB_04119","JOLBHIGI_03539","PNDPEECJ_01519","AMEEEGBM_04007","DHLDAANJ_01075","EFNBFDBI_02527","AKDEMAPK_02341","OCHGHCBG_04084","ACBOEBFK_01945","PGDKEEIB_01492","DNELAEEF_03962","LNAEIHKJ_03347","EKBJKGFA_03995"
"nagE","","PTS system N-acetylglucosamine-specific EIICBA component",581,581,1,1,319,NA,NA,"",1952,1952,1952,"CGKODGEF_04264","GAMKEBON_02375","JJJDFGFB_04171","JOLBHIGI_03487","PNDPEECJ_01571","AMEEEGBM_03955","DHLDAANJ_01023","EFNBFDBI_02579","AKDEMAPK_02289","OCHGHCBG_04032","ACBOEBFK_01893","PGDKEEIB_01544","DNELAEEF_04014","LNAEIHKJ_03399","EKBJKGFA_03943"
"lptA","","Lipopolysaccharide export system protein LptA",581,581,1,1,2579,NA,NA,"",554,554,554,"CGKODGEF_03766","GAMKEBON_01530","JJJDFGFB_00779","JOLBHIGI_01379","PNDPEECJ_01054","AMEEEGBM_00034","DHLDAANJ_00501","EFNBFDBI_02632","AKDEMAPK_00035","OCHGHCBG_00634","ACBOEBFK_01425","PGDKEEIB_02946","DNELAEEF_00035","LNAEIHKJ_00635","EKBJKGFA_01438"
"mscS_2","","Small-conductance mechanosensitive channel",581,581,1,1,2179,NA,NA,"",857,857,857,"CGKODGEF_02729","GAMKEBON_01151","JJJDFGFB_04016","JOLBHIGI_03952","PNDPEECJ_02696","AMEEEGBM_04115","DHLDAANJ_04511","EFNBFDBI_03163","AKDEMAPK_01968","OCHGHCBG_04270","ACBOEBFK_02959","PGDKEEIB_01708","DNELAEEF_04115","LNAEIHKJ_03578","EKBJKGFA_04103"
"group_5353","","hypothetical protein",581,581,1,1,2567,NA,NA,"",929,929,929,"CGKODGEF_03754","GAMKEBON_01542","JJJDFGFB_00767","JOLBHIGI_01390","PNDPEECJ_01043","AMEEEGBM_00023","DHLDAANJ_00513","EFNBFDBI_02620","AKDEMAPK_00023","OCHGHCBG_00646","ACBOEBFK_01413","PGDKEEIB_02957","DNELAEEF_00023","LNAEIHKJ_00646","EKBJKGFA_01450"
"sdhA","","Succinate dehydrogenase flavoprotein subunit",581,581,1,1,282,NA,NA,"",1766,1766,1766,"CGKODGEF_03697","GAMKEBON_03891","JJJDFGFB_04360","JOLBHIGI_03451","PNDPEECJ_03824","AMEEEGBM_03919","DHLDAANJ_03662","EFNBFDBI_03952","AKDEMAPK_03939","OCHGHCBG_03996","ACBOEBFK_04272","PGDKEEIB_03883","DNELAEEF_04050","LNAEIHKJ_03435","EKBJKGFA_03907"
"fliK","","Flagellar hook-length control protein",581,581,1,1,4621,NA,NA,"",1217,1217,1217,"CGKODGEF_02585","GAMKEBON_03374","JJJDFGFB_01509","JOLBHIGI_02922","PNDPEECJ_04307","AMEEEGBM_01056","DHLDAANJ_02713","EFNBFDBI_03081","AKDEMAPK_01354","OCHGHCBG_01432","ACBOEBFK_02572","PGDKEEIB_03389","DNELAEEF_01058","LNAEIHKJ_03963","EKBJKGFA_01576"
"chuR_1","","Anaerobic sulfatase-maturating enzyme",581,581,1,1,5369,NA,NA,"",1196,1196,1196,"CGKODGEF_01117","GAMKEBON_01708","JJJDFGFB_00592","JOLBHIGI_00156","PNDPEECJ_01290","AMEEEGBM_03240","DHLDAANJ_03702","EFNBFDBI_02082","AKDEMAPK_00670","OCHGHCBG_00853","ACBOEBFK_01319","PGDKEEIB_01260","DNELAEEF_03211","LNAEIHKJ_03663","EKBJKGFA_00160"
"fliS","","Flagellar secretion chaperone FliS",581,581,1,1,4634,NA,NA,"",407,407,407,"CGKODGEF_02572","GAMKEBON_03387","JJJDFGFB_01496","JOLBHIGI_02935","PNDPEECJ_04033","AMEEEGBM_01069","DHLDAANJ_02700","EFNBFDBI_03068","AKDEMAPK_01367","OCHGHCBG_01419","ACBOEBFK_02559","PGDKEEIB_03376","DNELAEEF_01071","LNAEIHKJ_03950","EKBJKGFA_01563"
"mdtD_1","","Putative multidrug resistance protein MdtD",581,581,1,1,5850,NA,NA,"",878,878,878,"CGKODGEF_02438","GAMKEBON_01264","JJJDFGFB_03505","JOLBHIGI_03670","PNDPEECJ_03125","AMEEEGBM_03585","DHLDAANJ_02971","EFNBFDBI_02746","AKDEMAPK_02751","OCHGHCBG_01228","ACBOEBFK_02101","PGDKEEIB_00631","DNELAEEF_03588","LNAEIHKJ_02683","EKBJKGFA_03241"
"pdeC","","putative cyclic di-GMP phosphodiesterase PdeC",581,581,1,1,2070,NA,NA,"",1601,1601,1601,"CGKODGEF_00004","GAMKEBON_03591","JJJDFGFB_01959","JOLBHIGI_01794","PNDPEECJ_01393","AMEEEGBM_01535","DHLDAANJ_02307","EFNBFDBI_01721","AKDEMAPK_03081","OCHGHCBG_02201","ACBOEBFK_03559","PGDKEEIB_02849","DNELAEEF_01218","LNAEIHKJ_01051","EKBJKGFA_02345"
"group_536","","hypothetical protein",581,581,1,1,1684,NA,NA,"",1439,1553,1552,"CGKODGEF_01450","GAMKEBON_00199","JJJDFGFB_02415","JOLBHIGI_01931","PNDPEECJ_00528","AMEEEGBM_02078","DHLDAANJ_00043","EFNBFDBI_00075","AKDEMAPK_00830","OCHGHCBG_02385","ACBOEBFK_00465","PGDKEEIB_00320","DNELAEEF_02079","LNAEIHKJ_01820","EKBJKGFA_02482"
"group_5360","","hypothetical protein",581,581,1,1,3025,NA,NA,"",605,605,605,"CGKODGEF_03868","GAMKEBON_04356","JJJDFGFB_01393","JOLBHIGI_00764","PNDPEECJ_03399","AMEEEGBM_00650","DHLDAANJ_04029","EFNBFDBI_01010","AKDEMAPK_04243","OCHGHCBG_00019","ACBOEBFK_04380","PGDKEEIB_04101","DNELAEEF_00651","LNAEIHKJ_00019","EKBJKGFA_00822"
"group_5361","","hypothetical protein",581,581,1,1,1722,NA,NA,"",368,368,368,"CGKODGEF_01413","GAMKEBON_00162","JJJDFGFB_02452","JOLBHIGI_01968","PNDPEECJ_00565","AMEEEGBM_02115","DHLDAANJ_00080","EFNBFDBI_00112","AKDEMAPK_00867","OCHGHCBG_02422","ACBOEBFK_00502","PGDKEEIB_00283","DNELAEEF_02116","LNAEIHKJ_01783","EKBJKGFA_02519"
"hemN","","Oxygen-independent coproporphyrinogen III oxidase",581,581,1,1,2217,NA,NA,"",1373,1373,1373,"CGKODGEF_04489","GAMKEBON_01051","JJJDFGFB_03916","JOLBHIGI_04052","PNDPEECJ_03563","AMEEEGBM_04215","DHLDAANJ_02246","EFNBFDBI_04022","AKDEMAPK_04173","OCHGHCBG_04170","ACBOEBFK_03460","PGDKEEIB_02749","DNELAEEF_04215","LNAEIHKJ_03478","EKBJKGFA_04203"
"group_5363","","putative protein",581,581,1,1,1528,NA,NA,"",590,590,590,"CGKODGEF_04209","GAMKEBON_04465","JJJDFGFB_04495","JOLBHIGI_04454","PNDPEECJ_04380","AMEEEGBM_04557","DHLDAANJ_04191","EFNBFDBI_04516","AKDEMAPK_03828","OCHGHCBG_04613","ACBOEBFK_04547","PGDKEEIB_04384","DNELAEEF_04558","LNAEIHKJ_04545","EKBJKGFA_04558"
"rcsF","","Outer membrane lipoprotein RcsF",581,581,1,1,2344,NA,NA,"",404,404,404,"CGKODGEF_01348","GAMKEBON_03489","JJJDFGFB_03715","JOLBHIGI_03229","PNDPEECJ_02874","AMEEEGBM_03696","DHLDAANJ_02192","EFNBFDBI_03930","AKDEMAPK_02927","OCHGHCBG_03773","ACBOEBFK_03445","PGDKEEIB_02633","DNELAEEF_03888","LNAEIHKJ_03094","EKBJKGFA_03684"
"ygaP","","Inner membrane protein YgaP",581,581,1,1,3129,NA,NA,"",527,527,527,"CGKODGEF_01713","GAMKEBON_00673","JJJDFGFB_01305","JOLBHIGI_00852","PNDPEECJ_00873","AMEEEGBM_00561","DHLDAANJ_00731","EFNBFDBI_01099","AKDEMAPK_00582","OCHGHCBG_00107","ACBOEBFK_02403","PGDKEEIB_01953","DNELAEEF_00562","LNAEIHKJ_00108","EKBJKGFA_00911"
"ybjI","","5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI",581,581,1,1,4305,NA,NA,"",815,815,815,"CGKODGEF_01855","GAMKEBON_00751","JJJDFGFB_01793","JOLBHIGI_03123","PNDPEECJ_00793","AMEEEGBM_00772","DHLDAANJ_02644","EFNBFDBI_02238","AKDEMAPK_01179","OCHGHCBG_01716","ACBOEBFK_02237","PGDKEEIB_01825","DNELAEEF_00773","LNAEIHKJ_02359","EKBJKGFA_01860"
"cbiC","","Cobalt-precorrin-8 methylmutase",581,581,1,1,5693,NA,NA,"",632,632,632,"CGKODGEF_02822","GAMKEBON_02673","JJJDFGFB_03607","JOLBHIGI_03772","PNDPEECJ_03646","AMEEEGBM_03483","DHLDAANJ_02401","EFNBFDBI_03842","AKDEMAPK_02400","OCHGHCBG_01126","ACBOEBFK_03845","PGDKEEIB_02883","DNELAEEF_03486","LNAEIHKJ_02785","EKBJKGFA_03343"
"ybjO","","Inner membrane protein YbjO",581,581,1,1,4320,NA,NA,"",401,401,401,"CGKODGEF_01869","GAMKEBON_00765","JJJDFGFB_01779","JOLBHIGI_03137","PNDPEECJ_00779","AMEEEGBM_00786","DHLDAANJ_02630","EFNBFDBI_02252","AKDEMAPK_01165","OCHGHCBG_01702","ACBOEBFK_02223","PGDKEEIB_01839","DNELAEEF_00787","LNAEIHKJ_02373","EKBJKGFA_01846"
"nikR","","Nickel-responsive regulator",581,581,1,1,1747,NA,NA,"",437,437,437,"CGKODGEF_01388","GAMKEBON_00137","JJJDFGFB_02477","JOLBHIGI_01993","PNDPEECJ_00590","AMEEEGBM_02140","DHLDAANJ_00105","EFNBFDBI_00137","AKDEMAPK_00892","OCHGHCBG_02447","ACBOEBFK_00527","PGDKEEIB_00258","DNELAEEF_02141","LNAEIHKJ_01758","EKBJKGFA_02544"
"tcdA","","tRNA threonylcarbamoyladenosine dehydratase",581,581,1,1,2918,NA,NA,"",806,806,806,"CGKODGEF_02114","GAMKEBON_02499","JJJDFGFB_01108","JOLBHIGI_01049","PNDPEECJ_02379","AMEEEGBM_00364","DHLDAANJ_01147","EFNBFDBI_01464","AKDEMAPK_01693","OCHGHCBG_00304","ACBOEBFK_01785","PGDKEEIB_01424","DNELAEEF_00365","LNAEIHKJ_00305","EKBJKGFA_01108"
"phsB","","Thiosulfate reductase electron transfer subunit PhsB",581,581,1,1,5729,NA,NA,"",578,578,578,"CGKODGEF_02854","GAMKEBON_02705","JJJDFGFB_03575","JOLBHIGI_03740","PNDPEECJ_03614","AMEEEGBM_03515","DHLDAANJ_02432","EFNBFDBI_03810","AKDEMAPK_02432","OCHGHCBG_01158","ACBOEBFK_04425","PGDKEEIB_02915","DNELAEEF_03518","LNAEIHKJ_02753","EKBJKGFA_03311"
"amiD","","N-acetylmuramoyl-L-alanine amidase AmiD",581,581,1,1,4333,NA,NA,"",830,830,830,"CGKODGEF_01881","GAMKEBON_00777","JJJDFGFB_01767","JOLBHIGI_03149","PNDPEECJ_00767","AMEEEGBM_00798","DHLDAANJ_02443","EFNBFDBI_02264","AKDEMAPK_01153","OCHGHCBG_01690","ACBOEBFK_02211","PGDKEEIB_01851","DNELAEEF_00799","LNAEIHKJ_02386","EKBJKGFA_01834"
"yheS","","putative ABC transporter ATP-binding protein YheS",581,581,1,1,1619,NA,NA,"",1907,1907,1907,"CGKODGEF_01511","GAMKEBON_00260","JJJDFGFB_02354","JOLBHIGI_01870","PNDPEECJ_00467","AMEEEGBM_02017","DHLDAANJ_03608","EFNBFDBI_00014","AKDEMAPK_02945","OCHGHCBG_02324","ACBOEBFK_00404","PGDKEEIB_03852","DNELAEEF_02018","LNAEIHKJ_01881","EKBJKGFA_02421"
"sdhC","","Succinate dehydrogenase cytochrome b556 subunit",581,581,1,1,284,NA,NA,"",404,404,404,"CGKODGEF_03699","GAMKEBON_03889","JJJDFGFB_04358","JOLBHIGI_03453","PNDPEECJ_03822","AMEEEGBM_03921","DHLDAANJ_03660","EFNBFDBI_03950","AKDEMAPK_03937","OCHGHCBG_03998","ACBOEBFK_04270","PGDKEEIB_03881","DNELAEEF_04048","LNAEIHKJ_03433","EKBJKGFA_03909"
"group_5375","","hypothetical protein",581,581,1,1,6017,NA,NA,"",698,698,698,"CGKODGEF_00106","GAMKEBON_01874","JJJDFGFB_02062","JOLBHIGI_01691","PNDPEECJ_02089","AMEEEGBM_01432","DHLDAANJ_00618","EFNBFDBI_01823","AKDEMAPK_01874","OCHGHCBG_02098","ACBOEBFK_01689","PGDKEEIB_01044","DNELAEEF_01320","LNAEIHKJ_00948","EKBJKGFA_02242"
"rsmJ","","Ribosomal RNA small subunit methyltransferase J",581,581,1,1,1758,NA,NA,"",758,758,758,"CGKODGEF_01378","GAMKEBON_00127","JJJDFGFB_02487","JOLBHIGI_02003","PNDPEECJ_00600","AMEEEGBM_02150","DHLDAANJ_00115","EFNBFDBI_00147","AKDEMAPK_00902","OCHGHCBG_02457","ACBOEBFK_00537","PGDKEEIB_00248","DNELAEEF_02151","LNAEIHKJ_01748","EKBJKGFA_02554"
"purM","","Phosphoribosylformylglycinamidine cyclo-ligase",581,581,1,1,4162,NA,NA,"",1037,1037,1037,"CGKODGEF_02404","GAMKEBON_01955","JJJDFGFB_02962","JOLBHIGI_03814","PNDPEECJ_00343","AMEEEGBM_02623","DHLDAANJ_00903","EFNBFDBI_00472","AKDEMAPK_00420","OCHGHCBG_03185","ACBOEBFK_00105","PGDKEEIB_00473","DNELAEEF_02625","LNAEIHKJ_02150","EKBJKGFA_03029"
"malG","","Maltose/maltodextrin transport system permease protein MalG",581,581,1,1,2032,NA,NA,"",890,890,890,"CGKODGEF_04000","GAMKEBON_04032","JJJDFGFB_01923","JOLBHIGI_01830","PNDPEECJ_01357","AMEEEGBM_01570","DHLDAANJ_03182","EFNBFDBI_03780","AKDEMAPK_03464","OCHGHCBG_02237","ACBOEBFK_04088","PGDKEEIB_02600","DNELAEEF_01182","LNAEIHKJ_01087","EKBJKGFA_02381"
"group_5379","","hypothetical protein",581,581,1,1,1493,NA,NA,"",497,497,497,"CGKODGEF_03190","GAMKEBON_04497","JJJDFGFB_02653","JOLBHIGI_02168","PNDPEECJ_02609","AMEEEGBM_02314","DHLDAANJ_01749","EFNBFDBI_00312","AKDEMAPK_01488","OCHGHCBG_02621","ACBOEBFK_03934","PGDKEEIB_01618","DNELAEEF_02316","LNAEIHKJ_01583","EKBJKGFA_02719"
"pckA","","Phosphoenolpyruvate carboxykinase (ATP)",581,581,1,1,1661,NA,NA,"",206,1619,1614,"CGKODGEF_01471","GAMKEBON_00220","JJJDFGFB_02394","JOLBHIGI_01910","PNDPEECJ_00507","AMEEEGBM_02057","DHLDAANJ_00022","EFNBFDBI_00054","AKDEMAPK_02985","OCHGHCBG_02364","ACBOEBFK_00444","PGDKEEIB_00341","DNELAEEF_02058","LNAEIHKJ_01841","EKBJKGFA_02461"
"fliT","","Flagellar protein FliT",581,581,1,1,4633,NA,NA,"",368,368,368,"CGKODGEF_02573","GAMKEBON_03386","JJJDFGFB_01497","JOLBHIGI_02934","PNDPEECJ_04034","AMEEEGBM_01068","DHLDAANJ_02701","EFNBFDBI_03069","AKDEMAPK_01366","OCHGHCBG_01420","ACBOEBFK_02560","PGDKEEIB_03377","DNELAEEF_01070","LNAEIHKJ_03951","EKBJKGFA_01564"
"oxyR_3","","Hydrogen peroxide-inducible genes activator",581,581,1,1,2151,NA,NA,"",917,917,917,"CGKODGEF_02755","GAMKEBON_01177","JJJDFGFB_04042","JOLBHIGI_03926","PNDPEECJ_02722","AMEEEGBM_04089","DHLDAANJ_03108","EFNBFDBI_03189","AKDEMAPK_01994","OCHGHCBG_04672","ACBOEBFK_02985","PGDKEEIB_01734","DNELAEEF_04089","LNAEIHKJ_03604","EKBJKGFA_04077"
"yjiG","","Inner membrane protein YjiG",581,581,1,1,6157,NA,NA,"",461,461,461,"CGKODGEF_00239","GAMKEBON_04059","JJJDFGFB_02195","JOLBHIGI_01558","PNDPEECJ_01710","AMEEEGBM_01299","DHLDAANJ_04207","EFNBFDBI_02423","AKDEMAPK_03868","OCHGHCBG_01965","ACBOEBFK_04229","PGDKEEIB_03519","DNELAEEF_01453","LNAEIHKJ_00815","EKBJKGFA_02109"
"yohK_2","","Inner membrane protein YohK",581,581,1,1,5906,NA,NA,"",695,695,695,"CGKODGEF_02489","GAMKEBON_01213","JJJDFGFB_03454","JOLBHIGI_03619","PNDPEECJ_03524","AMEEEGBM_03636","DHLDAANJ_01882","EFNBFDBI_02797","AKDEMAPK_02802","OCHGHCBG_01279","ACBOEBFK_02050","PGDKEEIB_00580","DNELAEEF_03639","LNAEIHKJ_02632","EKBJKGFA_03190"
"nrdH","","Glutaredoxin-like protein NrdH",581,581,1,1,3137,NA,NA,"",245,245,245,"CGKODGEF_01721","GAMKEBON_00665","JJJDFGFB_01297","JOLBHIGI_00860","PNDPEECJ_00881","AMEEEGBM_00553","DHLDAANJ_00723","EFNBFDBI_01107","AKDEMAPK_00574","OCHGHCBG_00115","ACBOEBFK_02411","PGDKEEIB_01961","DNELAEEF_00554","LNAEIHKJ_00116","EKBJKGFA_00919"
"mug","","G/U mismatch-specific DNA glycosylase",581,581,1,1,2685,NA,NA,"",506,506,506,"CGKODGEF_02019","GAMKEBON_02266","JJJDFGFB_00881","JOLBHIGI_01277","PNDPEECJ_01156","AMEEEGBM_00136","DHLDAANJ_03891","EFNBFDBI_04450","AKDEMAPK_00137","OCHGHCBG_00532","ACBOEBFK_01527","PGDKEEIB_04080","DNELAEEF_00137","LNAEIHKJ_00533","EKBJKGFA_01336"
"ydjJ","","putative zinc-type alcohol dehydrogenase-like protein YdjJ",581,581,1,1,5361,NA,NA,"",1043,1043,1043,"CGKODGEF_01109","GAMKEBON_01716","JJJDFGFB_00584","JOLBHIGI_00164","PNDPEECJ_01282","AMEEEGBM_03232","DHLDAANJ_03694","EFNBFDBI_02090","AKDEMAPK_00678","OCHGHCBG_00845","ACBOEBFK_01327","PGDKEEIB_01252","DNELAEEF_03219","LNAEIHKJ_03655","EKBJKGFA_00168"
"glnA","","Glutamine synthetase",581,581,1,1,2221,NA,NA,"",1409,1409,1409,"CGKODGEF_04493","GAMKEBON_01055","JJJDFGFB_03920","JOLBHIGI_04048","PNDPEECJ_03567","AMEEEGBM_04211","DHLDAANJ_02242","EFNBFDBI_04018","AKDEMAPK_04177","OCHGHCBG_04174","ACBOEBFK_03464","PGDKEEIB_02753","DNELAEEF_04211","LNAEIHKJ_03482","EKBJKGFA_04199"
"hemE","","Uroporphyrinogen decarboxylase",581,581,1,1,1530,NA,NA,"",1064,1064,1064,"CGKODGEF_04211","GAMKEBON_04463","JJJDFGFB_04497","JOLBHIGI_04452","PNDPEECJ_04378","AMEEEGBM_04555","DHLDAANJ_04193","EFNBFDBI_04514","AKDEMAPK_03830","OCHGHCBG_04615","ACBOEBFK_04549","PGDKEEIB_04382","DNELAEEF_04556","LNAEIHKJ_04543","EKBJKGFA_04556"
"lpxL","","Lipid A biosynthesis lauroyltransferase",581,581,1,1,5505,NA,NA,"",920,920,920,"CGKODGEF_03572","GAMKEBON_01692","JJJDFGFB_00723","JOLBHIGI_00025","PNDPEECJ_03013","AMEEEGBM_03371","DHLDAANJ_02084","EFNBFDBI_01951","AKDEMAPK_01642","OCHGHCBG_00984","ACBOEBFK_01188","PGDKEEIB_01287","DNELAEEF_03080","LNAEIHKJ_04256","EKBJKGFA_00029"
"atpC","","ATP synthase epsilon chain",581,581,1,1,1386,NA,NA,"",419,419,419,"CGKODGEF_03427","GAMKEBON_03010","JJJDFGFB_04284","JOLBHIGI_04191","PNDPEECJ_03062","AMEEEGBM_04337","DHLDAANJ_01542","EFNBFDBI_03674","AKDEMAPK_02646","OCHGHCBG_04419","ACBOEBFK_03298","PGDKEEIB_01997","DNELAEEF_04337","LNAEIHKJ_04124","EKBJKGFA_04342"
"apaG","","Protein ApaG",581,581,1,1,2512,NA,NA,"",377,377,377,"CGKODGEF_01185","GAMKEBON_01339","JJJDFGFB_03877","JOLBHIGI_03390","PNDPEECJ_01828","AMEEEGBM_03858","DHLDAANJ_02861","EFNBFDBI_03725","AKDEMAPK_03256","OCHGHCBG_03935","ACBOEBFK_03952","PGDKEEIB_02545","DNELAEEF_03723","LNAEIHKJ_03256","EKBJKGFA_03846"
"casE","","CRISPR system Cascade subunit CasE",581,581,1,1,2975,NA,NA,"",650,650,650,"CGKODGEF_02170","GAMKEBON_00532","JJJDFGFB_01164","JOLBHIGI_00993","PNDPEECJ_01014","AMEEEGBM_00420","DHLDAANJ_02566","EFNBFDBI_01240","AKDEMAPK_00441","OCHGHCBG_00248","ACBOEBFK_01841","PGDKEEIB_03126","DNELAEEF_00421","LNAEIHKJ_00249","EKBJKGFA_01052"
"rluA","","Dual-specificity RNA pseudouridine synthase RluA",581,581,1,1,2506,NA,NA,"",659,659,659,"CGKODGEF_01191","GAMKEBON_01345","JJJDFGFB_03871","JOLBHIGI_03384","PNDPEECJ_01822","AMEEEGBM_03852","DHLDAANJ_02867","EFNBFDBI_03719","AKDEMAPK_03262","OCHGHCBG_03929","ACBOEBFK_03946","PGDKEEIB_02539","DNELAEEF_03729","LNAEIHKJ_03250","EKBJKGFA_03840"
"dam_2","","DNA adenine methylase",581,581,1,1,1644,NA,NA,"",836,836,836,"CGKODGEF_01487","GAMKEBON_00236","JJJDFGFB_02378","JOLBHIGI_01894","PNDPEECJ_00491","AMEEEGBM_02041","DHLDAANJ_00006","EFNBFDBI_00038","AKDEMAPK_02969","OCHGHCBG_02348","ACBOEBFK_00428","PGDKEEIB_00357","DNELAEEF_02042","LNAEIHKJ_01857","EKBJKGFA_02445"
"gmhA","","Phosphoheptose isomerase",581,581,1,1,819,NA,NA,"",578,578,578,"CGKODGEF_03241","GAMKEBON_00337","JJJDFGFB_03127","JOLBHIGI_02494","PNDPEECJ_00022","AMEEEGBM_02786","DHLDAANJ_01370","EFNBFDBI_00721","AKDEMAPK_02597","OCHGHCBG_03498","ACBOEBFK_00685","PGDKEEIB_00008","DNELAEEF_03000","LNAEIHKJ_02905","EKBJKGFA_03493"
"alaC","","Glutamate-pyruvate aminotransferase AlaC",581,581,1,1,3973,NA,NA,"",1238,1238,1238,"CGKODGEF_00846","GAMKEBON_02055","JJJDFGFB_02862","JOLBHIGI_02706","PNDPEECJ_00443","AMEEEGBM_02523","DHLDAANJ_01003","EFNBFDBI_00571","AKDEMAPK_00320","OCHGHCBG_03285","ACBOEBFK_00205","PGDKEEIB_00373","DNELAEEF_02525","LNAEIHKJ_02049","EKBJKGFA_02929"
"alx","","Putative membrane-bound redox modulator Alx",581,581,1,1,2674,NA,NA,"",968,968,968,"CGKODGEF_02007","GAMKEBON_01440","JJJDFGFB_00869","JOLBHIGI_01289","PNDPEECJ_01144","AMEEEGBM_00124","DHLDAANJ_00411","EFNBFDBI_02722","AKDEMAPK_00125","OCHGHCBG_00544","ACBOEBFK_01515","PGDKEEIB_04167","DNELAEEF_00125","LNAEIHKJ_00545","EKBJKGFA_01348"
"group_5398","","hypothetical protein",581,581,1,1,3045,NA,NA,"",515,515,515,"CGKODGEF_03886","GAMKEBON_04264","JJJDFGFB_01375","JOLBHIGI_00782","PNDPEECJ_03417","AMEEEGBM_00632","DHLDAANJ_03637","EFNBFDBI_01028","AKDEMAPK_03748","OCHGHCBG_00037","ACBOEBFK_04118","PGDKEEIB_03977","DNELAEEF_00632","LNAEIHKJ_00037","EKBJKGFA_00840"
"ydjH_1","","putative sugar kinase YdjH",581,581,1,1,5359,NA,NA,"",947,947,947,"CGKODGEF_01107","GAMKEBON_01718","JJJDFGFB_00582","JOLBHIGI_00166","PNDPEECJ_01280","AMEEEGBM_03230","DHLDAANJ_03692","EFNBFDBI_02092","AKDEMAPK_00680","OCHGHCBG_00843","ACBOEBFK_01329","PGDKEEIB_01250","DNELAEEF_03221","LNAEIHKJ_03653","EKBJKGFA_00170"
"greB","","Transcription elongation factor GreB",581,581,1,1,1665,NA,NA,"",473,473,473,"CGKODGEF_01468","GAMKEBON_00217","JJJDFGFB_02397","JOLBHIGI_01913","PNDPEECJ_00510","AMEEEGBM_02060","DHLDAANJ_00025","EFNBFDBI_00057","AKDEMAPK_00812","OCHGHCBG_02367","ACBOEBFK_00447","PGDKEEIB_00338","DNELAEEF_02061","LNAEIHKJ_01838","EKBJKGFA_02464"
"group_5401","","Ferredoxin--NADP reductase",581,581,1,1,4184,NA,NA,"",1961,1961,1961,"CGKODGEF_02426","GAMKEBON_01977","JJJDFGFB_02940","JOLBHIGI_03792","PNDPEECJ_00365","AMEEEGBM_02601","DHLDAANJ_00925","EFNBFDBI_00494","AKDEMAPK_00398","OCHGHCBG_03207","ACBOEBFK_00127","PGDKEEIB_00451","DNELAEEF_02603","LNAEIHKJ_02128","EKBJKGFA_03007"
"group_5402","","hypothetical protein",581,581,1,1,1490,NA,NA,"",1037,1037,1037,"CGKODGEF_03193","GAMKEBON_04494","JJJDFGFB_02656","JOLBHIGI_02171","PNDPEECJ_02606","AMEEEGBM_02317","DHLDAANJ_01752","EFNBFDBI_00315","AKDEMAPK_01491","OCHGHCBG_02624","ACBOEBFK_03937","PGDKEEIB_01615","DNELAEEF_02319","LNAEIHKJ_01580","EKBJKGFA_02722"
"rfbG","","CDP-glucose 4,6-dehydratase",581,581,1,1,5760,NA,NA,"",1079,1079,1079,"CGKODGEF_03953","GAMKEBON_01306","JJJDFGFB_03547","JOLBHIGI_03712","PNDPEECJ_03167","AMEEEGBM_03543","DHLDAANJ_03440","EFNBFDBI_04222","AKDEMAPK_03409","OCHGHCBG_01186","ACBOEBFK_02143","PGDKEEIB_00673","DNELAEEF_03546","LNAEIHKJ_02725","EKBJKGFA_03283"
"cbiN","","Cobalt transport protein CbiN",581,581,1,1,5681,NA,NA,"",281,281,281,"CGKODGEF_02811","GAMKEBON_02662","JJJDFGFB_03618","JOLBHIGI_03783","PNDPEECJ_03657","AMEEEGBM_03472","DHLDAANJ_02390","EFNBFDBI_03853","AKDEMAPK_02389","OCHGHCBG_01115","ACBOEBFK_03834","PGDKEEIB_02872","DNELAEEF_03475","LNAEIHKJ_02796","EKBJKGFA_03354"
