"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR15050788","SRR2096540","SRR5883594","SRR5905069","SRR14766450","SRR8280236","SRR27714918","SRR13641955","SRR10037243","SRR16506855","SRR7707918","NDSU8","SRR5904975","SRR23043675","SRR7041697"
"group_5441","","hypothetical protein",581,581,1,1,1775,NA,NA,"",2060,2060,2060,"GECBOMLG_03199","NNIFEHJJ_01796","AMMIPIGE_00646","CNBCECDA_00211","MKNLEGFG_01393","ONBKJHEC_01209","JDGPEFCB_02166","KKHOBGKP_02507","OAJCOHFM_02062","MMJAGEHG_02207","BGKOLDCB_00064","CDDPGOFG_02558","EOBMODNK_01358","HFPEINND_02166","NCFACCIB_00110"
"dctA","","Aerobic C4-dicarboxylate transport protein",581,581,1,1,1779,NA,NA,"",1286,1286,1286,"GECBOMLG_03195","NNIFEHJJ_01792","AMMIPIGE_00642","CNBCECDA_00215","MKNLEGFG_01389","ONBKJHEC_01205","JDGPEFCB_02170","KKHOBGKP_02511","OAJCOHFM_02066","MMJAGEHG_02203","BGKOLDCB_00068","CDDPGOFG_02554","EOBMODNK_01354","HFPEINND_02170","NCFACCIB_00106"
"accB","","Biotin carboxyl carrier protein of acetyl-CoA carboxylase",581,581,1,1,1967,NA,NA,"",470,470,470,"GECBOMLG_04322","NNIFEHJJ_04599","AMMIPIGE_04591","CNBCECDA_04553","MKNLEGFG_04256","ONBKJHEC_04445","JDGPEFCB_04493","KKHOBGKP_04572","OAJCOHFM_04440","MMJAGEHG_04525","BGKOLDCB_03245","CDDPGOFG_03944","EOBMODNK_04554","HFPEINND_04511","NCFACCIB_04155"
"yhhA","","putative protein YhhA",581,581,1,1,1716,NA,NA,"",416,416,416,"GECBOMLG_03257","NNIFEHJJ_01854","AMMIPIGE_00704","CNBCECDA_00153","MKNLEGFG_01451","ONBKJHEC_01267","JDGPEFCB_02108","KKHOBGKP_02449","OAJCOHFM_02004","MMJAGEHG_02265","BGKOLDCB_00006","CDDPGOFG_03505","EOBMODNK_01416","HFPEINND_02108","NCFACCIB_00168"
"lnt","","Apolipoprotein N-acyltransferase",581,581,1,1,331,NA,NA,"",1589,1589,1589,"GECBOMLG_03710","NNIFEHJJ_04060","AMMIPIGE_03674","CNBCECDA_03975","MKNLEGFG_02877","ONBKJHEC_03186","JDGPEFCB_03978","KKHOBGKP_03918","OAJCOHFM_03519","MMJAGEHG_03974","BGKOLDCB_01367","CDDPGOFG_01201","EOBMODNK_04083","HFPEINND_03997","NCFACCIB_02189"
"torT","","Periplasmic protein TorT",581,581,1,1,1423,NA,NA,"",1040,1040,1040,"GECBOMLG_04137","NNIFEHJJ_04374","AMMIPIGE_04301","CNBCECDA_04232","MKNLEGFG_03739","ONBKJHEC_04048","JDGPEFCB_04378","KKHOBGKP_04257","OAJCOHFM_04315","MMJAGEHG_04446","BGKOLDCB_02211","CDDPGOFG_03615","EOBMODNK_04334","HFPEINND_04320","NCFACCIB_03441"
"group_5447","","hypothetical protein",581,581,1,1,4544,NA,NA,"",395,395,395,"GECBOMLG_00168","NNIFEHJJ_00834","AMMIPIGE_01103","CNBCECDA_00582","MKNLEGFG_02216","ONBKJHEC_01064","JDGPEFCB_00985","KKHOBGKP_01732","OAJCOHFM_01731","MMJAGEHG_00986","BGKOLDCB_04271","CDDPGOFG_03359","EOBMODNK_00988","HFPEINND_00986","NCFACCIB_03341"
"ttgI","","Toluene efflux pump outer membrane protein TtgI",581,581,1,1,5897,NA,NA,"",1436,1436,1436,"GECBOMLG_02864","NNIFEHJJ_03508","AMMIPIGE_02808","CNBCECDA_03592","MKNLEGFG_01945","ONBKJHEC_02690","JDGPEFCB_03461","KKHOBGKP_03324","OAJCOHFM_02863","MMJAGEHG_03602","BGKOLDCB_00345","CDDPGOFG_01539","EOBMODNK_03248","HFPEINND_03463","NCFACCIB_01780"
"gstB","","Glutathione S-transferase GstB",581,581,1,1,4299,NA,NA,"",626,626,626,"GECBOMLG_00387","NNIFEHJJ_01053","AMMIPIGE_00884","CNBCECDA_00801","MKNLEGFG_02465","ONBKJHEC_00845","JDGPEFCB_00766","KKHOBGKP_01513","OAJCOHFM_01512","MMJAGEHG_00767","BGKOLDCB_01277","CDDPGOFG_04352","EOBMODNK_00768","HFPEINND_00767","NCFACCIB_01070"
"ypeA","","Acetyltransferase YpeA",581,581,1,1,4017,NA,NA,"",425,425,425,"GECBOMLG_02553","NNIFEHJJ_02617","AMMIPIGE_03273","CNBCECDA_01824","MKNLEGFG_02008","ONBKJHEC_00544","JDGPEFCB_02525","KKHOBGKP_02866","OAJCOHFM_02420","MMJAGEHG_02526","BGKOLDCB_00742","CDDPGOFG_00156","EOBMODNK_02161","HFPEINND_02525","NCFACCIB_01227"
"group_5451","","hypothetical protein",581,581,1,1,3640,NA,NA,"",731,731,731,"GECBOMLG_04349","NNIFEHJJ_04564","AMMIPIGE_04659","CNBCECDA_04580","MKNLEGFG_04229","ONBKJHEC_04336","JDGPEFCB_04528","KKHOBGKP_04501","OAJCOHFM_04377","MMJAGEHG_04498","BGKOLDCB_03361","CDDPGOFG_04198","EOBMODNK_04614","HFPEINND_04484","NCFACCIB_04092"
"plsY","","putative glycerol-3-phosphate acyltransferase",581,581,1,1,2690,NA,NA,"",611,611,611,"GECBOMLG_01071","NNIFEHJJ_00526","AMMIPIGE_04081","CNBCECDA_02868","MKNLEGFG_00920","ONBKJHEC_02154","JDGPEFCB_00141","KKHOBGKP_01273","OAJCOHFM_00886","MMJAGEHG_00142","BGKOLDCB_03424","CDDPGOFG_02859","EOBMODNK_00528","HFPEINND_00142","NCFACCIB_00398"
"lolA","","Outer-membrane lipoprotein carrier protein",581,581,1,1,4364,NA,NA,"",611,611,611,"GECBOMLG_00329","NNIFEHJJ_00995","AMMIPIGE_00942","CNBCECDA_00743","MKNLEGFG_02523","ONBKJHEC_00903","JDGPEFCB_00824","KKHOBGKP_01571","OAJCOHFM_01570","MMJAGEHG_00825","BGKOLDCB_01219","CDDPGOFG_02732","EOBMODNK_00826","HFPEINND_00825","NCFACCIB_01128"
"pspB","","Phage shock protein B",581,581,1,1,4914,NA,NA,"",224,224,224,"GECBOMLG_01546","NNIFEHJJ_02229","AMMIPIGE_01455","CNBCECDA_01051","MKNLEGFG_00185","ONBKJHEC_00223","JDGPEFCB_01821","KKHOBGKP_00563","OAJCOHFM_00185","MMJAGEHG_01781","BGKOLDCB_02034","CDDPGOFG_00360","EOBMODNK_01775","HFPEINND_01820","NCFACCIB_02102"
"alaE","","L-alanine exporter AlaE",581,581,1,1,3132,NA,NA,"",449,449,449,"GECBOMLG_03012","NNIFEHJJ_00110","AMMIPIGE_01939","CNBCECDA_02572","MKNLEGFG_00517","ONBKJHEC_01858","JDGPEFCB_00558","KKHOBGKP_00856","OAJCOHFM_01304","MMJAGEHG_00559","BGKOLDCB_02558","CDDPGOFG_02882","EOBMODNK_00110","HFPEINND_00559","NCFACCIB_03691"
"pepE","","Peptidase E",581,581,1,1,2014,NA,NA,"",704,704,704,"GECBOMLG_00920","NNIFEHJJ_01160","AMMIPIGE_00010","CNBCECDA_04354","MKNLEGFG_03878","ONBKJHEC_04583","JDGPEFCB_01587","KKHOBGKP_01909","OAJCOHFM_03164","MMJAGEHG_01163","BGKOLDCB_04287","CDDPGOFG_03477","EOBMODNK_03322","HFPEINND_01163","NCFACCIB_04553"
"group_5457","","hypothetical protein",581,581,1,1,4401,NA,NA,"",548,548,548,"GECBOMLG_00295","NNIFEHJJ_00961","AMMIPIGE_00976","CNBCECDA_00709","MKNLEGFG_02345","ONBKJHEC_00937","JDGPEFCB_00858","KKHOBGKP_01605","OAJCOHFM_01604","MMJAGEHG_00859","BGKOLDCB_00454","CDDPGOFG_02698","EOBMODNK_00860","HFPEINND_00859","NCFACCIB_01162"
"yaaA","","Peroxide stress resistance protein YaaA",581,581,1,1,59,NA,NA,"",773,773,773,"GECBOMLG_00537","NNIFEHJJ_01542","AMMIPIGE_00392","CNBCECDA_01285","MKNLEGFG_02683","ONBKJHEC_03342","JDGPEFCB_01204","KKHOBGKP_02292","OAJCOHFM_03731","MMJAGEHG_01545","BGKOLDCB_01030","CDDPGOFG_03679","EOBMODNK_03704","HFPEINND_01546","NCFACCIB_02970"
"galK","","Galactokinase",581,581,1,1,4201,NA,NA,"",1148,1148,1148,"GECBOMLG_00479","NNIFEHJJ_01145","AMMIPIGE_04403","CNBCECDA_04244","MKNLEGFG_02373","ONBKJHEC_00753","JDGPEFCB_00674","KKHOBGKP_01421","OAJCOHFM_01420","MMJAGEHG_00675","BGKOLDCB_03722","CDDPGOFG_02685","EOBMODNK_00676","HFPEINND_00675","NCFACCIB_00978"
"metQ_2","","D-methionine-binding lipoprotein MetQ",581,581,1,1,2343,NA,NA,"",815,815,815,"GECBOMLG_04146","NNIFEHJJ_03947","AMMIPIGE_04471","CNBCECDA_04416","MKNLEGFG_03940","ONBKJHEC_04112","JDGPEFCB_03700","KKHOBGKP_03828","OAJCOHFM_03927","MMJAGEHG_03670","BGKOLDCB_02615","CDDPGOFG_01783","EOBMODNK_03900","HFPEINND_03890","NCFACCIB_03760"
"ptsO","","Phosphocarrier protein NPr",581,581,1,1,2573,NA,NA,"",272,272,272,"GECBOMLG_00958","NNIFEHJJ_00639","AMMIPIGE_03889","CNBCECDA_02981","MKNLEGFG_00807","ONBKJHEC_02041","JDGPEFCB_00028","KKHOBGKP_01386","OAJCOHFM_00773","MMJAGEHG_00029","BGKOLDCB_00588","CDDPGOFG_03847","EOBMODNK_00641","HFPEINND_00029","NCFACCIB_00511"
"xapA","","Purine nucleoside phosphorylase 2",581,581,1,1,3990,NA,NA,"",833,833,833,"GECBOMLG_02580","NNIFEHJJ_02590","AMMIPIGE_03246","CNBCECDA_01797","MKNLEGFG_02840","ONBKJHEC_00571","JDGPEFCB_02552","KKHOBGKP_02893","OAJCOHFM_02447","MMJAGEHG_02553","BGKOLDCB_00715","CDDPGOFG_00183","EOBMODNK_02134","HFPEINND_02552","NCFACCIB_01200"
"intA_1","","Prophage integrase IntA",581,581,1,1,804,NA,NA,"",269,269,269,"GECBOMLG_01802","NNIFEHJJ_03030","AMMIPIGE_02329","CNBCECDA_02054","MKNLEGFG_01331","ONBKJHEC_01676","JDGPEFCB_02800","KKHOBGKP_03562","OAJCOHFM_04094","MMJAGEHG_02987","BGKOLDCB_02129","CDDPGOFG_00637","EOBMODNK_02573","HFPEINND_02985","NCFACCIB_00799"
"sufC","","putative ATP-dependent transporter SufC",581,581,1,1,5271,NA,NA,"",746,746,746,"GECBOMLG_02304","NNIFEHJJ_03196","AMMIPIGE_02496","CNBCECDA_03103","MKNLEGFG_03455","ONBKJHEC_03621","JDGPEFCB_03303","KKHOBGKP_00247","OAJCOHFM_00501","MMJAGEHG_03304","BGKOLDCB_00196","CDDPGOFG_00898","EOBMODNK_02740","HFPEINND_03304","NCFACCIB_00675"
"group_5465","","hypothetical protein",581,581,1,1,4247,NA,NA,"",995,995,995,"GECBOMLG_00435","NNIFEHJJ_01101","AMMIPIGE_04447","CNBCECDA_04288","MKNLEGFG_02417","ONBKJHEC_00797","JDGPEFCB_00718","KKHOBGKP_01465","OAJCOHFM_01464","MMJAGEHG_00719","BGKOLDCB_03766","CDDPGOFG_02641","EOBMODNK_00720","HFPEINND_00719","NCFACCIB_01022"
"group_5466","","hypothetical protein",581,581,1,1,3062,NA,NA,"",431,431,431,"GECBOMLG_02949","NNIFEHJJ_00047","AMMIPIGE_02002","CNBCECDA_02635","MKNLEGFG_00454","ONBKJHEC_01795","JDGPEFCB_00621","KKHOBGKP_00793","OAJCOHFM_01367","MMJAGEHG_00622","BGKOLDCB_03460","CDDPGOFG_03233","EOBMODNK_00047","HFPEINND_00622","NCFACCIB_04273"
"csgG","","Curli production assembly/transport component CsgG",581,581,1,1,5523,NA,NA,"",833,833,833,"GECBOMLG_02066","NNIFEHJJ_03434","AMMIPIGE_02734","CNBCECDA_03341","MKNLEGFG_01773","ONBKJHEC_02431","JDGPEFCB_03065","KKHOBGKP_00009","OAJCOHFM_00739","MMJAGEHG_03066","BGKOLDCB_04561","CDDPGOFG_04387","EOBMODNK_02978","HFPEINND_03066","NCFACCIB_02793"
"fliY","","L-cystine-binding protein FliY",581,581,1,1,4642,NA,NA,"",800,800,800,"GECBOMLG_00079","NNIFEHJJ_00745","AMMIPIGE_01193","CNBCECDA_00493","MKNLEGFG_03517","ONBKJHEC_03410","JDGPEFCB_01074","KKHOBGKP_01821","OAJCOHFM_01820","MMJAGEHG_01075","BGKOLDCB_02974","CDDPGOFG_01989","EOBMODNK_01077","HFPEINND_01075","NCFACCIB_01378"
"qorB","","Quinone oxidoreductase 2",581,581,1,1,6051,NA,NA,"",848,848,848,"GECBOMLG_00733","NNIFEHJJ_01346","AMMIPIGE_00196","CNBCECDA_01481","MKNLEGFG_03193","ONBKJHEC_03004","JDGPEFCB_01400","KKHOBGKP_02096","OAJCOHFM_02978","MMJAGEHG_01349","BGKOLDCB_01416","CDDPGOFG_02346","EOBMODNK_03508","HFPEINND_01350","NCFACCIB_02504"
"map","","Methionine aminopeptidase",581,581,1,1,2374,NA,NA,"",794,794,794,"GECBOMLG_04176","NNIFEHJJ_03917","AMMIPIGE_04501","CNBCECDA_04386","MKNLEGFG_03910","ONBKJHEC_04142","JDGPEFCB_03730","KKHOBGKP_03798","OAJCOHFM_03897","MMJAGEHG_03700","BGKOLDCB_02585","CDDPGOFG_01813","EOBMODNK_03870","HFPEINND_03860","NCFACCIB_03730"
"rsxG","","Ion-translocating oxidoreductase complex subunit G",581,581,1,1,5181,NA,NA,"",620,620,620,"GECBOMLG_02391","NNIFEHJJ_03109","AMMIPIGE_02409","CNBCECDA_03016","MKNLEGFG_03368","ONBKJHEC_03708","JDGPEFCB_03390","KKHOBGKP_00334","OAJCOHFM_00414","MMJAGEHG_03391","BGKOLDCB_03607","CDDPGOFG_00589","EOBMODNK_02653","HFPEINND_03391","NCFACCIB_00762"
"clcA","","H(+)/Cl(-) exchange transporter ClcA",581,581,1,1,2388,NA,NA,"",1421,1421,1421,"GECBOMLG_04190","NNIFEHJJ_03903","AMMIPIGE_04515","CNBCECDA_04372","MKNLEGFG_03896","ONBKJHEC_04156","JDGPEFCB_03744","KKHOBGKP_03784","OAJCOHFM_03883","MMJAGEHG_03714","BGKOLDCB_02571","CDDPGOFG_01827","EOBMODNK_03856","HFPEINND_03846","NCFACCIB_03716"
"group_5473","","hypothetical protein",581,581,1,1,2978,NA,NA,"",1046,1046,1046,"GECBOMLG_03147","NNIFEHJJ_00244","AMMIPIGE_01804","CNBCECDA_02437","MKNLEGFG_00652","ONBKJHEC_01993","JDGPEFCB_00423","KKHOBGKP_00991","OAJCOHFM_01169","MMJAGEHG_00424","BGKOLDCB_01778","CDDPGOFG_03012","EOBMODNK_00245","HFPEINND_00424","NCFACCIB_02559"
"nudF","","ADP-ribose pyrophosphatase",581,581,1,1,2712,NA,NA,"",632,632,632,"GECBOMLG_01093","NNIFEHJJ_00504","AMMIPIGE_04059","CNBCECDA_02846","MKNLEGFG_00942","ONBKJHEC_02176","JDGPEFCB_00163","KKHOBGKP_01251","OAJCOHFM_00908","MMJAGEHG_00164","BGKOLDCB_04011","CDDPGOFG_02421","EOBMODNK_00506","HFPEINND_00164","NCFACCIB_00376"
"group_5475","","hypothetical protein",581,581,1,1,6042,NA,NA,"",635,635,635,"GECBOMLG_00740","NNIFEHJJ_01339","AMMIPIGE_00189","CNBCECDA_01488","MKNLEGFG_03186","ONBKJHEC_02997","JDGPEFCB_01407","KKHOBGKP_02088","OAJCOHFM_02985","MMJAGEHG_01342","BGKOLDCB_01423","CDDPGOFG_02353","EOBMODNK_03501","HFPEINND_01343","NCFACCIB_02497"
"group_5476","","hypothetical protein",581,581,1,1,4242,NA,NA,"",758,758,758,"GECBOMLG_00440","NNIFEHJJ_01106","AMMIPIGE_04442","CNBCECDA_04283","MKNLEGFG_02412","ONBKJHEC_00792","JDGPEFCB_00713","KKHOBGKP_01460","OAJCOHFM_01459","MMJAGEHG_00714","BGKOLDCB_03761","CDDPGOFG_02646","EOBMODNK_00715","HFPEINND_00714","NCFACCIB_01017"
"patA","","Putrescine aminotransferase",581,581,1,1,2680,NA,NA,"",1379,1379,1379,"GECBOMLG_01060","NNIFEHJJ_00537","AMMIPIGE_03787","CNBCECDA_02879","MKNLEGFG_00909","ONBKJHEC_02143","JDGPEFCB_00130","KKHOBGKP_01284","OAJCOHFM_00875","MMJAGEHG_00131","BGKOLDCB_03413","CDDPGOFG_02848","EOBMODNK_00539","HFPEINND_00131","NCFACCIB_00409"
"group_5478","","hypothetical protein",581,581,1,1,6117,NA,NA,"",500,500,500,"GECBOMLG_00667","NNIFEHJJ_01412","AMMIPIGE_00262","CNBCECDA_01415","MKNLEGFG_02553","ONBKJHEC_03070","JDGPEFCB_01334","KKHOBGKP_02162","OAJCOHFM_04576","MMJAGEHG_01415","BGKOLDCB_04233","CDDPGOFG_04263","EOBMODNK_03574","HFPEINND_01416","NCFACCIB_04505"
"kdsD","","Arabinose 5-phosphate isomerase KdsD",581,581,1,1,2582,NA,NA,"",986,986,986,"GECBOMLG_00967","NNIFEHJJ_00630","AMMIPIGE_03880","CNBCECDA_02972","MKNLEGFG_00816","ONBKJHEC_02050","JDGPEFCB_00037","KKHOBGKP_01377","OAJCOHFM_00782","MMJAGEHG_00038","BGKOLDCB_00597","CDDPGOFG_03838","EOBMODNK_00632","HFPEINND_00038","NCFACCIB_00502"
"sapF","","Peptide transport system ATP-binding protein SapF",581,581,1,1,4907,NA,NA,"",806,806,806,"GECBOMLG_01553","NNIFEHJJ_02236","AMMIPIGE_01448","CNBCECDA_01058","MKNLEGFG_00178","ONBKJHEC_00230","JDGPEFCB_01828","KKHOBGKP_00570","OAJCOHFM_00178","MMJAGEHG_01774","BGKOLDCB_02041","CDDPGOFG_01604","EOBMODNK_01782","HFPEINND_01827","NCFACCIB_02095"
"gnsA","","Protein GnsA",581,581,1,1,4787,NA,NA,"",173,173,173,"GECBOMLG_01667","NNIFEHJJ_02351","AMMIPIGE_01334","CNBCECDA_01172","MKNLEGFG_00064","ONBKJHEC_00344","JDGPEFCB_01942","KKHOBGKP_00684","OAJCOHFM_00064","MMJAGEHG_01660","BGKOLDCB_02374","CDDPGOFG_01718","EOBMODNK_01896","HFPEINND_01940","NCFACCIB_01521"
"fumC","","Fumarate hydratase class II",581,581,1,1,5166,NA,NA,"",1403,1403,1403,"GECBOMLG_01340","NNIFEHJJ_02013","AMMIPIGE_01671","CNBCECDA_00835","MKNLEGFG_00401","ONBKJHEC_00007","JDGPEFCB_01603","KKHOBGKP_00347","OAJCOHFM_00401","MMJAGEHG_01997","BGKOLDCB_00995","CDDPGOFG_00576","EOBMODNK_01575","HFPEINND_01604","NCFACCIB_01551"
"mutH","","DNA mismatch repair protein MutH",581,581,1,1,2902,NA,NA,"",695,695,695,"GECBOMLG_01276","NNIFEHJJ_00321","AMMIPIGE_01727","CNBCECDA_02360","MKNLEGFG_00729","ONBKJHEC_02567","JDGPEFCB_00346","KKHOBGKP_01068","OAJCOHFM_01091","MMJAGEHG_00347","BGKOLDCB_01866","CDDPGOFG_02093","EOBMODNK_00323","HFPEINND_00347","NCFACCIB_02735"
"yjbR","","putative protein YjbR",581,581,1,1,2057,NA,NA,"",356,356,356,"GECBOMLG_00879","NNIFEHJJ_01201","AMMIPIGE_00050","CNBCECDA_04313","MKNLEGFG_03837","ONBKJHEC_03521","JDGPEFCB_01546","KKHOBGKP_01949","OAJCOHFM_03124","MMJAGEHG_01203","BGKOLDCB_03374","CDDPGOFG_03436","EOBMODNK_03363","HFPEINND_01204","NCFACCIB_04213"
"lexA","","LexA repressor",581,581,1,1,2042,NA,NA,"",608,608,608,"GECBOMLG_00893","NNIFEHJJ_01187","AMMIPIGE_00037","CNBCECDA_04327","MKNLEGFG_03851","ONBKJHEC_03507","JDGPEFCB_01560","KKHOBGKP_01936","OAJCOHFM_03137","MMJAGEHG_01190","BGKOLDCB_03388","CDDPGOFG_03450","EOBMODNK_03349","HFPEINND_01190","NCFACCIB_04199"
"ydiB","","Quinate/shikimate dehydrogenase",581,581,1,1,5283,NA,NA,"",866,866,866,"GECBOMLG_02293","NNIFEHJJ_03207","AMMIPIGE_02507","CNBCECDA_03114","MKNLEGFG_03466","ONBKJHEC_03610","JDGPEFCB_03292","KKHOBGKP_00236","OAJCOHFM_00512","MMJAGEHG_03293","BGKOLDCB_00207","CDDPGOFG_00909","EOBMODNK_02751","HFPEINND_03293","NCFACCIB_00664"
"group_5487","","hypothetical protein",581,581,1,1,4043,NA,NA,"",1043,1043,1043,"GECBOMLG_02527","NNIFEHJJ_02643","AMMIPIGE_03299","CNBCECDA_01850","MKNLEGFG_02034","ONBKJHEC_00518","JDGPEFCB_02499","KKHOBGKP_02840","OAJCOHFM_02394","MMJAGEHG_02500","BGKOLDCB_00768","CDDPGOFG_00130","EOBMODNK_02187","HFPEINND_02499","NCFACCIB_01253"
"group_5488","","hypothetical protein",581,581,1,1,4311,NA,NA,"",290,290,290,"GECBOMLG_00376","NNIFEHJJ_01042","AMMIPIGE_00895","CNBCECDA_00790","MKNLEGFG_02476","ONBKJHEC_00856","JDGPEFCB_00777","KKHOBGKP_01524","OAJCOHFM_01523","MMJAGEHG_00778","BGKOLDCB_01266","CDDPGOFG_04341","EOBMODNK_00779","HFPEINND_00778","NCFACCIB_01081"
"uspF","","Universal stress protein F",581,581,1,1,4956,NA,NA,"",434,434,434,"GECBOMLG_01509","NNIFEHJJ_02192","AMMIPIGE_01492","CNBCECDA_01014","MKNLEGFG_00222","ONBKJHEC_00186","JDGPEFCB_01784","KKHOBGKP_00526","OAJCOHFM_00222","MMJAGEHG_01818","BGKOLDCB_01997","CDDPGOFG_00397","EOBMODNK_01738","HFPEINND_01783","NCFACCIB_02139"
"group_5490","","hypothetical protein",581,581,1,1,1738,NA,NA,"",626,626,626,"GECBOMLG_03235","NNIFEHJJ_01832","AMMIPIGE_00682","CNBCECDA_00175","MKNLEGFG_01429","ONBKJHEC_01245","JDGPEFCB_02130","KKHOBGKP_02471","OAJCOHFM_02026","MMJAGEHG_02243","BGKOLDCB_00028","CDDPGOFG_02594","EOBMODNK_01394","HFPEINND_02130","NCFACCIB_00146"
"group_5491","","hypothetical protein",581,581,1,1,3933,NA,NA,"",137,137,137,"GECBOMLG_02636","NNIFEHJJ_02533","AMMIPIGE_03190","CNBCECDA_01742","MKNLEGFG_02785","ONBKJHEC_00627","JDGPEFCB_02608","KKHOBGKP_02949","OAJCOHFM_02503","MMJAGEHG_02609","BGKOLDCB_01976","CDDPGOFG_00239","EOBMODNK_02077","HFPEINND_02608","NCFACCIB_02321"
"comR","","HTH-type transcriptional repressor ComR",581,581,1,1,5443,NA,NA,"",635,635,635,"GECBOMLG_02141","NNIFEHJJ_03359","AMMIPIGE_02659","CNBCECDA_03266","MKNLEGFG_01698","ONBKJHEC_02356","JDGPEFCB_03140","KKHOBGKP_00084","OAJCOHFM_00664","MMJAGEHG_03141","BGKOLDCB_02491","CDDPGOFG_01061","EOBMODNK_02903","HFPEINND_03141","NCFACCIB_02868"
"group_5493","","Deacetylase",581,581,1,1,6076,NA,NA,"",1133,1133,1133,"GECBOMLG_00709","NNIFEHJJ_01370","AMMIPIGE_00220","CNBCECDA_01457","MKNLEGFG_03217","ONBKJHEC_03028","JDGPEFCB_01376","KKHOBGKP_02120","OAJCOHFM_02954","MMJAGEHG_01373","BGKOLDCB_03696","CDDPGOFG_02322","EOBMODNK_03532","HFPEINND_01374","NCFACCIB_02528"
"cspE","","Cold shock-like protein CspE",581,581,1,1,369,NA,NA,"",209,209,209,"GECBOMLG_03748","NNIFEHJJ_04022","AMMIPIGE_03712","CNBCECDA_04013","MKNLEGFG_02915","ONBKJHEC_03148","JDGPEFCB_04016","KKHOBGKP_03956","OAJCOHFM_03481","MMJAGEHG_03936","BGKOLDCB_01329","CDDPGOFG_01239","EOBMODNK_04121","HFPEINND_03959","NCFACCIB_02227"
"fadI","","3-ketoacyl-CoA thiolase FadI",581,581,1,1,3950,NA,NA,"",1310,1310,1310,"GECBOMLG_02621","NNIFEHJJ_02548","AMMIPIGE_03205","CNBCECDA_01757","MKNLEGFG_02800","ONBKJHEC_00612","JDGPEFCB_02593","KKHOBGKP_02934","OAJCOHFM_02488","MMJAGEHG_02594","BGKOLDCB_01991","CDDPGOFG_00224","EOBMODNK_02092","HFPEINND_02593","NCFACCIB_02306"
"tdcB","","L-threonine dehydratase catabolic TdcB",581,581,1,1,2652,NA,NA,"",989,989,989,"GECBOMLG_01033","NNIFEHJJ_00564","AMMIPIGE_03814","CNBCECDA_02906","MKNLEGFG_00882","ONBKJHEC_02116","JDGPEFCB_00103","KKHOBGKP_01311","OAJCOHFM_00848","MMJAGEHG_00104","BGKOLDCB_00663","CDDPGOFG_02821","EOBMODNK_00566","HFPEINND_00104","NCFACCIB_00436"
"pstC","","Phosphate transport system permease protein PstC",581,581,1,1,1396,NA,NA,"",959,959,959,"GECBOMLG_04110","NNIFEHJJ_04347","AMMIPIGE_04274","CNBCECDA_04205","MKNLEGFG_03712","ONBKJHEC_04021","JDGPEFCB_04351","KKHOBGKP_04284","OAJCOHFM_04288","MMJAGEHG_04419","BGKOLDCB_02184","CDDPGOFG_03642","EOBMODNK_04307","HFPEINND_04347","NCFACCIB_03468"
"rhaA","","L-rhamnose isomerase",581,581,1,1,2265,NA,NA,"",1259,1259,1259,"GECBOMLG_03827","NNIFEHJJ_04184","AMMIPIGE_03550","CNBCECDA_03883","MKNLEGFG_04615","ONBKJHEC_02865","JDGPEFCB_04175","KKHOBGKP_04109","OAJCOHFM_03986","MMJAGEHG_04116","BGKOLDCB_02674","CDDPGOFG_02277","EOBMODNK_03959","HFPEINND_04140","NCFACCIB_03248"
"tmk","","Thymidylate kinase",581,581,1,1,5457,NA,NA,"",641,641,641,"GECBOMLG_02128","NNIFEHJJ_03372","AMMIPIGE_02672","CNBCECDA_03279","MKNLEGFG_01711","ONBKJHEC_02369","JDGPEFCB_03127","KKHOBGKP_00071","OAJCOHFM_00677","MMJAGEHG_03128","BGKOLDCB_02478","CDDPGOFG_01074","EOBMODNK_02916","HFPEINND_03128","NCFACCIB_02855"
"fliD","","Flagellar hook-associated protein 2",581,581,1,1,4635,NA,NA,"",1406,1406,1406,"GECBOMLG_00084","NNIFEHJJ_00750","AMMIPIGE_01188","CNBCECDA_00498","MKNLEGFG_03512","ONBKJHEC_03405","JDGPEFCB_01069","KKHOBGKP_01816","OAJCOHFM_01815","MMJAGEHG_01070","BGKOLDCB_02979","CDDPGOFG_01984","EOBMODNK_01072","HFPEINND_01070","NCFACCIB_01373"
"gpmA","","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase",581,581,1,1,4199,NA,NA,"",752,752,752,"GECBOMLG_00481","NNIFEHJJ_01147","AMMIPIGE_04401","CNBCECDA_04242","MKNLEGFG_02371","ONBKJHEC_00751","JDGPEFCB_00672","KKHOBGKP_01419","OAJCOHFM_01418","MMJAGEHG_00673","BGKOLDCB_03720","CDDPGOFG_02687","EOBMODNK_00674","HFPEINND_00673","NCFACCIB_00976"
