"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR980326","SRR28323393","NDSU20","SRR18233395","SRR1106157","SRR14766383","SRR10037239","SRR16506855","SRR14766328","SRR14766432","SRR27708426","SRR6310053","SRR5928609","SRR15146531","SRR17468265"
"acpP_2","","Acyl carrier protein",581,581,1,1,5461,NA,NA,"",236,236,236,"ICDMIJBP_02567","OHOJMOPM_00681","CFFCAIFL_02134","PPEDBENP_01497","DECCOBHM_03380","JCMLOGCE_02842","OOMIMPCI_00067","MMJAGEHG_03124","EFNBFDBI_01993","MHLDJHJA_02447","IOLIIFNA_01632","DNOEEKHJ_02567","MAMFPLAJ_00273","ALBEMBBG_00678","IHODCDMG_03121"
"napF_1","","Ferredoxin-type protein NapF",581,581,1,1,4132,NA,NA,"",863,863,863,"ICDMIJBP_01768","OHOJMOPM_02926","CFFCAIFL_01624","PPEDBENP_00833","DECCOBHM_02497","JCMLOGCE_02963","OOMIMPCI_03041","MMJAGEHG_02448","EFNBFDBI_00445","MHLDJHJA_04558","IOLIIFNA_03666","DNOEEKHJ_03878","MAMFPLAJ_03387","ALBEMBBG_02924","IHODCDMG_02652"
"group_5346","","hypothetical protein",581,581,1,1,4373,NA,NA,"",167,167,167,"ICDMIJBP_02005","OHOJMOPM_01514","CFFCAIFL_03910","PPEDBENP_03874","DECCOBHM_00834","JCMLOGCE_01849","OOMIMPCI_01734","MMJAGEHG_00834","EFNBFDBI_02300","MHLDJHJA_01159","IOLIIFNA_01928","DNOEEKHJ_02372","MAMFPLAJ_01966","ALBEMBBG_01512","IHODCDMG_00989"
"dapE","","Succinyl-diaminopimelate desuccinylase",581,581,1,1,4180,NA,NA,"",1127,1127,1127,"ICDMIJBP_01723","OHOJMOPM_02880","CFFCAIFL_01578","PPEDBENP_00878","DECCOBHM_02542","JCMLOGCE_00575","OOMIMPCI_02996","MMJAGEHG_02493","EFNBFDBI_00490","MHLDJHJA_00769","IOLIIFNA_01300","DNOEEKHJ_02876","MAMFPLAJ_01460","ALBEMBBG_02878","IHODCDMG_02607"
"artJ_1","","ABC transporter arginine-binding protein 1",581,581,1,1,4326,NA,NA,"",731,731,731,"ICDMIJBP_02048","OHOJMOPM_01471","CFFCAIFL_03463","PPEDBENP_03831","DECCOBHM_00791","JCMLOGCE_01892","OOMIMPCI_01777","MMJAGEHG_00791","EFNBFDBI_02257","MHLDJHJA_01202","IOLIIFNA_01971","DNOEEKHJ_02329","MAMFPLAJ_02009","ALBEMBBG_01469","IHODCDMG_01032"
"lipA","","Lipoyl synthase",581,581,1,1,365,NA,NA,"",965,965,965,"ICDMIJBP_03743","OHOJMOPM_03827","CFFCAIFL_02945","PPEDBENP_03428","DECCOBHM_04063","JCMLOGCE_01792","OOMIMPCI_04071","MMJAGEHG_03940","EFNBFDBI_02527","MHLDJHJA_02603","IOLIIFNA_01854","DNOEEKHJ_03485","MAMFPLAJ_02298","ALBEMBBG_03920","IHODCDMG_03964"
"nagE","","PTS system N-acetylglucosamine-specific EIICBA component",581,581,1,1,319,NA,NA,"",1952,1952,1952,"ICDMIJBP_03691","OHOJMOPM_03879","CFFCAIFL_02893","PPEDBENP_03376","DECCOBHM_04011","JCMLOGCE_01740","OOMIMPCI_04019","MMJAGEHG_03992","EFNBFDBI_02579","MHLDJHJA_02551","IOLIIFNA_01906","DNOEEKHJ_03537","MAMFPLAJ_02246","ALBEMBBG_03868","IHODCDMG_04016"
"lptA","","Lipopolysaccharide export system protein LptA",581,581,1,1,2579,NA,NA,"",554,554,554,"ICDMIJBP_00634","OHOJMOPM_00779","CFFCAIFL_00501","PPEDBENP_02933","DECCOBHM_00635","JCMLOGCE_02713","OOMIMPCI_01379","MMJAGEHG_00035","EFNBFDBI_02632","MHLDJHJA_00287","IOLIIFNA_01449","DNOEEKHJ_00034","MAMFPLAJ_02976","ALBEMBBG_01312","IHODCDMG_00035"
"mscS_2","","Small-conductance mechanosensitive channel",581,581,1,1,2179,NA,NA,"",857,857,857,"ICDMIJBP_04106","OHOJMOPM_04036","CFFCAIFL_03231","PPEDBENP_03247","DECCOBHM_04171","JCMLOGCE_03952","OOMIMPCI_04179","MMJAGEHG_04171","EFNBFDBI_03163","MHLDJHJA_02196","IOLIIFNA_00967","DNOEEKHJ_03377","MAMFPLAJ_02377","ALBEMBBG_04084","IHODCDMG_04117"
"group_5353","","hypothetical protein",581,581,1,1,2567,NA,NA,"",929,929,929,"ICDMIJBP_00646","OHOJMOPM_00767","CFFCAIFL_00512","PPEDBENP_02921","DECCOBHM_00646","JCMLOGCE_02701","OOMIMPCI_01391","MMJAGEHG_00023","EFNBFDBI_02620","MHLDJHJA_00298","IOLIIFNA_01437","DNOEEKHJ_00023","MAMFPLAJ_02987","ALBEMBBG_01324","IHODCDMG_00023"
"sdhA","","Succinate dehydrogenase flavoprotein subunit",581,581,1,1,282,NA,NA,"",1766,1766,1766,"ICDMIJBP_03655","OHOJMOPM_03915","CFFCAIFL_02857","PPEDBENP_04164","DECCOBHM_03975","JCMLOGCE_01704","OOMIMPCI_03983","MMJAGEHG_04028","EFNBFDBI_03952","MHLDJHJA_04000","IOLIIFNA_04056","DNOEEKHJ_04567","MAMFPLAJ_03242","ALBEMBBG_03832","IHODCDMG_04052"
"fliK","","Flagellar hook-length control protein",581,581,1,1,4621,NA,NA,"",1217,1217,1217,"ICDMIJBP_04201","OHOJMOPM_01736","CFFCAIFL_03643","PPEDBENP_03682","DECCOBHM_01056","JCMLOGCE_02581","OOMIMPCI_01511","MMJAGEHG_01056","EFNBFDBI_03081","MHLDJHJA_02788","IOLIIFNA_04385","DNOEEKHJ_03678","MAMFPLAJ_01918","ALBEMBBG_01735","IHODCDMG_00767"
"chuR_1","","Anaerobic sulfatase-maturating enzyme",581,581,1,1,5369,NA,NA,"",1196,1196,1196,"ICDMIJBP_02656","OHOJMOPM_00592","CFFCAIFL_02223","PPEDBENP_01586","DECCOBHM_03291","JCMLOGCE_00794","OOMIMPCI_00156","MMJAGEHG_03213","EFNBFDBI_02082","MHLDJHJA_01606","IOLIIFNA_01799","DNOEEKHJ_02656","MAMFPLAJ_00184","ALBEMBBG_00589","IHODCDMG_03210"
"fliS","","Flagellar secretion chaperone FliS",581,581,1,1,4634,NA,NA,"",407,407,407,"ICDMIJBP_04213","OHOJMOPM_01749","CFFCAIFL_03656","PPEDBENP_03695","DECCOBHM_01069","JCMLOGCE_02594","OOMIMPCI_01498","MMJAGEHG_01069","EFNBFDBI_03068","MHLDJHJA_02775","IOLIIFNA_02224","DNOEEKHJ_03691","MAMFPLAJ_01905","ALBEMBBG_01748","IHODCDMG_00754"
"mdtD_1","","Putative multidrug resistance protein MdtD",581,581,1,1,5850,NA,NA,"",878,878,878,"ICDMIJBP_03054","OHOJMOPM_03442","CFFCAIFL_02509","PPEDBENP_02851","DECCOBHM_03554","JCMLOGCE_01997","OOMIMPCI_03557","MMJAGEHG_03560","EFNBFDBI_02746","MHLDJHJA_01979","IOLIIFNA_02037","DNOEEKHJ_03219","MAMFPLAJ_02666","ALBEMBBG_03439","IHODCDMG_03587"
"pdeC","","putative cyclic di-GMP phosphodiesterase PdeC",581,581,1,1,2070,NA,NA,"",1601,1601,1601,"ICDMIJBP_03223","OHOJMOPM_01896","CFFCAIFL_00914","PPEDBENP_00382","DECCOBHM_01537","JCMLOGCE_02511","OOMIMPCI_02283","MMJAGEHG_01215","EFNBFDBI_01721","MHLDJHJA_01786","IOLIIFNA_03386","DNOEEKHJ_01869","MAMFPLAJ_02494","ALBEMBBG_01895","IHODCDMG_01217"
"group_536","","hypothetical protein",581,581,1,1,1684,NA,NA,"",1439,1553,1552,"ICDMIJBP_00960","OHOJMOPM_02569","CFFCAIFL_01050","PPEDBENP_00464","DECCOBHM_01722","JCMLOGCE_00418","OOMIMPCI_02638","MMJAGEHG_02296","EFNBFDBI_00075","MHLDJHJA_00491","IOLIIFNA_00075","DNOEEKHJ_00790","MAMFPLAJ_00718","ALBEMBBG_02351","IHODCDMG_02297"
"group_5360","","hypothetical protein",581,581,1,1,3025,NA,NA,"",605,605,605,"ICDMIJBP_00019","OHOJMOPM_04240","CFFCAIFL_03599","PPEDBENP_02563","DECCOBHM_00019","JCMLOGCE_02448","OOMIMPCI_00764","MMJAGEHG_00650","EFNBFDBI_01010","MHLDJHJA_04381","IOLIIFNA_04308","DNOEEKHJ_00650","MAMFPLAJ_03131","ALBEMBBG_04317","IHODCDMG_00651"
"group_5361","","hypothetical protein",581,581,1,1,1722,NA,NA,"",368,368,368,"ICDMIJBP_00923","OHOJMOPM_02532","CFFCAIFL_01087","PPEDBENP_00501","DECCOBHM_01759","JCMLOGCE_00381","OOMIMPCI_02601","MMJAGEHG_02259","EFNBFDBI_00112","MHLDJHJA_00454","IOLIIFNA_00112","DNOEEKHJ_00827","MAMFPLAJ_00681","ALBEMBBG_02388","IHODCDMG_02260"
"hemN","","Oxygen-independent coproporphyrinogen III oxidase",581,581,1,1,2217,NA,NA,"",1373,1373,1373,"ICDMIJBP_04006","OHOJMOPM_04597","CFFCAIFL_03331","PPEDBENP_03347","DECCOBHM_04271","JCMLOGCE_03845","OOMIMPCI_04279","MMJAGEHG_04071","EFNBFDBI_04022","MHLDJHJA_02096","IOLIIFNA_00867","DNOEEKHJ_03277","MAMFPLAJ_02937","ALBEMBBG_04604","IHODCDMG_04217"
"group_5363","","putative protein",581,581,1,1,1528,NA,NA,"",590,590,590,"ICDMIJBP_04578","OHOJMOPM_04502","CFFCAIFL_04626","PPEDBENP_04411","DECCOBHM_04537","JCMLOGCE_04228","OOMIMPCI_04656","MMJAGEHG_04608","EFNBFDBI_04516","MHLDJHJA_04503","IOLIIFNA_04460","DNOEEKHJ_04456","MAMFPLAJ_04507","ALBEMBBG_04495","IHODCDMG_04556"
"rcsF","","Outer membrane lipoprotein RcsF",581,581,1,1,2344,NA,NA,"",404,404,404,"ICDMIJBP_03618","OHOJMOPM_03753","CFFCAIFL_02821","PPEDBENP_02019","DECCOBHM_03938","JCMLOGCE_03643","OOMIMPCI_03761","MMJAGEHG_03671","EFNBFDBI_03930","MHLDJHJA_03806","IOLIIFNA_03094","DNOEEKHJ_03560","MAMFPLAJ_02883","ALBEMBBG_03795","IHODCDMG_03884"
"ygaP","","Inner membrane protein YgaP",581,581,1,1,3129,NA,NA,"",527,527,527,"ICDMIJBP_00107","OHOJMOPM_01306","CFFCAIFL_03511","PPEDBENP_02475","DECCOBHM_00107","JCMLOGCE_02359","OOMIMPCI_00852","MMJAGEHG_00562","EFNBFDBI_01099","MHLDJHJA_02300","IOLIIFNA_00776","DNOEEKHJ_00562","MAMFPLAJ_01110","ALBEMBBG_00784","IHODCDMG_00562"
"ybjI","","5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI",581,581,1,1,4305,NA,NA,"",815,815,815,"ICDMIJBP_02067","OHOJMOPM_01452","CFFCAIFL_03444","PPEDBENP_03812","DECCOBHM_00772","JCMLOGCE_01911","OOMIMPCI_01796","MMJAGEHG_00772","EFNBFDBI_02238","MHLDJHJA_01221","IOLIIFNA_01990","DNOEEKHJ_02310","MAMFPLAJ_02028","ALBEMBBG_01450","IHODCDMG_01051"
"cbiC","","Cobalt-precorrin-8 methylmutase",581,581,1,1,5693,NA,NA,"",632,632,632,"ICDMIJBP_02952","OHOJMOPM_03544","CFFCAIFL_02611","PPEDBENP_03557","DECCOBHM_03656","JCMLOGCE_04121","OOMIMPCI_03659","MMJAGEHG_03458","EFNBFDBI_03842","MHLDJHJA_03274","IOLIIFNA_03940","DNOEEKHJ_03995","MAMFPLAJ_02798","ALBEMBBG_03541","IHODCDMG_03485"
"ybjO","","Inner membrane protein YbjO",581,581,1,1,4320,NA,NA,"",401,401,401,"ICDMIJBP_02053","OHOJMOPM_01466","CFFCAIFL_03458","PPEDBENP_03826","DECCOBHM_00786","JCMLOGCE_01897","OOMIMPCI_01782","MMJAGEHG_00786","EFNBFDBI_02252","MHLDJHJA_01207","IOLIIFNA_01976","DNOEEKHJ_02324","MAMFPLAJ_02014","ALBEMBBG_01464","IHODCDMG_01037"
"nikR","","Nickel-responsive regulator",581,581,1,1,1747,NA,NA,"",437,437,437,"ICDMIJBP_00898","OHOJMOPM_02507","CFFCAIFL_01112","PPEDBENP_00526","DECCOBHM_01784","JCMLOGCE_00356","OOMIMPCI_02576","MMJAGEHG_02234","EFNBFDBI_00137","MHLDJHJA_00429","IOLIIFNA_00137","DNOEEKHJ_00852","MAMFPLAJ_00656","ALBEMBBG_02413","IHODCDMG_02235"
"tcdA","","tRNA threonylcarbamoyladenosine dehydratase",581,581,1,1,2918,NA,NA,"",806,806,806,"ICDMIJBP_00304","OHOJMOPM_01109","CFFCAIFL_00171","PPEDBENP_02336","DECCOBHM_00305","JCMLOGCE_00040","OOMIMPCI_01049","MMJAGEHG_00365","EFNBFDBI_01464","MHLDJHJA_01653","IOLIIFNA_00423","DNOEEKHJ_00365","MAMFPLAJ_02093","ALBEMBBG_00982","IHODCDMG_00365"
"phsB","","Thiosulfate reductase electron transfer subunit PhsB",581,581,1,1,5729,NA,NA,"",578,578,578,"ICDMIJBP_02984","OHOJMOPM_03512","CFFCAIFL_02579","PPEDBENP_03525","DECCOBHM_03624","JCMLOGCE_03785","OOMIMPCI_03627","MMJAGEHG_03490","EFNBFDBI_03810","MHLDJHJA_03306","IOLIIFNA_03635","DNOEEKHJ_04027","MAMFPLAJ_02830","ALBEMBBG_03509","IHODCDMG_03517"
"amiD","","N-acetylmuramoyl-L-alanine amidase AmiD",581,581,1,1,4333,NA,NA,"",830,830,830,"ICDMIJBP_02041","OHOJMOPM_01478","CFFCAIFL_03470","PPEDBENP_03838","DECCOBHM_00798","JCMLOGCE_01885","OOMIMPCI_01770","MMJAGEHG_00798","EFNBFDBI_02264","MHLDJHJA_01195","IOLIIFNA_01964","DNOEEKHJ_02336","MAMFPLAJ_02002","ALBEMBBG_01476","IHODCDMG_01025"
"yheS","","putative ABC transporter ATP-binding protein YheS",581,581,1,1,1619,NA,NA,"",1907,1907,1907,"ICDMIJBP_01021","OHOJMOPM_02630","CFFCAIFL_00989","PPEDBENP_00403","DECCOBHM_01661","JCMLOGCE_00479","OOMIMPCI_02699","MMJAGEHG_02357","EFNBFDBI_00014","MHLDJHJA_00552","IOLIIFNA_00014","DNOEEKHJ_00729","MAMFPLAJ_00779","ALBEMBBG_02290","IHODCDMG_02358"
"sdhC","","Succinate dehydrogenase cytochrome b556 subunit",581,581,1,1,284,NA,NA,"",404,404,404,"ICDMIJBP_03657","OHOJMOPM_03913","CFFCAIFL_02859","PPEDBENP_04162","DECCOBHM_03977","JCMLOGCE_01706","OOMIMPCI_03985","MMJAGEHG_04026","EFNBFDBI_03950","MHLDJHJA_04002","IOLIIFNA_04054","DNOEEKHJ_04569","MAMFPLAJ_03244","ALBEMBBG_03834","IHODCDMG_04050"
"group_5375","","hypothetical protein",581,581,1,1,6017,NA,NA,"",698,698,698,"ICDMIJBP_03326","OHOJMOPM_01999","CFFCAIFL_00812","PPEDBENP_00279","DECCOBHM_01434","JCMLOGCE_01568","OOMIMPCI_02179","MMJAGEHG_01318","EFNBFDBI_01823","MHLDJHJA_01889","IOLIIFNA_01102","DNOEEKHJ_01766","MAMFPLAJ_03589","ALBEMBBG_01998","IHODCDMG_01320"
"rsmJ","","Ribosomal RNA small subunit methyltransferase J",581,581,1,1,1758,NA,NA,"",758,758,758,"ICDMIJBP_00888","OHOJMOPM_02497","CFFCAIFL_01122","PPEDBENP_00536","DECCOBHM_01794","JCMLOGCE_00346","OOMIMPCI_02566","MMJAGEHG_02224","EFNBFDBI_00147","MHLDJHJA_00419","IOLIIFNA_00147","DNOEEKHJ_00862","MAMFPLAJ_00646","ALBEMBBG_02423","IHODCDMG_02225"
"purM","","Phosphoribosylformylglycinamidine cyclo-ligase",581,581,1,1,4162,NA,NA,"",1037,1037,1037,"ICDMIJBP_01741","OHOJMOPM_02898","CFFCAIFL_01596","PPEDBENP_00860","DECCOBHM_02524","JCMLOGCE_00557","OOMIMPCI_03014","MMJAGEHG_02475","EFNBFDBI_00472","MHLDJHJA_00787","IOLIIFNA_01282","DNOEEKHJ_02858","MAMFPLAJ_01442","ALBEMBBG_02896","IHODCDMG_02625"
"malG","","Maltose/maltodextrin transport system permease protein MalG",581,581,1,1,2032,NA,NA,"",890,890,890,"ICDMIJBP_03187","OHOJMOPM_01860","CFFCAIFL_00949","PPEDBENP_04118","DECCOBHM_01573","JCMLOGCE_02475","OOMIMPCI_02319","MMJAGEHG_01180","EFNBFDBI_03780","MHLDJHJA_03773","IOLIIFNA_02532","DNOEEKHJ_04229","MAMFPLAJ_03854","ALBEMBBG_01859","IHODCDMG_01181"
"group_5379","","hypothetical protein",581,581,1,1,1493,NA,NA,"",497,497,497,"ICDMIJBP_00724","OHOJMOPM_02333","CFFCAIFL_01287","PPEDBENP_00700","DECCOBHM_01959","JCMLOGCE_04074","OOMIMPCI_02401","MMJAGEHG_02059","EFNBFDBI_00312","MHLDJHJA_02873","IOLIIFNA_02360","DNOEEKHJ_01027","MAMFPLAJ_03655","ALBEMBBG_02587","IHODCDMG_02059"
"pckA","","Phosphoenolpyruvate carboxykinase (ATP)",581,581,1,1,1661,NA,NA,"",206,1619,1614,"ICDMIJBP_00981","OHOJMOPM_02590","CFFCAIFL_01029","PPEDBENP_00443","DECCOBHM_01701","JCMLOGCE_00439","OOMIMPCI_02659","MMJAGEHG_02317","EFNBFDBI_00054","MHLDJHJA_00512","IOLIIFNA_00054","DNOEEKHJ_00769","MAMFPLAJ_00739","ALBEMBBG_02330","IHODCDMG_02318"
"fliT","","Flagellar protein FliT",581,581,1,1,4633,NA,NA,"",368,368,368,"ICDMIJBP_04212","OHOJMOPM_01748","CFFCAIFL_03655","PPEDBENP_03694","DECCOBHM_01068","JCMLOGCE_02593","OOMIMPCI_01499","MMJAGEHG_01068","EFNBFDBI_03069","MHLDJHJA_02776","IOLIIFNA_02223","DNOEEKHJ_03690","MAMFPLAJ_01906","ALBEMBBG_01747","IHODCDMG_00755"
"oxyR_3","","Hydrogen peroxide-inducible genes activator",581,581,1,1,2151,NA,NA,"",917,917,917,"ICDMIJBP_04132","OHOJMOPM_04062","CFFCAIFL_03205","PPEDBENP_03221","DECCOBHM_04145","JCMLOGCE_03978","OOMIMPCI_04153","MMJAGEHG_04197","EFNBFDBI_03189","MHLDJHJA_02222","IOLIIFNA_00993","DNOEEKHJ_03403","MAMFPLAJ_02403","ALBEMBBG_04110","IHODCDMG_04091"
"yjiG","","Inner membrane protein YjiG",581,581,1,1,6157,NA,NA,"",461,461,461,"ICDMIJBP_03850","OHOJMOPM_02132","CFFCAIFL_00679","PPEDBENP_00146","DECCOBHM_01299","JCMLOGCE_04289","OOMIMPCI_02046","MMJAGEHG_01451","EFNBFDBI_02423","MHLDJHJA_03054","IOLIIFNA_03874","DNOEEKHJ_01633","MAMFPLAJ_03920","ALBEMBBG_02131","IHODCDMG_01453"
"yohK_2","","Inner membrane protein YohK",581,581,1,1,5906,NA,NA,"",695,695,695,"ICDMIJBP_03105","OHOJMOPM_03391","CFFCAIFL_02458","PPEDBENP_02800","DECCOBHM_03503","JCMLOGCE_02049","OOMIMPCI_03506","MMJAGEHG_03611","EFNBFDBI_02797","MHLDJHJA_02030","IOLIIFNA_02088","DNOEEKHJ_03168","MAMFPLAJ_04158","ALBEMBBG_03388","IHODCDMG_03638"
"nrdH","","Glutaredoxin-like protein NrdH",581,581,1,1,3137,NA,NA,"",245,245,245,"ICDMIJBP_00115","OHOJMOPM_01298","CFFCAIFL_03503","PPEDBENP_02467","DECCOBHM_00115","JCMLOGCE_02351","OOMIMPCI_00860","MMJAGEHG_00554","EFNBFDBI_01107","MHLDJHJA_02292","IOLIIFNA_00768","DNOEEKHJ_00554","MAMFPLAJ_01118","ALBEMBBG_00792","IHODCDMG_00554"
"mug","","G/U mismatch-specific DNA glycosylase",581,581,1,1,2685,NA,NA,"",506,506,506,"ICDMIJBP_00532","OHOJMOPM_00881","CFFCAIFL_00399","PPEDBENP_03035","DECCOBHM_00533","JCMLOGCE_00268","OOMIMPCI_01277","MMJAGEHG_00137","EFNBFDBI_04450","MHLDJHJA_00185","IOLIIFNA_03511","DNOEEKHJ_00137","MAMFPLAJ_01292","ALBEMBBG_01210","IHODCDMG_00137"
"ydjJ","","putative zinc-type alcohol dehydrogenase-like protein YdjJ",581,581,1,1,5361,NA,NA,"",1043,1043,1043,"ICDMIJBP_02664","OHOJMOPM_00584","CFFCAIFL_02231","PPEDBENP_01594","DECCOBHM_03283","JCMLOGCE_00802","OOMIMPCI_00164","MMJAGEHG_03221","EFNBFDBI_02090","MHLDJHJA_01598","IOLIIFNA_01791","DNOEEKHJ_02664","MAMFPLAJ_00176","ALBEMBBG_00581","IHODCDMG_03218"
"glnA","","Glutamine synthetase",581,581,1,1,2221,NA,NA,"",1409,1409,1409,"ICDMIJBP_04010","OHOJMOPM_04593","CFFCAIFL_03327","PPEDBENP_03343","DECCOBHM_04267","JCMLOGCE_03841","OOMIMPCI_04275","MMJAGEHG_04075","EFNBFDBI_04018","MHLDJHJA_02100","IOLIIFNA_00871","DNOEEKHJ_03281","MAMFPLAJ_02933","ALBEMBBG_04608","IHODCDMG_04213"
"hemE","","Uroporphyrinogen decarboxylase",581,581,1,1,1530,NA,NA,"",1064,1064,1064,"ICDMIJBP_04576","OHOJMOPM_04500","CFFCAIFL_04624","PPEDBENP_04413","DECCOBHM_04539","JCMLOGCE_04226","OOMIMPCI_04654","MMJAGEHG_04610","EFNBFDBI_04514","MHLDJHJA_04505","IOLIIFNA_04458","DNOEEKHJ_04458","MAMFPLAJ_04505","ALBEMBBG_04497","IHODCDMG_04554"
"lpxL","","Lipid A biosynthesis lauroyltransferase",581,581,1,1,5505,NA,NA,"",920,920,920,"ICDMIJBP_02525","OHOJMOPM_00723","CFFCAIFL_02092","PPEDBENP_01455","DECCOBHM_03422","JCMLOGCE_02800","OOMIMPCI_00025","MMJAGEHG_03082","EFNBFDBI_01951","MHLDJHJA_02405","IOLIIFNA_01674","DNOEEKHJ_02525","MAMFPLAJ_00315","ALBEMBBG_00720","IHODCDMG_03079"
"atpC","","ATP synthase epsilon chain",581,581,1,1,1386,NA,NA,"",419,419,419,"ICDMIJBP_04409","OHOJMOPM_04180","CFFCAIFL_04102","PPEDBENP_03996","DECCOBHM_04410","JCMLOGCE_03434","OOMIMPCI_04401","MMJAGEHG_04410","EFNBFDBI_03674","MHLDJHJA_03353","IOLIIFNA_02834","DNOEEKHJ_04161","MAMFPLAJ_03018","ALBEMBBG_04245","IHODCDMG_04339"
"apaG","","Protein ApaG",581,581,1,1,2512,NA,NA,"",377,377,377,"ICDMIJBP_03456","OHOJMOPM_03591","CFFCAIFL_02658","PPEDBENP_02182","DECCOBHM_03776","JCMLOGCE_01487","OOMIMPCI_03922","MMJAGEHG_03833","EFNBFDBI_03725","MHLDJHJA_04071","IOLIIFNA_01249","DNOEEKHJ_03840","MAMFPLAJ_03720","ALBEMBBG_03631","IHODCDMG_03722"
"casE","","CRISPR system Cascade subunit CasE",581,581,1,1,2975,NA,NA,"",650,650,650,"ICDMIJBP_00248","OHOJMOPM_01165","CFFCAIFL_00114","PPEDBENP_02280","DECCOBHM_00248","JCMLOGCE_02218","OOMIMPCI_00993","MMJAGEHG_00421","EFNBFDBI_01240","MHLDJHJA_01709","IOLIIFNA_00479","DNOEEKHJ_00421","MAMFPLAJ_01251","ALBEMBBG_00925","IHODCDMG_00421"
"rluA","","Dual-specificity RNA pseudouridine synthase RluA",581,581,1,1,2506,NA,NA,"",659,659,659,"ICDMIJBP_03462","OHOJMOPM_03597","CFFCAIFL_02664","PPEDBENP_02176","DECCOBHM_03782","JCMLOGCE_01481","OOMIMPCI_03916","MMJAGEHG_03827","EFNBFDBI_03719","MHLDJHJA_04065","IOLIIFNA_01243","DNOEEKHJ_03834","MAMFPLAJ_03726","ALBEMBBG_03637","IHODCDMG_03728"
"dam_2","","DNA adenine methylase",581,581,1,1,1644,NA,NA,"",836,836,836,"ICDMIJBP_00997","OHOJMOPM_02606","CFFCAIFL_01013","PPEDBENP_00427","DECCOBHM_01685","JCMLOGCE_00455","OOMIMPCI_02675","MMJAGEHG_02333","EFNBFDBI_00038","MHLDJHJA_00528","IOLIIFNA_00038","DNOEEKHJ_00753","MAMFPLAJ_00755","ALBEMBBG_02314","IHODCDMG_02334"
"gmhA","","Phosphoheptose isomerase",581,581,1,1,819,NA,NA,"",578,578,578,"ICDMIJBP_02441","OHOJMOPM_03275","CFFCAIFL_04046","PPEDBENP_01172","DECCOBHM_02836","JCMLOGCE_02142","OOMIMPCI_03178","MMJAGEHG_03001","EFNBFDBI_00721","MHLDJHJA_01254","IOLIIFNA_00213","DNOEEKHJ_01935","MAMFPLAJ_00880","ALBEMBBG_03060","IHODCDMG_03000"
"alaC","","Glutamate-pyruvate aminotransferase AlaC",581,581,1,1,3973,NA,NA,"",1238,1238,1238,"ICDMIJBP_01641","OHOJMOPM_02798","CFFCAIFL_01496","PPEDBENP_00960","DECCOBHM_02624","JCMLOGCE_00657","OOMIMPCI_02914","MMJAGEHG_02575","EFNBFDBI_00571","MHLDJHJA_00687","IOLIIFNA_01382","DNOEEKHJ_02958","MAMFPLAJ_01542","ALBEMBBG_02796","IHODCDMG_02525"
"alx","","Putative membrane-bound redox modulator Alx",581,581,1,1,2674,NA,NA,"",968,968,968,"ICDMIJBP_00544","OHOJMOPM_00869","CFFCAIFL_00411","PPEDBENP_03023","DECCOBHM_00545","JCMLOGCE_00280","OOMIMPCI_01289","MMJAGEHG_00125","EFNBFDBI_02722","MHLDJHJA_00197","IOLIIFNA_01539","DNOEEKHJ_00125","MAMFPLAJ_01280","ALBEMBBG_01222","IHODCDMG_00125"
"group_5398","","hypothetical protein",581,581,1,1,3045,NA,NA,"",515,515,515,"ICDMIJBP_00037","OHOJMOPM_04258","CFFCAIFL_03581","PPEDBENP_02545","DECCOBHM_00037","JCMLOGCE_02429","OOMIMPCI_00782","MMJAGEHG_00632","EFNBFDBI_01028","MHLDJHJA_02370","IOLIIFNA_00846","DNOEEKHJ_00632","MAMFPLAJ_03149","ALBEMBBG_04298","IHODCDMG_00633"
"ydjH_1","","putative sugar kinase YdjH",581,581,1,1,5359,NA,NA,"",947,947,947,"ICDMIJBP_02666","OHOJMOPM_00582","CFFCAIFL_02233","PPEDBENP_01596","DECCOBHM_03281","JCMLOGCE_00804","OOMIMPCI_00166","MMJAGEHG_03223","EFNBFDBI_02092","MHLDJHJA_01596","IOLIIFNA_01789","DNOEEKHJ_02666","MAMFPLAJ_00174","ALBEMBBG_00579","IHODCDMG_03220"
"greB","","Transcription elongation factor GreB",581,581,1,1,1665,NA,NA,"",473,473,473,"ICDMIJBP_00978","OHOJMOPM_02587","CFFCAIFL_01032","PPEDBENP_00446","DECCOBHM_01704","JCMLOGCE_00436","OOMIMPCI_02656","MMJAGEHG_02314","EFNBFDBI_00057","MHLDJHJA_00509","IOLIIFNA_00057","DNOEEKHJ_00772","MAMFPLAJ_00736","ALBEMBBG_02333","IHODCDMG_02315"
