"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14766330","SRR17518186","SRR14766411","SRR1334125","NDSU3","SRR3097528","SRR3097456","SRR5905071","SRR2102508","SRR28412151","SRR19397116","SRR15712217","SRR14766455","SRR6475644","SRR5928609"
"putA","","Bifunctional protein PutA",581,581,1,1,4545,NA,NA,"",3962,3962,3962,"POPOBFCK_00319","CBIADFLF_00319","IABIGAJC_03046","AOJNFOHD_01480","EOMJMOHL_02997","ALLEBCBP_00070","PIILDIKB_04058","JHIKAEHP_00678","PEGBKDIG_03457","CAFPMJGF_01732","KKIADDGI_00972","BMHAMMBM_00909","BHJELCCI_02542","JMHMHBON_02103","MAMFPLAJ_04231"
"yabJ","","2-iminobutanoate/2-iminopropanoate deaminase",581,581,1,1,4774,NA,NA,"",344,347,344,"POPOBFCK_00980","CBIADFLF_00982","IABIGAJC_01993","AOJNFOHD_01112","EOMJMOHL_01054","ALLEBCBP_00292","PIILDIKB_01247","JHIKAEHP_04103","PEGBKDIG_02400","CAFPMJGF_00695","KKIADDGI_00698","BMHAMMBM_00693","BHJELCCI_00358","JMHMHBON_00697","MAMFPLAJ_03269"
"cysK","","Cysteine synthase A",581,581,1,1,3998,NA,NA,"",971,971,971,"POPOBFCK_01924","CBIADFLF_01889","IABIGAJC_01746","AOJNFOHD_02643","EOMJMOHL_01729","ALLEBCBP_02679","PIILDIKB_01742","JHIKAEHP_01101","PEGBKDIG_01796","CAFPMJGF_03122","KKIADDGI_02946","BMHAMMBM_02211","BHJELCCI_01603","JMHMHBON_02810","MAMFPLAJ_01512"
"priA","","Primosomal protein N'",581,581,1,1,2186,NA,NA,"",2198,2198,2198,"POPOBFCK_03823","CBIADFLF_04101","IABIGAJC_03445","AOJNFOHD_04063","EOMJMOHL_04068","ALLEBCBP_03641","PIILDIKB_03820","JHIKAEHP_03625","PEGBKDIG_03178","CAFPMJGF_04001","KKIADDGI_04169","BMHAMMBM_04126","BHJELCCI_02832","JMHMHBON_04053","MAMFPLAJ_02370"
"artQ","","Arginine ABC transporter permease protein ArtQ",581,581,1,1,4328,NA,NA,"",716,716,716,"POPOBFCK_00125","CBIADFLF_00125","IABIGAJC_04107","AOJNFOHD_01285","EOMJMOHL_04213","ALLEBCBP_02974","PIILDIKB_03417","JHIKAEHP_00873","PEGBKDIG_02225","CAFPMJGF_01538","KKIADDGI_01166","BMHAMMBM_01104","BHJELCCI_03558","JMHMHBON_01909","MAMFPLAJ_02007"
"trmA","","tRNA/tmRNA (uracil-C(5))-methyltransferase",581,581,1,1,2147,NA,NA,"",1100,1100,1100,"POPOBFCK_03860","CBIADFLF_04064","IABIGAJC_03408","AOJNFOHD_04100","EOMJMOHL_04031","ALLEBCBP_03678","PIILDIKB_03857","JHIKAEHP_03588","PEGBKDIG_03141","CAFPMJGF_03964","KKIADDGI_04206","BMHAMMBM_04089","BHJELCCI_02869","JMHMHBON_04016","MAMFPLAJ_02407"
"fucP_1","","L-fucose-proton symporter",581,581,1,1,2931,NA,NA,"",1316,1316,1316,"POPOBFCK_01714","CBIADFLF_02114","IABIGAJC_00378","AOJNFOHD_00378","EOMJMOHL_02393","ALLEBCBP_01218","PIILDIKB_00224","JHIKAEHP_00291","PEGBKDIG_00657","CAFPMJGF_01036","KKIADDGI_01669","BMHAMMBM_02685","BHJELCCI_01363","JMHMHBON_01036","MAMFPLAJ_02080"
"ydjF_1","","putative HTH-type transcriptional regulator YdjF",581,581,1,1,2927,NA,NA,"",710,710,710,"POPOBFCK_01710","CBIADFLF_02110","IABIGAJC_00374","AOJNFOHD_00374","EOMJMOHL_02397","ALLEBCBP_01214","PIILDIKB_00228","JHIKAEHP_00295","PEGBKDIG_00661","CAFPMJGF_01040","KKIADDGI_01665","BMHAMMBM_02689","BHJELCCI_01367","JMHMHBON_01040","MAMFPLAJ_02084"
"group_5977","","hypothetical protein",581,581,1,1,70,NA,NA,"",557,557,557,"POPOBFCK_00548","CBIADFLF_00549","IABIGAJC_03158","AOJNFOHD_02031","EOMJMOHL_01165","ALLEBCBP_03347","PIILDIKB_03654","JHIKAEHP_03227","PEGBKDIG_02727","CAFPMJGF_01961","KKIADDGI_02341","BMHAMMBM_01288","BHJELCCI_03326","JMHMHBON_01476","MAMFPLAJ_01617"
"dgoA","","2-dehydro-3-deoxy-6-phosphogalactonate aldolase",581,581,1,1,1419,NA,NA,"",617,617,617,"POPOBFCK_04343","CBIADFLF_04348","IABIGAJC_04154","AOJNFOHD_04416","EOMJMOHL_04361","ALLEBCBP_03980","PIILDIKB_00656","JHIKAEHP_04199","PEGBKDIG_03986","CAFPMJGF_04341","KKIADDGI_04305","BMHAMMBM_04373","BHJELCCI_03898","JMHMHBON_04253","MAMFPLAJ_03050"
"yaeQ","","putative protein YaeQ",581,581,1,1,2349,NA,NA,"",545,545,545,"POPOBFCK_04190","CBIADFLF_03855","IABIGAJC_04312","AOJNFOHD_03549","EOMJMOHL_03576","ALLEBCBP_03113","PIILDIKB_03158","JHIKAEHP_04418","PEGBKDIG_04251","CAFPMJGF_03762","KKIADDGI_03863","BMHAMMBM_03702","BHJELCCI_04072","JMHMHBON_03808","MAMFPLAJ_02878"
"dnaB_1","","Replicative DNA helicase",581,581,1,1,2052,NA,NA,"",1415,1415,1415,"POPOBFCK_00885","CBIADFLF_00886","IABIGAJC_04220","AOJNFOHD_01693","EOMJMOHL_01500","ALLEBCBP_04152","PIILDIKB_04086","JHIKAEHP_02822","PEGBKDIG_01577","CAFPMJGF_02297","KKIADDGI_02005","BMHAMMBM_01624","BHJELCCI_03094","JMHMHBON_01811","MAMFPLAJ_03836"
"group_5981","","hypothetical protein",581,581,1,1,3071,NA,NA,"",833,833,833,"POPOBFCK_03123","CBIADFLF_02349","IABIGAJC_00614","AOJNFOHD_00613","EOMJMOHL_03837","ALLEBCBP_04221","PIILDIKB_04570","JHIKAEHP_00056","PEGBKDIG_00422","CAFPMJGF_00800","KKIADDGI_01904","BMHAMMBM_02450","BHJELCCI_01128","JMHMHBON_00801","MAMFPLAJ_01059"
"uhpC_2","","Membrane sensor protein UhpC",581,581,1,1,5924,NA,NA,"",1322,1322,1322,"POPOBFCK_03030","CBIADFLF_03436","IABIGAJC_02414","AOJNFOHD_02856","EOMJMOHL_03353","ALLEBCBP_02306","PIILDIKB_02782","JHIKAEHP_03081","PEGBKDIG_03018","CAFPMJGF_03344","KKIADDGI_03162","BMHAMMBM_03655","BHJELCCI_02691","JMHMHBON_03583","MAMFPLAJ_03074"
"menA","","1,4-dihydroxy-2-naphthoate octaprenyltransferase",581,581,1,1,2192,NA,NA,"",929,929,929,"POPOBFCK_03818","CBIADFLF_04106","IABIGAJC_03450","AOJNFOHD_04058","EOMJMOHL_04073","ALLEBCBP_03636","PIILDIKB_03815","JHIKAEHP_03630","PEGBKDIG_03183","CAFPMJGF_04006","KKIADDGI_04164","BMHAMMBM_04131","BHJELCCI_02827","JMHMHBON_04058","MAMFPLAJ_02365"
"cobS","","Adenosylcobinamide-GDP ribazoletransferase",581,581,1,1,5676,NA,NA,"",743,743,743,"POPOBFCK_02843","CBIADFLF_03623","IABIGAJC_02227","AOJNFOHD_03043","EOMJMOHL_03166","ALLEBCBP_02493","PIILDIKB_02969","JHIKAEHP_02894","PEGBKDIG_04145","CAFPMJGF_03531","KKIADDGI_03349","BMHAMMBM_03468","BHJELCCI_03818","JMHMHBON_03396","MAMFPLAJ_02782"
"trpS2","","Tryptophan--tRNA ligase 2",581,581,1,1,6152,NA,NA,"",1013,1013,1013,"POPOBFCK_00637","CBIADFLF_00638","IABIGAJC_03247","AOJNFOHD_01941","EOMJMOHL_01253","ALLEBCBP_03259","PIILDIKB_03566","JHIKAEHP_03139","PEGBKDIG_02639","CAFPMJGF_02049","KKIADDGI_02253","BMHAMMBM_01376","BHJELCCI_04256","JMHMHBON_01564","MAMFPLAJ_03925"
"lpxP","","Lipid A biosynthesis palmitoleoyltransferase",581,581,1,1,3972,NA,NA,"",920,920,920,"POPOBFCK_01893","CBIADFLF_01858","IABIGAJC_01777","AOJNFOHD_02612","EOMJMOHL_01698","ALLEBCBP_02648","PIILDIKB_01773","JHIKAEHP_01132","PEGBKDIG_01827","CAFPMJGF_03153","KKIADDGI_02976","BMHAMMBM_02242","BHJELCCI_01572","JMHMHBON_02841","MAMFPLAJ_01543"
"nirC","","Nitrite transporter NirC",581,581,1,1,1636,NA,NA,"",809,809,809,"POPOBFCK_03471","CBIADFLF_01369","IABIGAJC_00700","AOJNFOHD_02428","EOMJMOHL_04535","ALLEBCBP_00957","PIILDIKB_01010","JHIKAEHP_01879","PEGBKDIG_00336","CAFPMJGF_02373","KKIADDGI_02741","BMHAMMBM_01700","BHJELCCI_00743","JMHMHBON_02605","MAMFPLAJ_00762"
"group_5988","","hypothetical protein",581,581,1,1,3044,NA,NA,"",302,302,302,"POPOBFCK_03103","CBIADFLF_02369","IABIGAJC_00634","AOJNFOHD_04401","EOMJMOHL_03817","ALLEBCBP_04201","PIILDIKB_04205","JHIKAEHP_00036","PEGBKDIG_00402","CAFPMJGF_00780","KKIADDGI_01924","BMHAMMBM_02430","BHJELCCI_04385","JMHMHBON_00781","MAMFPLAJ_03148"
"garK_3","","Glycerate 2-kinase",581,581,1,1,4171,NA,NA,"",1130,1139,1138,"POPOBFCK_01985","CBIADFLF_01950","IABIGAJC_01685","AOJNFOHD_02704","EOMJMOHL_01790","ALLEBCBP_03423","PIILDIKB_01681","JHIKAEHP_01040","PEGBKDIG_01735","CAFPMJGF_03061","KKIADDGI_02885","BMHAMMBM_02150","BHJELCCI_01664","JMHMHBON_02749","MAMFPLAJ_01451"
"yegS","","putative lipid kinase YegS",581,581,1,1,5860,NA,NA,"",899,899,899,"POPOBFCK_02970","CBIADFLF_03496","IABIGAJC_02354","AOJNFOHD_02916","EOMJMOHL_03293","ALLEBCBP_02366","PIILDIKB_02842","JHIKAEHP_03021","PEGBKDIG_03078","CAFPMJGF_03404","KKIADDGI_03222","BMHAMMBM_03595","BHJELCCI_02631","JMHMHBON_03523","MAMFPLAJ_02675"
"citC_2","","[Citrate [pro-3S]-lyase] ligase",581,581,1,1,375,NA,NA,"",1076,1076,1076,"POPOBFCK_03942","CBIADFLF_03931","IABIGAJC_03628","AOJNFOHD_03896","EOMJMOHL_00437","ALLEBCBP_03743","PIILDIKB_03297","JHIKAEHP_03795","PEGBKDIG_02850","CAFPMJGF_03832","KKIADDGI_03936","BMHAMMBM_03957","BHJELCCI_02326","JMHMHBON_03884","MAMFPLAJ_02307"
"rppH","","RNA pyrophosphohydrolase",581,581,1,1,2903,NA,NA,"",530,530,530,"POPOBFCK_01684","CBIADFLF_02084","IABIGAJC_00348","AOJNFOHD_00348","EOMJMOHL_02423","ALLEBCBP_01187","PIILDIKB_00254","JHIKAEHP_00321","PEGBKDIG_00688","CAFPMJGF_01066","KKIADDGI_01638","BMHAMMBM_02715","BHJELCCI_01393","JMHMHBON_01066","MAMFPLAJ_02110"
"nrdD","","Anaerobic ribonucleoside-triphosphate reductase",581,581,1,1,6083,NA,NA,"",2138,2138,2138,"POPOBFCK_00703","CBIADFLF_00704","IABIGAJC_02624","AOJNFOHD_01875","EOMJMOHL_01319","ALLEBCBP_01946","PIILDIKB_02563","JHIKAEHP_02640","PEGBKDIG_01395","CAFPMJGF_02115","KKIADDGI_02187","BMHAMMBM_01442","BHJELCCI_02913","JMHMHBON_01630","MAMFPLAJ_04137"
"ffh","","Signal recognition particle protein",581,581,1,1,3022,NA,NA,"",1361,1361,1361,"POPOBFCK_03083","CBIADFLF_02389","IABIGAJC_00654","AOJNFOHD_04381","EOMJMOHL_03797","ALLEBCBP_04181","PIILDIKB_04225","JHIKAEHP_00016","PEGBKDIG_00382","CAFPMJGF_00760","KKIADDGI_01944","BMHAMMBM_02410","BHJELCCI_04451","JMHMHBON_00761","MAMFPLAJ_03128"
"group_5995","","hypothetical protein",581,581,1,1,2502,NA,NA,"",620,620,620,"POPOBFCK_04042","CBIADFLF_03706","IABIGAJC_03368","AOJNFOHD_03401","EOMJMOHL_03428","ALLEBCBP_01977","PIILDIKB_03010","JHIKAEHP_03390","PEGBKDIG_04270","CAFPMJGF_03614","KKIADDGI_03713","BMHAMMBM_03852","BHJELCCI_03177","JMHMHBON_03658","MAMFPLAJ_03729"
"yjfC","","Putative acid--amine ligase YjfC",581,581,1,1,6022,NA,NA,"",1163,1163,1163,"POPOBFCK_00760","CBIADFLF_00761","IABIGAJC_02567","AOJNFOHD_01818","EOMJMOHL_01376","ALLEBCBP_01889","PIILDIKB_02620","JHIKAEHP_02697","PEGBKDIG_01452","CAFPMJGF_02172","KKIADDGI_02130","BMHAMMBM_01499","BHJELCCI_02970","JMHMHBON_01687","MAMFPLAJ_03584"
"polB","","DNA polymerase II",581,581,1,1,2503,NA,NA,"",2351,2351,2351,"POPOBFCK_04041","CBIADFLF_03705","IABIGAJC_03369","AOJNFOHD_03400","EOMJMOHL_03427","ALLEBCBP_01978","PIILDIKB_03009","JHIKAEHP_03391","PEGBKDIG_04271","CAFPMJGF_03613","KKIADDGI_03712","BMHAMMBM_03853","BHJELCCI_03176","JMHMHBON_03657","MAMFPLAJ_03728"
"cysQ","","3'(2'),5'-bisphosphate nucleotidase CysQ",581,581,1,1,6054,NA,NA,"",740,740,740,"POPOBFCK_00731","CBIADFLF_00732","IABIGAJC_02596","AOJNFOHD_01847","EOMJMOHL_01347","ALLEBCBP_01918","PIILDIKB_02591","JHIKAEHP_02668","PEGBKDIG_01423","CAFPMJGF_02143","KKIADDGI_02159","BMHAMMBM_01470","BHJELCCI_02941","JMHMHBON_01658","MAMFPLAJ_03555"
"fucU","","L-fucose mutarotase",581,581,1,1,2928,NA,NA,"",422,422,422,"POPOBFCK_01711","CBIADFLF_02111","IABIGAJC_00375","AOJNFOHD_00375","EOMJMOHL_02396","ALLEBCBP_01215","PIILDIKB_00227","JHIKAEHP_00294","PEGBKDIG_00660","CAFPMJGF_01039","KKIADDGI_01666","BMHAMMBM_02688","BHJELCCI_01366","JMHMHBON_01039","MAMFPLAJ_02083"
"hslU","","ATP-dependent protease ATPase subunit HslU",581,581,1,1,2191,NA,NA,"",1331,1331,1331,"POPOBFCK_03819","CBIADFLF_04105","IABIGAJC_03449","AOJNFOHD_04059","EOMJMOHL_04072","ALLEBCBP_03637","PIILDIKB_03816","JHIKAEHP_03629","PEGBKDIG_03182","CAFPMJGF_04005","KKIADDGI_04165","BMHAMMBM_04130","BHJELCCI_02828","JMHMHBON_04057","MAMFPLAJ_02366"
"arcB","","Aerobic respiration control sensor protein ArcB",581,581,1,1,2568,NA,NA,"",2330,2336,2335,"POPOBFCK_01360","CBIADFLF_03038","IABIGAJC_00024","AOJNFOHD_00024","EOMJMOHL_03758","ALLEBCBP_02750","PIILDIKB_00577","JHIKAEHP_03451","PEGBKDIG_01011","CAFPMJGF_01390","KKIADDGI_01314","BMHAMMBM_03369","BHJELCCI_02173","JMHMHBON_01390","MAMFPLAJ_02986"
"gntP","","High-affinity gluconate transporter",581,581,1,1,4170,NA,NA,"",1268,1268,1268,"POPOBFCK_01986","CBIADFLF_01951","IABIGAJC_01684","AOJNFOHD_02705","EOMJMOHL_01791","ALLEBCBP_03424","PIILDIKB_01680","JHIKAEHP_01039","PEGBKDIG_01734","CAFPMJGF_03060","KKIADDGI_02884","BMHAMMBM_02149","BHJELCCI_01665","JMHMHBON_02748","MAMFPLAJ_01450"
"glnE","","Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme",581,581,1,1,2696,NA,NA,"",2843,2843,2843,"POPOBFCK_01484","CBIADFLF_02915","IABIGAJC_00148","AOJNFOHD_00148","EOMJMOHL_03634","ALLEBCBP_02873","PIILDIKB_00454","JHIKAEHP_03576","PEGBKDIG_00888","CAFPMJGF_01266","KKIADDGI_01438","BMHAMMBM_03244","BHJELCCI_02049","JMHMHBON_01266","MAMFPLAJ_01303"
"group_6004","","hypothetical protein",581,581,1,1,3645,NA,NA,"",3083,3086,3085,"POPOBFCK_04474","CBIADFLF_04431","IABIGAJC_02045","AOJNFOHD_04501","EOMJMOHL_04584","ALLEBCBP_03091","PIILDIKB_04377","JHIKAEHP_04558","PEGBKDIG_04348","CAFPMJGF_04450","KKIADDGI_00763","BMHAMMBM_04599","BHJELCCI_04175","JMHMHBON_04529","MAMFPLAJ_03459"
"thiM","","Hydroxyethylthiazole kinase",581,581,1,1,5867,NA,NA,"",797,797,797,"POPOBFCK_02977","CBIADFLF_03489","IABIGAJC_02361","AOJNFOHD_02909","EOMJMOHL_03300","ALLEBCBP_02359","PIILDIKB_02835","JHIKAEHP_03028","PEGBKDIG_03071","CAFPMJGF_03397","KKIADDGI_03215","BMHAMMBM_03602","BHJELCCI_02638","JMHMHBON_03530","MAMFPLAJ_02682"
"mukB","","Chromosome partition protein MukB",581,581,1,1,4399,NA,NA,"",4454,4454,4454,"POPOBFCK_00189","CBIADFLF_00189","IABIGAJC_02916","AOJNFOHD_01350","EOMJMOHL_04149","ALLEBCBP_03038","PIILDIKB_03481","JHIKAEHP_00809","PEGBKDIG_02161","CAFPMJGF_01602","KKIADDGI_01102","BMHAMMBM_01040","BHJELCCI_02412","JMHMHBON_01973","MAMFPLAJ_01943"
"group_6007","","hypothetical protein",581,581,1,1,153,NA,NA,"",1343,1343,1343,"POPOBFCK_02125","CBIADFLF_02709","IABIGAJC_01062","AOJNFOHD_03145","EOMJMOHL_00026","ALLEBCBP_03923","PIILDIKB_02230","JHIKAEHP_01982","PEGBKDIG_02077","CAFPMJGF_03013","KKIADDGI_03650","BMHAMMBM_03038","BHJELCCI_04364","JMHMHBON_03296","MAMFPLAJ_00847"
"yceF","","7-methyl-GTP pyrophosphatase",581,581,1,1,5468,NA,NA,"",584,584,584,"POPOBFCK_02709","CBIADFLF_03342","IABIGAJC_03745","AOJNFOHD_03618","EOMJMOHL_02732","ALLEBCBP_01498","PIILDIKB_02312","JHIKAEHP_01344","PEGBKDIG_01315","CAFPMJGF_00057","KKIADDGI_00060","BMHAMMBM_00056","BHJELCCI_01054","JMHMHBON_00060","MAMFPLAJ_00280"
"yciV","","5'-3' exoribonuclease",581,581,1,1,4877,NA,NA,"",869,869,869,"POPOBFCK_01080","CBIADFLF_01082","IABIGAJC_01402","AOJNFOHD_01012","EOMJMOHL_00954","ALLEBCBP_00392","PIILDIKB_01347","JHIKAEHP_02533","PEGBKDIG_02501","CAFPMJGF_00594","KKIADDGI_00598","BMHAMMBM_00593","BHJELCCI_00258","JMHMHBON_00597","MAMFPLAJ_00352"
"pcm","","Protein-L-isoaspartate O-methyltransferase",581,581,1,1,2989,NA,NA,"",626,626,626,"POPOBFCK_03300","CBIADFLF_02170","IABIGAJC_00434","AOJNFOHD_00434","EOMJMOHL_02337","ALLEBCBP_01274","PIILDIKB_00168","JHIKAEHP_00235","PEGBKDIG_00601","CAFPMJGF_00979","KKIADDGI_01725","BMHAMMBM_02629","BHJELCCI_01307","JMHMHBON_00980","MAMFPLAJ_01238"
"clpP_2","","ATP-dependent Clp protease proteolytic subunit",581,581,1,1,3653,NA,NA,"",2054,2054,2054,"POPOBFCK_04482","CBIADFLF_04439","IABIGAJC_02053","AOJNFOHD_04509","EOMJMOHL_04576","ALLEBCBP_03083","PIILDIKB_04385","JHIKAEHP_04550","PEGBKDIG_04340","CAFPMJGF_04442","KKIADDGI_00771","BMHAMMBM_04591","BHJELCCI_04167","JMHMHBON_04537","MAMFPLAJ_03467"
"rbbA_1","","Ribosome-associated ATPase",581,581,1,1,1750,NA,NA,"",2201,2201,2201,"POPOBFCK_03362","CBIADFLF_01478","IABIGAJC_00809","AOJNFOHD_02320","EOMJMOHL_02001","ALLEBCBP_00848","PIILDIKB_00901","JHIKAEHP_01770","PEGBKDIG_00227","CAFPMJGF_02482","KKIADDGI_02632","BMHAMMBM_01809","BHJELCCI_00634","JMHMHBON_02496","MAMFPLAJ_00653"
"hldE","","Bifunctional protein HldE",581,581,1,1,2697,NA,NA,"",1433,1433,1433,"POPOBFCK_01485","CBIADFLF_02914","IABIGAJC_00149","AOJNFOHD_00149","EOMJMOHL_03633","ALLEBCBP_02874","PIILDIKB_00453","JHIKAEHP_03577","PEGBKDIG_00887","CAFPMJGF_01265","KKIADDGI_01439","BMHAMMBM_03243","BHJELCCI_02048","JMHMHBON_01265","MAMFPLAJ_01304"
"uraA","","Uracil permease",581,581,1,1,4164,NA,NA,"",1289,1289,1289,"POPOBFCK_01992","CBIADFLF_01957","IABIGAJC_01678","AOJNFOHD_02711","EOMJMOHL_01797","ALLEBCBP_03430","PIILDIKB_01674","JHIKAEHP_01033","PEGBKDIG_01728","CAFPMJGF_03054","KKIADDGI_02878","BMHAMMBM_02143","BHJELCCI_01671","JMHMHBON_02742","MAMFPLAJ_01444"
"gltR_2","","HTH-type transcriptional regulator GltR",581,581,1,1,4064,NA,NA,"",899,899,899,"POPOBFCK_02088","CBIADFLF_02053","IABIGAJC_03880","AOJNFOHD_02806","EOMJMOHL_01893","ALLEBCBP_03526","PIILDIKB_01579","JHIKAEHP_00938","PEGBKDIG_01633","CAFPMJGF_04116","KKIADDGI_02783","BMHAMMBM_02048","BHJELCCI_03716","JMHMHBON_02647","MAMFPLAJ_04260"
"lepA","","Elongation factor 4",581,581,1,1,4072,NA,NA,"",1799,1799,1799,"POPOBFCK_02080","CBIADFLF_02045","IABIGAJC_03872","AOJNFOHD_02798","EOMJMOHL_01885","ALLEBCBP_03518","PIILDIKB_01587","JHIKAEHP_00946","PEGBKDIG_01641","CAFPMJGF_04124","KKIADDGI_02791","BMHAMMBM_02056","BHJELCCI_03724","JMHMHBON_02655","MAMFPLAJ_04252"
"hdfR_3","","HTH-type transcriptional regulator HdfR",581,581,1,1,3257,NA,NA,"",836,836,836,"POPOBFCK_04202","CBIADFLF_04207","IABIGAJC_03981","AOJNFOHD_04187","EOMJMOHL_04220","ALLEBCBP_03812","PIILDIKB_03862","JHIKAEHP_03969","PEGBKDIG_03845","CAFPMJGF_04200","KKIADDGI_04211","BMHAMMBM_04314","BHJELCCI_04084","JMHMHBON_04159","MAMFPLAJ_03159"
"group_6018","","Multidrug efflux ATP-binding/permease protein",581,581,1,1,3100,NA,NA,"",3656,3656,3656,"POPOBFCK_03148","CBIADFLF_02324","IABIGAJC_00588","AOJNFOHD_00588","EOMJMOHL_03862","ALLEBCBP_01426","PIILDIKB_00016","JHIKAEHP_00081","PEGBKDIG_00447","CAFPMJGF_00825","KKIADDGI_01879","BMHAMMBM_02475","BHJELCCI_01153","JMHMHBON_00826","MAMFPLAJ_01084"
"group_6019","","hypothetical protein",581,581,1,1,1626,NA,NA,"",2087,2087,2087,"POPOBFCK_03481","CBIADFLF_01359","IABIGAJC_00690","AOJNFOHD_02438","EOMJMOHL_04525","ALLEBCBP_00967","PIILDIKB_01020","JHIKAEHP_01889","PEGBKDIG_00346","CAFPMJGF_02363","KKIADDGI_02751","BMHAMMBM_01690","BHJELCCI_00753","JMHMHBON_02615","MAMFPLAJ_00772"
"acnA","","Aconitate hydratase A",581,581,1,1,4888,NA,NA,"",2675,2675,2675,"POPOBFCK_01091","CBIADFLF_01093","IABIGAJC_01413","AOJNFOHD_01001","EOMJMOHL_00943","ALLEBCBP_00403","PIILDIKB_01358","JHIKAEHP_02522","PEGBKDIG_02512","CAFPMJGF_00583","KKIADDGI_00587","BMHAMMBM_00582","BHJELCCI_00247","JMHMHBON_00586","MAMFPLAJ_00363"
"group_6021","","Solute-binding protein",581,581,1,1,2273,NA,NA,"",983,983,983,"POPOBFCK_03783","CBIADFLF_04141","IABIGAJC_03485","AOJNFOHD_04023","EOMJMOHL_04108","ALLEBCBP_03601","PIILDIKB_03780","JHIKAEHP_03665","PEGBKDIG_03218","CAFPMJGF_04041","KKIADDGI_04129","BMHAMMBM_04166","BHJELCCI_02792","JMHMHBON_04093","MAMFPLAJ_02330"
"rimM","","Ribosome maturation factor RimM",581,581,1,1,3020,NA,NA,"",548,548,548,"POPOBFCK_03081","CBIADFLF_02391","IABIGAJC_00656","AOJNFOHD_04379","EOMJMOHL_03795","ALLEBCBP_04179","PIILDIKB_04227","JHIKAEHP_00014","PEGBKDIG_00380","CAFPMJGF_00758","KKIADDGI_01946","BMHAMMBM_02408","BHJELCCI_04453","JMHMHBON_00759","MAMFPLAJ_03126"
"metG","","Methionine--tRNA ligase",581,581,1,1,5879,NA,NA,"",2033,2033,2033,"POPOBFCK_02985","CBIADFLF_03481","IABIGAJC_02369","AOJNFOHD_02901","EOMJMOHL_03308","ALLEBCBP_02351","PIILDIKB_02827","JHIKAEHP_03036","PEGBKDIG_03063","CAFPMJGF_03389","KKIADDGI_03207","BMHAMMBM_03610","BHJELCCI_02646","JMHMHBON_03538","MAMFPLAJ_04185"
"ftnA_2","","Bacterial non-heme ferritin",581,581,1,1,4659,NA,NA,"",503,503,503,"POPOBFCK_00427","CBIADFLF_00428","IABIGAJC_02145","AOJNFOHD_01588","EOMJMOHL_03105","ALLEBCBP_00178","PIILDIKB_01134","JHIKAEHP_00570","PEGBKDIG_03693","CAFPMJGF_01840","KKIADDGI_00864","BMHAMMBM_00801","BHJELCCI_03446","JMHMHBON_02211","MAMFPLAJ_01879"
"pepB","","Peptidase B",581,581,1,1,4119,NA,NA,"",1283,1283,1283,"POPOBFCK_02034","CBIADFLF_01999","IABIGAJC_03826","AOJNFOHD_02752","EOMJMOHL_01839","ALLEBCBP_03472","PIILDIKB_01633","JHIKAEHP_00992","PEGBKDIG_01687","CAFPMJGF_04170","KKIADDGI_02837","BMHAMMBM_02102","BHJELCCI_03770","JMHMHBON_02701","MAMFPLAJ_03375"
"poxB","","Pyruvate dehydrogenase [ubiquinone]",581,581,1,1,4338,NA,NA,"",1718,1718,1718,"POPOBFCK_00134","CBIADFLF_00134","IABIGAJC_04098","AOJNFOHD_01295","EOMJMOHL_04204","ALLEBCBP_02983","PIILDIKB_03426","JHIKAEHP_00864","PEGBKDIG_02216","CAFPMJGF_01547","KKIADDGI_01157","BMHAMMBM_01095","BHJELCCI_03567","JMHMHBON_01918","MAMFPLAJ_01998"
"yhcH_2","","putative protein YhcH",581,581,1,1,1843,NA,NA,"",464,464,464,"POPOBFCK_03578","CBIADFLF_01564","IABIGAJC_00895","AOJNFOHD_02235","EOMJMOHL_02087","ALLEBCBP_00763","PIILDIKB_00816","JHIKAEHP_01684","PEGBKDIG_00142","CAFPMJGF_02568","KKIADDGI_02545","BMHAMMBM_01895","BHJELCCI_00549","JMHMHBON_02411","MAMFPLAJ_02458"
"msrB","","Peptide methionine sulfoxide reductase MsrB",581,581,1,1,5365,NA,NA,"",413,413,413,"POPOBFCK_02609","CBIADFLF_03242","IABIGAJC_02714","AOJNFOHD_03718","EOMJMOHL_02832","ALLEBCBP_01598","PIILDIKB_02412","JHIKAEHP_01444","PEGBKDIG_01215","CAFPMJGF_00157","KKIADDGI_00160","BMHAMMBM_00156","BHJELCCI_00954","JMHMHBON_00160","MAMFPLAJ_00180"
"treF","","Cytoplasmic trehalase",581,581,1,1,1768,NA,NA,"",1649,1649,1649,"POPOBFCK_03345","CBIADFLF_01495","IABIGAJC_00826","AOJNFOHD_02303","EOMJMOHL_02018","ALLEBCBP_00831","PIILDIKB_00884","JHIKAEHP_01753","PEGBKDIG_00210","CAFPMJGF_02499","KKIADDGI_02615","BMHAMMBM_01826","BHJELCCI_00617","JMHMHBON_02479","MAMFPLAJ_00636"
