"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR5905029","NDSU12","SRR7798780","SRR7012122","SRR10240819","SRR5883578","SRR2096609","SRR23043684","SRR11487643","SRR14766351","SRR14766443","SRR7041896","SRR15712217","SRR14095467","SRR5928712"
"proX","","Glycine betaine/proline betaine-binding periplasmic protein",581,581,1,1,3143,NA,NA,"",995,995,995,"PLHCNFHB_00121","KMJDPIGG_01390","JMEEGOOJ_00444","NJJGCHOI_03104","JGJLLKKG_00547","DGJMLPEB_00446","EDMDPJBM_03615","LDHFOKNP_01882","AMEEEGBM_00547","OAFANHMB_00065","BJFLHFPA_01571","LNFOPOPD_02572","BMHAMMBM_02515","EIKGHHBD_01293","CDFNNGFP_01759"
"group_4704","","hypothetical protein",581,581,1,1,2599,NA,NA,"",101,101,101,"PLHCNFHB_00616","KMJDPIGG_00896","JMEEGOOJ_04065","NJJGCHOI_02016","JGJLLKKG_00054","DGJMLPEB_03905","EDMDPJBM_02797","LDHFOKNP_02386","AMEEEGBM_00053","OAFANHMB_00562","BJFLHFPA_01745","LNFOPOPD_02287","BMHAMMBM_03339","EIKGHHBD_00799","CDFNNGFP_02253"
"group_4705","","hypothetical protein",581,581,1,1,2634,NA,NA,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",395,395,395,"PLHCNFHB_00581","KMJDPIGG_00931","JMEEGOOJ_04030","NJJGCHOI_02051","JGJLLKKG_00089","DGJMLPEB_03940","EDMDPJBM_02762","LDHFOKNP_02421","AMEEEGBM_00088","OAFANHMB_00527","BJFLHFPA_01780","LNFOPOPD_02322","BMHAMMBM_03303","EIKGHHBD_00834","CDFNNGFP_02288"
"adeP","","Adenine permease AdeP",581,581,1,1,1401,NA,NA,"",1337,1337,1337,"PLHCNFHB_04275","KMJDPIGG_04350","JMEEGOOJ_04233","NJJGCHOI_04173","JGJLLKKG_04287","DGJMLPEB_04068","EDMDPJBM_03317","LDHFOKNP_04351","AMEEEGBM_04351","OAFANHMB_04123","BJFLHFPA_03713","LNFOPOPD_04041","BMHAMMBM_04355","EIKGHHBD_04328","CDFNNGFP_04114"
"tsaB","","tRNA threonylcarbamoyladenosine biosynthesis protein TsaB",581,581,1,1,4776,NA,NA,"",695,695,695,"PLHCNFHB_01993","KMJDPIGG_00052","JMEEGOOJ_00617","NJJGCHOI_00911","JGJLLKKG_01924","DGJMLPEB_02542","EDMDPJBM_02073","LDHFOKNP_01253","AMEEEGBM_01649","OAFANHMB_02198","BJFLHFPA_03834","LNFOPOPD_03873","BMHAMMBM_00691","EIKGHHBD_00695","CDFNNGFP_00855"
"cdaR_2","","Carbohydrate diacid regulator",581,581,1,1,2381,NA,NA,"",1157,1157,1157,"PLHCNFHB_03711","KMJDPIGG_03744","JMEEGOOJ_04449","NJJGCHOI_04241","JGJLLKKG_03793","DGJMLPEB_04294","EDMDPJBM_01436","LDHFOKNP_04042","AMEEEGBM_03732","OAFANHMB_02761","BJFLHFPA_03989","LNFOPOPD_04299","BMHAMMBM_03733","EIKGHHBD_03706","CDFNNGFP_04385"
"yahB","","putative HTH-type transcriptional regulator YahB",581,581,1,1,5210,NA,NA,"",932,932,932,"PLHCNFHB_02995","KMJDPIGG_00441","JMEEGOOJ_01605","NJJGCHOI_01928","JGJLLKKG_03062","DGJMLPEB_02456","EDMDPJBM_03770","LDHFOKNP_02963","AMEEEGBM_03090","OAFANHMB_01345","BJFLHFPA_04040","LNFOPOPD_02199","BMHAMMBM_00302","EIKGHHBD_00306","CDFNNGFP_02865"
"group_4710","","hypothetical protein",581,581,1,1,3994,NA,NA,"",218,218,218,"PLHCNFHB_02510","KMJDPIGG_03067","JMEEGOOJ_02019","NJJGCHOI_01444","JGJLLKKG_02519","DGJMLPEB_01603","EDMDPJBM_02282","LDHFOKNP_01483","AMEEEGBM_02549","OAFANHMB_01829","BJFLHFPA_01010","LNFOPOPD_01395","BMHAMMBM_02215","EIKGHHBD_02404","CDFNNGFP_01373"
"dctM_2","","C4-dicarboxylate TRAP transporter large permease protein DctM",581,581,1,1,2271,NA,NA,"",1307,1307,1307,"PLHCNFHB_03833","KMJDPIGG_04143","JMEEGOOJ_03340","NJJGCHOI_03361","JGJLLKKG_04111","DGJMLPEB_03276","EDMDPJBM_02735","LDHFOKNP_04144","AMEEEGBM_04164","OAFANHMB_03535","BJFLHFPA_02576","LNFOPOPD_03749","BMHAMMBM_04168","EIKGHHBD_04024","CDFNNGFP_03845"
"group_4712","","hypothetical protein",581,581,1,1,313,NA,NA,"",1139,1139,1139,"PLHCNFHB_03907","KMJDPIGG_02014","JMEEGOOJ_02790","NJJGCHOI_03455","JGJLLKKG_03967","DGJMLPEB_03370","EDMDPJBM_02863","LDHFOKNP_03872","AMEEEGBM_03949","OAFANHMB_02860","BJFLHFPA_02792","LNFOPOPD_03173","BMHAMMBM_04024","EIKGHHBD_03809","CDFNNGFP_03588"
"gmm","","GDP-mannose mannosyl hydrolase",581,581,1,1,5776,NA,NA,"",473,473,473,"PLHCNFHB_03163","KMJDPIGG_03341","JMEEGOOJ_02960","NJJGCHOI_03695","JGJLLKKG_03501","DGJMLPEB_03172","EDMDPJBM_01724","LDHFOKNP_03131","AMEEEGBM_03559","OAFANHMB_03306","BJFLHFPA_02356","LNFOPOPD_03440","BMHAMMBM_03560","EIKGHHBD_03417","CDFNNGFP_03292"
"mreC","","Cell shape-determining protein MreC",581,581,1,1,1961,NA,NA,"",1052,1052,1052,"PLHCNFHB_04593","KMJDPIGG_04469","JMEEGOOJ_04568","NJJGCHOI_04482","JGJLLKKG_04457","DGJMLPEB_04401","EDMDPJBM_04181","LDHFOKNP_04502","AMEEEGBM_04516","OAFANHMB_04366","BJFLHFPA_04187","LNFOPOPD_04460","BMHAMMBM_04457","EIKGHHBD_04434","CDFNNGFP_04445"
"mrr","","Mrr restriction system protein",581,581,1,1,6171,NA,NA,"",338,338,338,"PLHCNFHB_00800","KMJDPIGG_02209","JMEEGOOJ_02621","NJJGCHOI_00132","JGJLLKKG_00799","DGJMLPEB_00879","EDMDPJBM_01091","LDHFOKNP_03678","AMEEEGBM_01285","OAFANHMB_03064","BJFLHFPA_01228","LNFOPOPD_01085","BMHAMMBM_01357","EIKGHHBD_01546","CDFNNGFP_00672"
"glpE","","Thiosulfate sulfurtransferase GlpE",581,581,1,1,1688,NA,NA,"",326,326,326,"PLHCNFHB_01237","KMJDPIGG_02600","JMEEGOOJ_01765","NJJGCHOI_00570","JGJLLKKG_02262","DGJMLPEB_01299","EDMDPJBM_00764","LDHFOKNP_00773","AMEEEGBM_02082","OAFANHMB_00904","BJFLHFPA_00079","LNFOPOPD_00126","BMHAMMBM_01748","EIKGHHBD_01937","CDFNNGFP_02074"
"rpnD","","Recombination-promoting nuclease RpnD",581,581,1,1,6162,NA,NA,"",203,203,203,"PLHCNFHB_00809","KMJDPIGG_02218","JMEEGOOJ_02630","NJJGCHOI_00141","JGJLLKKG_00808","DGJMLPEB_00870","EDMDPJBM_01082","LDHFOKNP_03687","AMEEEGBM_01294","OAFANHMB_03055","BJFLHFPA_01237","LNFOPOPD_01076","BMHAMMBM_01366","EIKGHHBD_01555","CDFNNGFP_00663"
"mpaA","","Murein peptide amidase A",581,581,1,1,4923,NA,NA,"",728,728,728,"PLHCNFHB_02134","KMJDPIGG_00193","JMEEGOOJ_00758","NJJGCHOI_01052","JGJLLKKG_01783","DGJMLPEB_02683","EDMDPJBM_01377","LDHFOKNP_01112","AMEEEGBM_01790","OAFANHMB_02339","BJFLHFPA_03023","LNFOPOPD_01788","BMHAMMBM_00550","EIKGHHBD_00553","CDFNNGFP_00996"
"mppA","","Periplasmic murein peptide-binding protein",581,581,1,1,4924,NA,NA,"",1613,1613,1613,"PLHCNFHB_02135","KMJDPIGG_00194","JMEEGOOJ_00759","NJJGCHOI_01053","JGJLLKKG_01782","DGJMLPEB_02684","EDMDPJBM_01376","LDHFOKNP_01111","AMEEEGBM_01791","OAFANHMB_02340","BJFLHFPA_03024","LNFOPOPD_01787","BMHAMMBM_00549","EIKGHHBD_00552","CDFNNGFP_00997"
"group_4720","","hypothetical protein",581,581,1,1,4786,NA,NA,"",137,137,137,"PLHCNFHB_02003","KMJDPIGG_00062","JMEEGOOJ_00627","NJJGCHOI_00921","JGJLLKKG_01914","DGJMLPEB_02552","EDMDPJBM_02083","LDHFOKNP_01243","AMEEEGBM_01659","OAFANHMB_02208","BJFLHFPA_03844","LNFOPOPD_03863","BMHAMMBM_00681","EIKGHHBD_00685","CDFNNGFP_00865"
"pyrF","","Orotidine 5'-phosphate decarboxylase",581,581,1,1,4893,NA,NA,"",737,737,737,"PLHCNFHB_02107","KMJDPIGG_00166","JMEEGOOJ_00731","NJJGCHOI_01025","JGJLLKKG_01810","DGJMLPEB_02656","EDMDPJBM_02187","LDHFOKNP_01139","AMEEEGBM_01763","OAFANHMB_02312","BJFLHFPA_02996","LNFOPOPD_01815","BMHAMMBM_00577","EIKGHHBD_00580","CDFNNGFP_00969"
"gor","","Glutathione reductase",581,581,1,1,1762,NA,NA,"",1352,1352,1352,"PLHCNFHB_01309","KMJDPIGG_02672","JMEEGOOJ_01837","NJJGCHOI_00642","JGJLLKKG_02191","DGJMLPEB_01227","EDMDPJBM_00692","LDHFOKNP_00701","AMEEEGBM_02154","OAFANHMB_00832","BJFLHFPA_00151","LNFOPOPD_00198","BMHAMMBM_01820","EIKGHHBD_02009","CDFNNGFP_02002"
"dgaR_2","","Transcriptional regulatory protein DagR",581,581,1,1,1471,NA,NA,"",2570,2570,2570,"PLHCNFHB_01492","KMJDPIGG_02855","JMEEGOOJ_03837","NJJGCHOI_00825","JGJLLKKG_02009","DGJMLPEB_01045","EDMDPJBM_03838","LDHFOKNP_00519","AMEEEGBM_02336","OAFANHMB_00649","BJFLHFPA_04108","LNFOPOPD_00380","BMHAMMBM_02003","EIKGHHBD_02192","CDFNNGFP_03940"
"citD_1","","Citrate lyase acyl carrier protein",581,581,1,1,2537,NA,NA,"",293,293,293,"PLHCNFHB_04479","KMJDPIGG_03895","JMEEGOOJ_03115","NJJGCHOI_03296","JGJLLKKG_03642","DGJMLPEB_04338","EDMDPJBM_01587","LDHFOKNP_04382","AMEEEGBM_03883","OAFANHMB_02611","BJFLHFPA_02379","LNFOPOPD_04576","BMHAMMBM_03886","EIKGHHBD_03553","CDFNNGFP_03628"
"recC","","RecBCD enzyme subunit RecC",581,581,1,1,2911,NA,NA,"",3371,3371,3371,"PLHCNFHB_00314","KMJDPIGG_01198","JMEEGOOJ_00254","NJJGCHOI_02925","JGJLLKKG_00356","DGJMLPEB_00254","EDMDPJBM_00049","LDHFOKNP_01689","AMEEEGBM_00355","OAFANHMB_00260","BJFLHFPA_03308","LNFOPOPD_02765","BMHAMMBM_02707","EIKGHHBD_01101","CDFNNGFP_01567"
"group_4726","","hypothetical protein",581,581,1,1,4332,NA,NA,"",323,323,323,"PLHCNFHB_01583","KMJDPIGG_03531","JMEEGOOJ_03599","NJJGCHOI_02672","JGJLLKKG_01213","DGJMLPEB_01911","EDMDPJBM_01785","LDHFOKNP_00357","AMEEEGBM_00797","OAFANHMB_02400","BJFLHFPA_03231","LNFOPOPD_00772","BMHAMMBM_01100","EIKGHHBD_02712","CDFNNGFP_00058"
"pduE","","Propanediol dehydratase small subunit",581,581,1,1,5706,NA,NA,"",521,521,521,"PLHCNFHB_03229","KMJDPIGG_03275","JMEEGOOJ_03701","NJJGCHOI_03990","JGJLLKKG_03567","DGJMLPEB_03828","EDMDPJBM_03943","LDHFOKNP_03197","AMEEEGBM_03493","OAFANHMB_03780","BJFLHFPA_03494","LNFOPOPD_03618","BMHAMMBM_03494","EIKGHHBD_03351","CDFNNGFP_03358"
"fruA_2","","PTS system fructose-specific EIIB'BC component",581,581,1,1,1393,NA,NA,"",764,764,764,"PLHCNFHB_04283","KMJDPIGG_04342","JMEEGOOJ_04241","NJJGCHOI_04165","JGJLLKKG_04295","DGJMLPEB_04076","EDMDPJBM_03325","LDHFOKNP_04343","AMEEEGBM_04343","OAFANHMB_04131","BJFLHFPA_03721","LNFOPOPD_04033","BMHAMMBM_04347","EIKGHHBD_04320","CDFNNGFP_04122"
"ycgM","","putative protein YcgM",581,581,1,1,4784,NA,NA,"",659,659,659,"PLHCNFHB_02001","KMJDPIGG_00060","JMEEGOOJ_00625","NJJGCHOI_00919","JGJLLKKG_01916","DGJMLPEB_02550","EDMDPJBM_02081","LDHFOKNP_01245","AMEEEGBM_01657","OAFANHMB_02206","BJFLHFPA_03842","LNFOPOPD_03865","BMHAMMBM_00683","EIKGHHBD_00687","CDFNNGFP_00863"
"group_4730","","hypothetical protein",581,581,1,1,76,NA,NA,"",488,488,488,"PLHCNFHB_00737","KMJDPIGG_02146","JMEEGOOJ_02558","NJJGCHOI_00069","JGJLLKKG_00736","DGJMLPEB_00943","EDMDPJBM_01154","LDHFOKNP_03615","AMEEEGBM_01222","OAFANHMB_03127","BJFLHFPA_01165","LNFOPOPD_01148","BMHAMMBM_01294","EIKGHHBD_01483","CDFNNGFP_00735"
"cbiQ","","Cobalt transport protein CbiQ",581,581,1,1,5680,NA,NA,"",677,677,677,"PLHCNFHB_03251","KMJDPIGG_03253","JMEEGOOJ_03723","NJJGCHOI_04012","JGJLLKKG_03589","DGJMLPEB_03806","EDMDPJBM_04263","LDHFOKNP_03219","AMEEEGBM_03471","OAFANHMB_03802","BJFLHFPA_03472","LNFOPOPD_03640","BMHAMMBM_03472","EIKGHHBD_03329","CDFNNGFP_03380"
"cbiL","","Cobalt-precorrin-2 C(20)-methyltransferase",581,581,1,1,5683,NA,NA,"",713,713,713,"PLHCNFHB_03248","KMJDPIGG_03256","JMEEGOOJ_03720","NJJGCHOI_04009","JGJLLKKG_03586","DGJMLPEB_03809","EDMDPJBM_04266","LDHFOKNP_03216","AMEEEGBM_03474","OAFANHMB_03799","BJFLHFPA_03475","LNFOPOPD_03637","BMHAMMBM_03475","EIKGHHBD_03332","CDFNNGFP_03377"
"yiaM","","2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM",581,581,1,1,1845,NA,NA,"",473,473,473,"PLHCNFHB_01386","KMJDPIGG_02749","JMEEGOOJ_01914","NJJGCHOI_00719","JGJLLKKG_02115","DGJMLPEB_01151","EDMDPJBM_00616","LDHFOKNP_00625","AMEEEGBM_02230","OAFANHMB_00755","BJFLHFPA_00228","LNFOPOPD_00274","BMHAMMBM_01897","EIKGHHBD_02086","CDFNNGFP_01926"
"hisS","","Histidine--tRNA ligase",581,581,1,1,4137,NA,NA,"",1274,1274,1274,"PLHCNFHB_02607","KMJDPIGG_02971","JMEEGOOJ_03934","NJJGCHOI_01348","JGJLLKKG_02423","DGJMLPEB_01507","EDMDPJBM_02454","LDHFOKNP_01387","AMEEEGBM_02645","OAFANHMB_01733","BJFLHFPA_03362","LNFOPOPD_01492","BMHAMMBM_02119","EIKGHHBD_02308","CDFNNGFP_01277"
"group_4735","","hypothetical protein",581,581,1,1,2377,NA,NA,"",449,449,449,"PLHCNFHB_03715","KMJDPIGG_03740","JMEEGOOJ_04453","NJJGCHOI_04237","JGJLLKKG_03797","DGJMLPEB_04298","EDMDPJBM_01432","LDHFOKNP_04046","AMEEEGBM_03728","OAFANHMB_02765","BJFLHFPA_03985","LNFOPOPD_04303","BMHAMMBM_03729","EIKGHHBD_03710","CDFNNGFP_04389"
"yliI","","Aldose sugar dehydrogenase YliI",581,581,1,1,4298,NA,NA,"",173,173,173,"PLHCNFHB_01552","KMJDPIGG_03500","JMEEGOOJ_03630","NJJGCHOI_02641","JGJLLKKG_01182","DGJMLPEB_01880","EDMDPJBM_01754","LDHFOKNP_00388","AMEEEGBM_00766","OAFANHMB_04482","BJFLHFPA_03200","LNFOPOPD_00803","BMHAMMBM_01131","EIKGHHBD_02681","CDFNNGFP_00027"
"aceA","","Isocitrate lyase",581,581,1,1,2007,NA,NA,"",1304,1304,1304,"PLHCNFHB_01108","KMJDPIGG_02518","JMEEGOOJ_03530","NJJGCHOI_00441","JGJLLKKG_01108","DGJMLPEB_00570","EDMDPJBM_03682","LDHFOKNP_03543","AMEEEGBM_01593","OAFANHMB_01908","BJFLHFPA_04610","LNFOPOPD_04280","BMHAMMBM_01666","EIKGHHBD_01855","CDFNNGFP_04366"
"group_4738","","hypothetical protein",581,581,1,1,362,NA,NA,"",263,263,263,"PLHCNFHB_03962","KMJDPIGG_01959","JMEEGOOJ_02734","NJJGCHOI_03510","JGJLLKKG_03912","DGJMLPEB_03425","EDMDPJBM_02918","LDHFOKNP_03817","AMEEEGBM_04004","OAFANHMB_02915","BJFLHFPA_02737","LNFOPOPD_03228","BMHAMMBM_03969","EIKGHHBD_03864","CDFNNGFP_03533"
"ompR","","Transcriptional regulatory protein OmpR",581,581,1,1,1664,NA,NA,"",719,719,719,"PLHCNFHB_01214","KMJDPIGG_02577","JMEEGOOJ_01742","NJJGCHOI_00547","JGJLLKKG_02285","DGJMLPEB_01322","EDMDPJBM_00787","LDHFOKNP_00796","AMEEEGBM_02059","OAFANHMB_00927","BJFLHFPA_00056","LNFOPOPD_00103","BMHAMMBM_01725","EIKGHHBD_01914","CDFNNGFP_02097"
"rodZ","","Cytoskeleton protein RodZ",581,581,1,1,4135,NA,NA,"",1004,1004,1004,"PLHCNFHB_02609","KMJDPIGG_02969","JMEEGOOJ_03936","NJJGCHOI_01346","JGJLLKKG_02421","DGJMLPEB_01505","EDMDPJBM_02456","LDHFOKNP_01385","AMEEEGBM_02647","OAFANHMB_01731","BJFLHFPA_03364","LNFOPOPD_01494","BMHAMMBM_02117","EIKGHHBD_02306","CDFNNGFP_01275"
"ybhL_1","","Inner membrane protein YbhL",581,581,1,1,4234,NA,NA,"",704,704,704,"PLHCNFHB_04437","KMJDPIGG_04416","JMEEGOOJ_04401","NJJGCHOI_02582","JGJLLKKG_01123","DGJMLPEB_01821","EDMDPJBM_03394","LDHFOKNP_00447","AMEEEGBM_00707","OAFANHMB_04194","BJFLHFPA_03790","LNFOPOPD_04101","BMHAMMBM_01187","EIKGHHBD_02622","CDFNNGFP_04282"
"mdtM","","Multidrug resistance protein MdtM",581,581,1,1,6161,NA,NA,"",1241,1241,1241,"PLHCNFHB_00810","KMJDPIGG_02219","JMEEGOOJ_02631","NJJGCHOI_00142","JGJLLKKG_00809","DGJMLPEB_00869","EDMDPJBM_01081","LDHFOKNP_03688","AMEEEGBM_01295","OAFANHMB_03054","BJFLHFPA_01238","LNFOPOPD_01075","BMHAMMBM_01367","EIKGHHBD_01556","CDFNNGFP_00662"
"ccdB_1","","Toxin CcdB",581,581,1,1,6120,NA,NA,"",308,308,308,"PLHCNFHB_00847","KMJDPIGG_02256","JMEEGOOJ_03271","NJJGCHOI_00179","JGJLLKKG_00846","DGJMLPEB_00832","EDMDPJBM_01044","LDHFOKNP_03725","AMEEEGBM_01332","OAFANHMB_03017","BJFLHFPA_01275","LNFOPOPD_01038","BMHAMMBM_01404","EIKGHHBD_01593","CDFNNGFP_00625"
"group_4744","","hypothetical protein",581,581,1,1,1445,NA,NA,"",530,530,530,"PLHCNFHB_01518","KMJDPIGG_02881","JMEEGOOJ_03811","NJJGCHOI_00851","JGJLLKKG_01983","DGJMLPEB_01019","EDMDPJBM_03812","LDHFOKNP_00493","AMEEEGBM_02362","OAFANHMB_00623","BJFLHFPA_04082","LNFOPOPD_00406","BMHAMMBM_02029","EIKGHHBD_02218","CDFNNGFP_03914"
"cbpA","","Curved DNA-binding protein",581,581,1,1,4532,NA,NA,"",920,920,920,"PLHCNFHB_01763","KMJDPIGG_04076","JMEEGOOJ_02312","NJJGCHOI_03899","JGJLLKKG_01392","DGJMLPEB_02090","EDMDPJBM_03263","LDHFOKNP_00178","AMEEEGBM_00976","OAFANHMB_02580","BJFLHFPA_02161","LNFOPOPD_00592","BMHAMMBM_00920","EIKGHHBD_02891","CDFNNGFP_00237"
"crcB","","Putative fluoride ion transporter CrcB",581,581,1,1,368,NA,NA,"",383,383,383,"PLHCNFHB_03968","KMJDPIGG_01953","JMEEGOOJ_02728","NJJGCHOI_03516","JGJLLKKG_03906","DGJMLPEB_03431","EDMDPJBM_02924","LDHFOKNP_03811","AMEEEGBM_04010","OAFANHMB_02921","BJFLHFPA_02731","LNFOPOPD_03234","BMHAMMBM_03963","EIKGHHBD_03870","CDFNNGFP_03527"
"yhdT","","putative membrane protein YhdT",581,581,1,1,1969,NA,NA,"",242,242,242,"PLHCNFHB_04601","KMJDPIGG_04477","JMEEGOOJ_04560","NJJGCHOI_04490","JGJLLKKG_04465","DGJMLPEB_04409","EDMDPJBM_04189","LDHFOKNP_04510","AMEEEGBM_04508","OAFANHMB_04374","BJFLHFPA_04195","LNFOPOPD_04468","BMHAMMBM_04465","EIKGHHBD_04442","CDFNNGFP_04453"
"zntB","","Zinc transport protein ZntB",581,581,1,1,4951,NA,NA,"",983,983,983,"PLHCNFHB_02158","KMJDPIGG_00217","JMEEGOOJ_00782","NJJGCHOI_01076","JGJLLKKG_01759","DGJMLPEB_02707","EDMDPJBM_01353","LDHFOKNP_01088","AMEEEGBM_01814","OAFANHMB_02363","BJFLHFPA_03047","LNFOPOPD_01764","BMHAMMBM_00526","EIKGHHBD_00529","CDFNNGFP_01020"
"rof","","Protein rof",581,581,1,1,2351,NA,NA,"",260,260,260,"PLHCNFHB_03740","KMJDPIGG_03715","JMEEGOOJ_04478","NJJGCHOI_04212","JGJLLKKG_03822","DGJMLPEB_04323","EDMDPJBM_01407","LDHFOKNP_04071","AMEEEGBM_03703","OAFANHMB_02790","BJFLHFPA_03960","LNFOPOPD_04328","BMHAMMBM_03704","EIKGHHBD_03735","CDFNNGFP_04414"
"rpsR","","30S ribosomal protein S18",581,581,1,1,6039,NA,NA,"",227,227,227,"PLHCNFHB_00926","KMJDPIGG_02335","JMEEGOOJ_03192","NJJGCHOI_00258","JGJLLKKG_00925","DGJMLPEB_00753","EDMDPJBM_00963","LDHFOKNP_03360","AMEEEGBM_01411","OAFANHMB_02091","BJFLHFPA_01354","LNFOPOPD_00957","BMHAMMBM_01483","EIKGHHBD_01672","CDFNNGFP_00546"
"iclR","","Transcriptional repressor IclR",581,581,1,1,2010,NA,NA,"",824,824,824,"PLHCNFHB_01105","KMJDPIGG_02515","JMEEGOOJ_03527","NJJGCHOI_00438","JGJLLKKG_01105","DGJMLPEB_00573","EDMDPJBM_03685","LDHFOKNP_03540","AMEEEGBM_01590","OAFANHMB_01911","BJFLHFPA_04607","LNFOPOPD_04277","BMHAMMBM_01663","EIKGHHBD_01852","CDFNNGFP_04363"
"pstA","","Phosphate transport system permease protein PstA",581,581,1,1,1397,NA,NA,"",890,890,890,"PLHCNFHB_04279","KMJDPIGG_04346","JMEEGOOJ_04237","NJJGCHOI_04169","JGJLLKKG_04291","DGJMLPEB_04072","EDMDPJBM_03321","LDHFOKNP_04347","AMEEEGBM_04347","OAFANHMB_04127","BJFLHFPA_03717","LNFOPOPD_04037","BMHAMMBM_04351","EIKGHHBD_04324","CDFNNGFP_04118"
"lsrG","","(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase",581,581,1,1,2204,NA,NA,"",329,329,329,"PLHCNFHB_03807","KMJDPIGG_04169","JMEEGOOJ_03366","NJJGCHOI_03387","JGJLLKKG_04085","DGJMLPEB_03302","EDMDPJBM_02709","LDHFOKNP_04170","AMEEEGBM_04138","OAFANHMB_03561","BJFLHFPA_02603","LNFOPOPD_03723","BMHAMMBM_04142","EIKGHHBD_03998","CDFNNGFP_03819"
"proA","","Gamma-glutamyl phosphate reductase",581,581,1,1,805,NA,NA,"",1247,1247,1247,"PLHCNFHB_03426","KMJDPIGG_01581","JMEEGOOJ_01042","NJJGCHOI_02285","JGJLLKKG_02957","DGJMLPEB_02968","EDMDPJBM_00561","LDHFOKNP_02074","AMEEEGBM_02798","OAFANHMB_01053","BJFLHFPA_00579","LNFOPOPD_02852","BMHAMMBM_02993","EIKGHHBD_03022","CDFNNGFP_02778"
"yjjJ","","Toxin YjjJ",581,581,1,1,6223,NA,NA,"",1328,1328,1328,"PLHCNFHB_00750","KMJDPIGG_02159","JMEEGOOJ_02571","NJJGCHOI_00082","JGJLLKKG_00749","DGJMLPEB_00930","EDMDPJBM_01141","LDHFOKNP_03628","AMEEEGBM_01235","OAFANHMB_03114","BJFLHFPA_01178","LNFOPOPD_01135","BMHAMMBM_01307","EIKGHHBD_01496","CDFNNGFP_00722"
"ydjG","","NADH-specific methylglyoxal reductase",581,581,1,1,5358,NA,NA,"",983,983,983,"PLHCNFHB_02856","KMJDPIGG_00580","JMEEGOOJ_01466","NJJGCHOI_01789","JGJLLKKG_03201","DGJMLPEB_02317","EDMDPJBM_02005","LDHFOKNP_02824","AMEEEGBM_03229","OAFANHMB_01484","BJFLHFPA_00752","LNFOPOPD_02060","BMHAMMBM_00163","EIKGHHBD_00167","CDFNNGFP_03004"
"tsaR","","HTH-type transcriptional regulator TsaR",581,581,1,1,2651,NA,NA,"",938,938,938,"PLHCNFHB_00567","KMJDPIGG_00945","JMEEGOOJ_00001","NJJGCHOI_02065","JGJLLKKG_00103","DGJMLPEB_00001","EDMDPJBM_00302","LDHFOKNP_02435","AMEEEGBM_00102","OAFANHMB_00513","BJFLHFPA_01794","LNFOPOPD_02336","BMHAMMBM_03289","EIKGHHBD_00848","CDFNNGFP_02302"
"fklB","","FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase",581,581,1,1,6043,NA,NA,"",662,662,662,"PLHCNFHB_00922","KMJDPIGG_02331","JMEEGOOJ_03196","NJJGCHOI_00254","JGJLLKKG_00921","DGJMLPEB_00757","EDMDPJBM_00967","LDHFOKNP_03356","AMEEEGBM_01407","OAFANHMB_02095","BJFLHFPA_01350","LNFOPOPD_00961","BMHAMMBM_01479","EIKGHHBD_01668","CDFNNGFP_00550"
"yciN","","Protein YciN",581,581,1,1,4883,NA,NA,"",251,251,251,"PLHCNFHB_02097","KMJDPIGG_00156","JMEEGOOJ_00721","NJJGCHOI_01015","JGJLLKKG_01820","DGJMLPEB_02646","EDMDPJBM_02177","LDHFOKNP_01149","AMEEEGBM_01753","OAFANHMB_02302","BJFLHFPA_02986","LNFOPOPD_01825","BMHAMMBM_00587","EIKGHHBD_00590","CDFNNGFP_00959"
"tusD","","Sulfurtransferase TusD",581,581,1,1,1611,NA,NA,"",386,386,386,"PLHCNFHB_01164","KMJDPIGG_02527","JMEEGOOJ_01692","NJJGCHOI_00497","JGJLLKKG_02335","DGJMLPEB_01372","EDMDPJBM_00837","LDHFOKNP_00846","AMEEEGBM_02009","OAFANHMB_00977","BJFLHFPA_00006","LNFOPOPD_00053","BMHAMMBM_01675","EIKGHHBD_01864","CDFNNGFP_02147"
"hisI","","Histidine biosynthesis bifunctional protein HisIE",581,581,1,1,5743,NA,NA,"",611,611,611,"PLHCNFHB_03193","KMJDPIGG_03311","JMEEGOOJ_03665","NJJGCHOI_03954","JGJLLKKG_03531","DGJMLPEB_03202","EDMDPJBM_03907","LDHFOKNP_03161","AMEEEGBM_03529","OAFANHMB_03744","BJFLHFPA_03530","LNFOPOPD_03582","BMHAMMBM_03530","EIKGHHBD_03387","CDFNNGFP_03322"
