"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR2994389","SRR15146532","SRR12420044","SRR7196769","SRR8728065","SRR14766414","SRR10995710","SRR23043677","SRR6475628","SRR18233388","SRR18233385","NDSU7","SRR2911775","SRR14766336","SRR28262169"
"levE","","PTS system fructose-specific EIIB component",581,581,1,1,1473,NA,NA,"",485,485,485,"APBHMKIJ_04335","FDAPHJIA_01532","IIEOGEEO_03860","ECBAHKLN_02192","OMPAEEHE_03060","CBFLKJKM_00443","PBEADCDK_01930","ANJCIHOA_01935","KPAOFOOC_01793","ACOJFAEA_02294","AJBEKOEN_01969","IGPMGEKP_04005","NCJKFECA_01126","LBLKLJFF_03137","ANCOLAMI_02376"
"eutM","","Ethanolamine utilization protein EutM",581,581,1,1,4033,NA,NA,"",290,290,290,"APBHMKIJ_01516","FDAPHJIA_02002","IIEOGEEO_00389","ECBAHKLN_02446","OMPAEEHE_01790","CBFLKJKM_00912","PBEADCDK_02481","ANJCIHOA_02595","KPAOFOOC_02046","ACOJFAEA_02469","AJBEKOEN_02517","IGPMGEKP_01068","NCJKFECA_01380","LBLKLJFF_01130","ANCOLAMI_02926"
"group_5655","","hypothetical protein",581,581,1,1,4168,NA,NA,"",1067,1067,1067,"APBHMKIJ_01545","FDAPHJIA_01973","IIEOGEEO_00418","ECBAHKLN_02475","OMPAEEHE_01819","CBFLKJKM_00883","PBEADCDK_02510","ANJCIHOA_02624","KPAOFOOC_02075","ACOJFAEA_02440","AJBEKOEN_02546","IGPMGEKP_01097","NCJKFECA_01409","LBLKLJFF_01101","ANCOLAMI_02955"
"ydjF_2","","putative HTH-type transcriptional regulator YdjF",581,581,1,1,5357,NA,NA,"",758,758,758,"APBHMKIJ_01200","FDAPHJIA_01214","IIEOGEEO_01156","ECBAHKLN_01161","OMPAEEHE_01404","CBFLKJKM_02329","PBEADCDK_03141","ANJCIHOA_03232","KPAOFOOC_02727","ACOJFAEA_03188","AJBEKOEN_03154","IGPMGEKP_03870","NCJKFECA_03293","LBLKLJFF_00340","ANCOLAMI_00165"
"mhbM","","3-hydroxybenzoate 6-hydroxylase",581,581,1,1,5899,NA,NA,"",1193,1193,1193,"APBHMKIJ_02814","FDAPHJIA_02911","IIEOGEEO_01417","ECBAHKLN_03782","OMPAEEHE_03159","CBFLKJKM_03184","PBEADCDK_03520","ANJCIHOA_03468","KPAOFOOC_02958","ACOJFAEA_03419","AJBEKOEN_03393","IGPMGEKP_03939","NCJKFECA_02207","LBLKLJFF_03497","ANCOLAMI_03632"
"yihS","","Sulfoquinovose isomerase",581,581,1,1,2235,NA,NA,"",1241,1241,1241,"APBHMKIJ_04128","FDAPHJIA_03925","IIEOGEEO_03262","ECBAHKLN_03960","OMPAEEHE_04352","CBFLKJKM_03645","PBEADCDK_04245","ANJCIHOA_04206","KPAOFOOC_03872","ACOJFAEA_04045","AJBEKOEN_04049","IGPMGEKP_03333","NCJKFECA_03557","LBLKLJFF_02944","ANCOLAMI_04204"
"fixX_2","","Ferredoxin-like protein FixX",581,581,1,1,2519,NA,NA,"",287,287,287,"APBHMKIJ_02002","FDAPHJIA_03327","IIEOGEEO_03097","ECBAHKLN_03303","OMPAEEHE_03365","CBFLKJKM_03596","PBEADCDK_03756","ANJCIHOA_03879","KPAOFOOC_03475","ACOJFAEA_03648","AJBEKOEN_03804","IGPMGEKP_04773","NCJKFECA_02952","LBLKLJFF_02792","ANCOLAMI_03716"
"yebV","","putative protein YebV",581,581,1,1,4744,NA,NA,"",239,239,239,"APBHMKIJ_01824","FDAPHJIA_02572","IIEOGEEO_02811","ECBAHKLN_04139","OMPAEEHE_03983","CBFLKJKM_00023","PBEADCDK_00552","ANJCIHOA_02354","KPAOFOOC_01051","ACOJFAEA_01578","AJBEKOEN_01135","IGPMGEKP_00466","NCJKFECA_00384","LBLKLJFF_03964","ANCOLAMI_00720"
"COQ3","","Ubiquinone biosynthesis O-methyltransferase, mitochondrial",581,581,1,1,6145,NA,NA,"",1625,1625,1625,"APBHMKIJ_03240","FDAPHJIA_00892","IIEOGEEO_04506","ECBAHKLN_03533","OMPAEEHE_02700","CBFLKJKM_01988","PBEADCDK_01736","ANJCIHOA_01271","KPAOFOOC_01230","ACOJFAEA_01270","AJBEKOEN_00955","IGPMGEKP_00287","NCJKFECA_00637","LBLKLJFF_03660","ANCOLAMI_02055"
"ail_4","","Attachment invasion locus protein",581,581,1,1,3643,NA,NA,"",497,497,497,"APBHMKIJ_04426","FDAPHJIA_04431","IIEOGEEO_03884","ECBAHKLN_04457","OMPAEEHE_04490","CBFLKJKM_04509","PBEADCDK_00529","ANJCIHOA_04528","KPAOFOOC_04555","ACOJFAEA_04454","AJBEKOEN_04458","IGPMGEKP_04569","NCJKFECA_04399","LBLKLJFF_03763","ANCOLAMI_04489"
"rstB","","Sensor protein RstB",581,581,1,1,5164,NA,NA,"",1301,1301,1301,"APBHMKIJ_02572","FDAPHJIA_01395","IIEOGEEO_01795","ECBAHKLN_00979","OMPAEEHE_04635","CBFLKJKM_00399","PBEADCDK_00928","ANJCIHOA_01979","KPAOFOOC_00676","ACOJFAEA_01954","AJBEKOEN_01511","IGPMGEKP_00841","NCJKFECA_00009","LBLKLJFF_04403","ANCOLAMI_00346"
"osmY_1","","Osmotically-inducible protein Y",581,581,1,1,2632,NA,NA,"",575,575,575,"APBHMKIJ_03140","FDAPHJIA_00087","IIEOGEEO_02274","ECBAHKLN_00087","OMPAEEHE_02839","CBFLKJKM_02736","PBEADCDK_04059","ANJCIHOA_00541","KPAOFOOC_00087","ACOJFAEA_00087","AJBEKOEN_00582","IGPMGEKP_01664","NCJKFECA_02062","LBLKLJFF_00746","ANCOLAMI_01324"
"tdh","","L-threonine 3-dehydrogenase",581,581,1,1,1884,NA,NA,"",1025,1025,1025,"APBHMKIJ_00056","FDAPHJIA_01599","IIEOGEEO_02029","ECBAHKLN_02125","OMPAEEHE_02993","CBFLKJKM_00510","PBEADCDK_01997","ANJCIHOA_01868","KPAOFOOC_01726","ACOJFAEA_02227","AJBEKOEN_02036","IGPMGEKP_02122","NCJKFECA_01059","LBLKLJFF_01716","ANCOLAMI_02443"
"mdh_1","","NAD-dependent methanol dehydrogenase",581,581,1,1,4029,NA,NA,"",1187,1187,1187,"APBHMKIJ_01512","FDAPHJIA_02006","IIEOGEEO_00385","ECBAHKLN_02442","OMPAEEHE_01786","CBFLKJKM_00916","PBEADCDK_02477","ANJCIHOA_02591","KPAOFOOC_02042","ACOJFAEA_02473","AJBEKOEN_02513","IGPMGEKP_01064","NCJKFECA_01376","LBLKLJFF_01134","ANCOLAMI_02922"
"topA_1","","DNA topoisomerase 1",581,581,1,1,4884,NA,NA,"",2597,2597,2597,"APBHMKIJ_01690","FDAPHJIA_02707","IIEOGEEO_02609","ECBAHKLN_00738","OMPAEEHE_02397","CBFLKJKM_00158","PBEADCDK_00687","ANJCIHOA_02220","KPAOFOOC_00917","ACOJFAEA_01713","AJBEKOEN_01270","IGPMGEKP_00601","NCJKFECA_00250","LBLKLJFF_01022","ANCOLAMI_00586"
"cobQ","","Cobyric acid synthase",581,581,1,1,5678,NA,NA,"",1520,1520,1520,"APBHMKIJ_03739","FDAPHJIA_03071","IIEOGEEO_03974","ECBAHKLN_04232","OMPAEEHE_03628","CBFLKJKM_03345","PBEADCDK_03360","ANJCIHOA_03628","KPAOFOOC_03118","ACOJFAEA_03579","AJBEKOEN_03553","IGPMGEKP_04799","NCJKFECA_02367","LBLKLJFF_03398","ANCOLAMI_03472"
"group_5669","","hypothetical protein",581,581,1,1,3636,NA,NA,"",716,716,716,"APBHMKIJ_04419","FDAPHJIA_04424","IIEOGEEO_03877","ECBAHKLN_04464","OMPAEEHE_04483","CBFLKJKM_04516","PBEADCDK_00536","ANJCIHOA_04535","KPAOFOOC_04562","ACOJFAEA_04447","AJBEKOEN_04451","IGPMGEKP_04562","NCJKFECA_04392","LBLKLJFF_03770","ANCOLAMI_04482"
"lpxB","","Lipid-A-disaccharide synthase",581,581,1,1,2360,NA,NA,"",1148,1148,1148,"APBHMKIJ_01848","FDAPHJIA_03482","IIEOGEEO_03210","ECBAHKLN_03149","OMPAEEHE_04288","CBFLKJKM_03442","PBEADCDK_03602","ANJCIHOA_03725","KPAOFOOC_03629","ACOJFAEA_03802","AJBEKOEN_03650","IGPMGEKP_03198","NCJKFECA_03106","LBLKLJFF_02580","ANCOLAMI_03873"
"fabA","","3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase",581,581,1,1,4485,NA,NA,"",518,518,518,"APBHMKIJ_00807","FDAPHJIA_03296","IIEOGEEO_03444","ECBAHKLN_01593","OMPAEEHE_00681","CBFLKJKM_03017","PBEADCDK_00265","ANJCIHOA_00893","KPAOFOOC_02451","ACOJFAEA_00892","AJBEKOEN_01714","IGPMGEKP_02163","NCJKFECA_03896","LBLKLJFF_02748","ANCOLAMI_01632"
"nagD","","Ribonucleotide monophosphatase NagD",581,581,1,1,323,NA,NA,"",752,752,752,"APBHMKIJ_02627","FDAPHJIA_03774","IIEOGEEO_01764","ECBAHKLN_03397","OMPAEEHE_03510","CBFLKJKM_03896","PBEADCDK_03850","ANJCIHOA_04018","KPAOFOOC_03721","ACOJFAEA_03945","AJBEKOEN_03898","IGPMGEKP_03608","NCJKFECA_03406","LBLKLJFF_02121","ANCOLAMI_04016"
"yjiA","","P-loop guanosine triphosphatase YjiA",581,581,1,1,6181,NA,NA,"",956,956,956,"APBHMKIJ_03275","FDAPHJIA_00927","IIEOGEEO_03061","ECBAHKLN_03568","OMPAEEHE_02665","CBFLKJKM_01953","PBEADCDK_01772","ANJCIHOA_01236","KPAOFOOC_01195","ACOJFAEA_01235","AJBEKOEN_00990","IGPMGEKP_00322","NCJKFECA_00672","LBLKLJFF_01421","ANCOLAMI_02020"
"group_5674","","hypothetical protein",581,581,1,1,6214,NA,NA,"",161,161,161,"APBHMKIJ_03307","FDAPHJIA_00959","IIEOGEEO_03029","ECBAHKLN_03600","OMPAEEHE_02633","CBFLKJKM_01921","PBEADCDK_01804","ANJCIHOA_01204","KPAOFOOC_01163","ACOJFAEA_01203","AJBEKOEN_01022","IGPMGEKP_00354","NCJKFECA_00704","LBLKLJFF_01389","ANCOLAMI_01988"
"higB","","mRNA interferase HigB",581,581,1,1,2245,NA,NA,"",311,311,311,"APBHMKIJ_04138","FDAPHJIA_03935","IIEOGEEO_03252","ECBAHKLN_03950","OMPAEEHE_04362","CBFLKJKM_03655","PBEADCDK_04235","ANJCIHOA_04196","KPAOFOOC_03882","ACOJFAEA_04055","AJBEKOEN_04059","IGPMGEKP_03323","NCJKFECA_03567","LBLKLJFF_02954","ANCOLAMI_04194"
"flgN","","Flagella synthesis protein FlgN",581,581,1,1,5488,NA,NA,"",422,422,422,"APBHMKIJ_01073","FDAPHJIA_01087","IIEOGEEO_02189","ECBAHKLN_01288","OMPAEEHE_01531","CBFLKJKM_02202","PBEADCDK_03014","ANJCIHOA_03105","KPAOFOOC_02854","ACOJFAEA_03315","AJBEKOEN_03027","IGPMGEKP_02703","NCJKFECA_03166","LBLKLJFF_01548","ANCOLAMI_00038"
"pdxH","","Pyridoxine/pyridoxamine 5'-phosphate oxidase",581,581,1,1,5189,NA,NA,"",656,656,656,"APBHMKIJ_01358","FDAPHJIA_01372","IIEOGEEO_00998","ECBAHKLN_01002","OMPAEEHE_01247","CBFLKJKM_02487","PBEADCDK_03299","ANJCIHOA_03390","KPAOFOOC_02569","ACOJFAEA_03030","AJBEKOEN_03312","IGPMGEKP_04369","NCJKFECA_03789","LBLKLJFF_00497","ANCOLAMI_00323"
"yehX","","Glycine betaine uptake system ATP-binding protein YehX",581,581,1,1,5888,NA,NA,"",947,947,947,"APBHMKIJ_02825","FDAPHJIA_02922","IIEOGEEO_01406","ECBAHKLN_03771","OMPAEEHE_03170","CBFLKJKM_03195","PBEADCDK_03509","ANJCIHOA_03479","KPAOFOOC_02969","ACOJFAEA_03430","AJBEKOEN_03404","IGPMGEKP_03950","NCJKFECA_02218","LBLKLJFF_02469","ANCOLAMI_03621"
"cysA","","Sulfate/thiosulfate import ATP-binding protein CysA",581,581,1,1,4009,NA,NA,"",1097,1097,1097,"APBHMKIJ_01492","FDAPHJIA_02026","IIEOGEEO_00365","ECBAHKLN_02422","OMPAEEHE_01766","CBFLKJKM_00936","PBEADCDK_02457","ANJCIHOA_02571","KPAOFOOC_02022","ACOJFAEA_02493","AJBEKOEN_02493","IGPMGEKP_01044","NCJKFECA_01356","LBLKLJFF_01154","ANCOLAMI_02902"
"dsbA","","Thiol:disulfide interchange protein DsbA",581,581,1,1,2211,NA,NA,"",623,623,623,"APBHMKIJ_04105","FDAPHJIA_03902","IIEOGEEO_03285","ECBAHKLN_03983","OMPAEEHE_04329","CBFLKJKM_03622","PBEADCDK_04268","ANJCIHOA_04229","KPAOFOOC_03849","ACOJFAEA_04022","AJBEKOEN_04026","IGPMGEKP_03356","NCJKFECA_03534","LBLKLJFF_02921","ANCOLAMI_04227"
"adhE_3","","Aldehyde-alcohol dehydrogenase",581,581,1,1,5715,NA,NA,"",1394,1394,1394,"APBHMKIJ_03772","FDAPHJIA_03038","IIEOGEEO_03941","ECBAHKLN_04265","OMPAEEHE_03661","CBFLKJKM_03312","PBEADCDK_03393","ANJCIHOA_03595","KPAOFOOC_03085","ACOJFAEA_03546","AJBEKOEN_03520","IGPMGEKP_03389","NCJKFECA_02334","LBLKLJFF_04040","ANCOLAMI_03505"
"group_5682","","hypothetical protein",581,581,1,1,5339,NA,NA,"",215,215,215,"APBHMKIJ_01217","FDAPHJIA_01231","IIEOGEEO_01139","ECBAHKLN_01144","OMPAEEHE_01387","CBFLKJKM_02346","PBEADCDK_03158","ANJCIHOA_03249","KPAOFOOC_02710","ACOJFAEA_03171","AJBEKOEN_03171","IGPMGEKP_03853","NCJKFECA_03310","LBLKLJFF_00357","ANCOLAMI_00182"
"zraR","","Transcriptional regulatory protein ZraR",581,581,1,1,1523,NA,NA,"",1325,1325,1325,"APBHMKIJ_04468","FDAPHJIA_04600","IIEOGEEO_04462","ECBAHKLN_04515","OMPAEEHE_04532","CBFLKJKM_04625","PBEADCDK_04586","ANJCIHOA_04586","KPAOFOOC_04570","ACOJFAEA_04543","AJBEKOEN_04570","IGPMGEKP_04658","NCJKFECA_04474","LBLKLJFF_04315","ANCOLAMI_04602"
"dkgA","","2,5-diketo-D-gluconic acid reductase A",581,581,1,1,2736,NA,NA,"",827,827,827,"APBHMKIJ_02933","FDAPHJIA_00185","IIEOGEEO_00083","ECBAHKLN_00185","OMPAEEHE_00003","CBFLKJKM_02638","PBEADCDK_00964","ANJCIHOA_00443","KPAOFOOC_00185","ACOJFAEA_00185","AJBEKOEN_00484","IGPMGEKP_01762","NCJKFECA_01964","LBLKLJFF_02311","ANCOLAMI_01226"
"prpR_2","","Propionate catabolism operon regulatory protein",581,581,1,1,757,NA,NA,"",557,557,557,"APBHMKIJ_02103","FDAPHJIA_02338","IIEOGEEO_00716","ECBAHKLN_02704","OMPAEEHE_01020","CBFLKJKM_01712","PBEADCDK_02739","ANJCIHOA_02947","KPAOFOOC_03326","ACOJFAEA_02898","AJBEKOEN_02869","IGPMGEKP_01327","NCJKFECA_01640","LBLKLJFF_00211","ANCOLAMI_03184"
"pdxY_1","","Pyridoxal kinase PdxY",581,581,1,1,5187,NA,NA,"",293,293,293,"APBHMKIJ_01360","FDAPHJIA_01374","IIEOGEEO_00996","ECBAHKLN_01000","OMPAEEHE_01245","CBFLKJKM_02489","PBEADCDK_03301","ANJCIHOA_03392","KPAOFOOC_02567","ACOJFAEA_03028","AJBEKOEN_03314","IGPMGEKP_04371","NCJKFECA_03791","LBLKLJFF_00499","ANCOLAMI_00325"
"hns_1","","DNA-binding protein H-NS",581,581,1,1,4845,NA,NA,"",413,413,413,"APBHMKIJ_01726","FDAPHJIA_02671","IIEOGEEO_04386","ECBAHKLN_00702","OMPAEEHE_02361","CBFLKJKM_00122","PBEADCDK_00651","ANJCIHOA_02256","KPAOFOOC_00953","ACOJFAEA_01677","AJBEKOEN_01234","IGPMGEKP_00565","NCJKFECA_00286","LBLKLJFF_01058","ANCOLAMI_00622"
"ychF","","Ribosome-binding ATPase YchF",581,581,1,1,4815,NA,NA,"",1091,1091,1091,"APBHMKIJ_01758","FDAPHJIA_02639","IIEOGEEO_04353","ECBAHKLN_00670","OMPAEEHE_02329","CBFLKJKM_00090","PBEADCDK_00619","ANJCIHOA_02288","KPAOFOOC_00985","ACOJFAEA_01645","AJBEKOEN_01202","IGPMGEKP_00533","NCJKFECA_00318","LBLKLJFF_01090","ANCOLAMI_00654"
"group_5689","","hypothetical protein",581,581,1,1,1491,NA,NA,"",347,347,347,"APBHMKIJ_00007","FDAPHJIA_01550","IIEOGEEO_03818","ECBAHKLN_02174","OMPAEEHE_03042","CBFLKJKM_00461","PBEADCDK_01948","ANJCIHOA_01917","KPAOFOOC_01775","ACOJFAEA_02276","AJBEKOEN_01987","IGPMGEKP_03987","NCJKFECA_01108","LBLKLJFF_03566","ANCOLAMI_02394"
"lon_1","","Lon protease",581,581,1,1,4486,NA,NA,"",965,1760,1758,"APBHMKIJ_00806","FDAPHJIA_03295","IIEOGEEO_03443","ECBAHKLN_01594","OMPAEEHE_00682","CBFLKJKM_03018","PBEADCDK_00266","ANJCIHOA_00894","KPAOFOOC_02452","ACOJFAEA_00893","AJBEKOEN_01715","IGPMGEKP_02164","NCJKFECA_03895","LBLKLJFF_02747","ANCOLAMI_01631"
"mtlR","","Mannitol operon repressor",581,581,1,1,1862,NA,NA,"",590,590,590,"APBHMKIJ_00077","FDAPHJIA_01620","IIEOGEEO_02008","ECBAHKLN_02104","OMPAEEHE_02972","CBFLKJKM_00531","PBEADCDK_02018","ANJCIHOA_01847","KPAOFOOC_01705","ACOJFAEA_02206","AJBEKOEN_02057","IGPMGEKP_02101","NCJKFECA_01038","LBLKLJFF_01737","ANCOLAMI_02464"
"cspD","","Cold shock-like protein CspD",581,581,1,1,4347,NA,NA,"",221,221,221,"APBHMKIJ_00930","FDAPHJIA_03559","IIEOGEEO_01586","ECBAHKLN_01470","OMPAEEHE_00557","CBFLKJKM_02893","PBEADCDK_00142","ANJCIHOA_00769","KPAOFOOC_02328","ACOJFAEA_00769","AJBEKOEN_01590","IGPMGEKP_02447","NCJKFECA_02552","LBLKLJFF_00903","ANCOLAMI_01756"
"group_5692","","hypothetical protein",581,581,1,1,3127,NA,NA,"",158,158,158,"APBHMKIJ_00610","FDAPHJIA_00565","IIEOGEEO_00905","ECBAHKLN_00564","OMPAEEHE_00382","CBFLKJKM_01373","PBEADCDK_01343","ANJCIHOA_00064","KPAOFOOC_00562","ACOJFAEA_00564","AJBEKOEN_00105","IGPMGEKP_03735","NCJKFECA_02852","LBLKLJFF_01250","ANCOLAMI_00847"
"soxR","","Redox-sensitive transcriptional activator SoxR",581,581,1,1,2072,NA,NA,"",458,458,458,"APBHMKIJ_02404","FDAPHJIA_00670","IIEOGEEO_02765","ECBAHKLN_03120","OMPAEEHE_02020","CBFLKJKM_03809","PBEADCDK_01513","ANJCIHOA_01493","KPAOFOOC_01452","ACOJFAEA_01492","AJBEKOEN_00733","IGPMGEKP_00065","NCJKFECA_00415","LBLKLJFF_02604","ANCOLAMI_02277"
"topB_1","","DNA topoisomerase 3",581,581,1,1,5349,NA,NA,"",1949,1949,1949,"APBHMKIJ_01207","FDAPHJIA_01221","IIEOGEEO_01149","ECBAHKLN_01154","OMPAEEHE_01397","CBFLKJKM_02336","PBEADCDK_03148","ANJCIHOA_03239","KPAOFOOC_02720","ACOJFAEA_03181","AJBEKOEN_03161","IGPMGEKP_03863","NCJKFECA_03300","LBLKLJFF_00347","ANCOLAMI_00172"
"rtcA_2","","RNA 3'-terminal phosphate cyclase",581,581,1,1,1681,NA,NA,"",434,434,434,"APBHMKIJ_00249","FDAPHJIA_01791","IIEOGEEO_01256","ECBAHKLN_01932","OMPAEEHE_02203","CBFLKJKM_00701","PBEADCDK_02189","ANJCIHOA_01675","KPAOFOOC_01533","ACOJFAEA_02034","AJBEKOEN_02228","IGPMGEKP_01930","NCJKFECA_00866","LBLKLJFF_00551","ANCOLAMI_02636"
"iscS","","Cysteine desulfurase IscS",581,581,1,1,4112,NA,NA,"",1214,1214,1214,"APBHMKIJ_01598","FDAPHJIA_01921","IIEOGEEO_00471","ECBAHKLN_02528","OMPAEEHE_03574","CBFLKJKM_00831","PBEADCDK_02563","ANJCIHOA_02677","KPAOFOOC_02128","ACOJFAEA_02388","AJBEKOEN_02599","IGPMGEKP_01150","NCJKFECA_01463","LBLKLJFF_01491","ANCOLAMI_03008"
"tusE","","Sulfurtransferase TusE",581,581,1,1,4502,NA,NA,"",329,329,329,"APBHMKIJ_00790","FDAPHJIA_03279","IIEOGEEO_03427","ECBAHKLN_01610","OMPAEEHE_00698","CBFLKJKM_03034","PBEADCDK_00282","ANJCIHOA_00910","KPAOFOOC_02468","ACOJFAEA_00909","AJBEKOEN_01731","IGPMGEKP_02180","NCJKFECA_03879","LBLKLJFF_02731","ANCOLAMI_01615"
"rnhA","","Ribonuclease HI",581,581,1,1,138,NA,NA,"",467,467,467,"APBHMKIJ_02211","FDAPHJIA_02230","IIEOGEEO_04324","ECBAHKLN_02596","OMPAEEHE_00911","CBFLKJKM_01821","PBEADCDK_02631","ANJCIHOA_03055","KPAOFOOC_03218","ACOJFAEA_03006","AJBEKOEN_02977","IGPMGEKP_01218","NCJKFECA_01531","LBLKLJFF_04373","ANCOLAMI_03076"
"sdaA_2","","L-serine dehydratase 1",581,581,1,1,5922,NA,NA,"",1367,1367,1367,"APBHMKIJ_02791","FDAPHJIA_02888","IIEOGEEO_01440","ECBAHKLN_03805","OMPAEEHE_03136","CBFLKJKM_03161","PBEADCDK_03543","ANJCIHOA_03445","KPAOFOOC_02935","ACOJFAEA_03396","AJBEKOEN_03370","IGPMGEKP_03916","NCJKFECA_02184","LBLKLJFF_03474","ANCOLAMI_03655"
"slyA","","Transcriptional regulator SlyA",581,581,1,1,5193,NA,NA,"",434,434,434,"APBHMKIJ_01354","FDAPHJIA_01368","IIEOGEEO_01002","ECBAHKLN_01006","OMPAEEHE_01251","CBFLKJKM_02483","PBEADCDK_03295","ANJCIHOA_03386","KPAOFOOC_02573","ACOJFAEA_03034","AJBEKOEN_03308","IGPMGEKP_04365","NCJKFECA_03785","LBLKLJFF_00493","ANCOLAMI_00319"
"arfB","","Peptidyl-tRNA hydrolase ArfB",581,581,1,1,2348,NA,NA,"",422,422,422,"APBHMKIJ_01837","FDAPHJIA_03493","IIEOGEEO_03221","ECBAHKLN_03138","OMPAEEHE_04277","CBFLKJKM_03431","PBEADCDK_03591","ANJCIHOA_03714","KPAOFOOC_03640","ACOJFAEA_03813","AJBEKOEN_03639","IGPMGEKP_03209","NCJKFECA_03117","LBLKLJFF_02591","ANCOLAMI_03884"
"djlA","","Co-chaperone protein DjlA",581,581,1,1,2507,NA,NA,"",812,812,812,"APBHMKIJ_01990","FDAPHJIA_03339","IIEOGEEO_03085","ECBAHKLN_03291","OMPAEEHE_03353","CBFLKJKM_03584","PBEADCDK_03744","ANJCIHOA_03867","KPAOFOOC_03487","ACOJFAEA_03660","AJBEKOEN_03792","IGPMGEKP_03055","NCJKFECA_02964","LBLKLJFF_02780","ANCOLAMI_03728"
"kdpA","","Potassium-transporting ATPase potassium-binding subunit",581,581,1,1,295,NA,NA,"",1679,1679,1679,"APBHMKIJ_02600","FDAPHJIA_03747","IIEOGEEO_03668","ECBAHKLN_03370","OMPAEEHE_04430","CBFLKJKM_04462","PBEADCDK_03823","ANJCIHOA_04045","KPAOFOOC_03694","ACOJFAEA_03972","AJBEKOEN_03871","IGPMGEKP_04273","NCJKFECA_03379","LBLKLJFF_04510","ANCOLAMI_04043"
"yfeX","","Dye-decolorizing peroxidase YfeX",581,581,1,1,4014,NA,NA,"",899,899,899,"APBHMKIJ_01497","FDAPHJIA_02021","IIEOGEEO_00370","ECBAHKLN_02427","OMPAEEHE_01771","CBFLKJKM_00931","PBEADCDK_02462","ANJCIHOA_02576","KPAOFOOC_02027","ACOJFAEA_02488","AJBEKOEN_02498","IGPMGEKP_01049","NCJKFECA_01361","LBLKLJFF_01149","ANCOLAMI_02907"
"yihX","","Alpha-D-glucose 1-phosphate phosphatase YihX",581,581,1,1,2240,NA,NA,"",599,599,599,"APBHMKIJ_04133","FDAPHJIA_03930","IIEOGEEO_03257","ECBAHKLN_03955","OMPAEEHE_04357","CBFLKJKM_03650","PBEADCDK_04240","ANJCIHOA_04201","KPAOFOOC_03877","ACOJFAEA_04050","AJBEKOEN_04054","IGPMGEKP_03328","NCJKFECA_03562","LBLKLJFF_02949","ANCOLAMI_04199"
"sufS","","Cysteine desulfurase",581,581,1,1,5269,NA,NA,"",1220,1220,1220,"APBHMKIJ_01281","FDAPHJIA_01295","IIEOGEEO_01075","ECBAHKLN_01079","OMPAEEHE_01324","CBFLKJKM_02410","PBEADCDK_03222","ANJCIHOA_03313","KPAOFOOC_02646","ACOJFAEA_03107","AJBEKOEN_03235","IGPMGEKP_03789","NCJKFECA_03712","LBLKLJFF_00420","ANCOLAMI_00246"
"group_5707","","hypothetical protein",581,581,1,1,340,NA,NA,"",695,695,695,"APBHMKIJ_02650","FDAPHJIA_03797","IIEOGEEO_01740","ECBAHKLN_03420","OMPAEEHE_03487","CBFLKJKM_03919","PBEADCDK_03873","ANJCIHOA_03995","KPAOFOOC_03744","ACOJFAEA_03922","AJBEKOEN_03921","IGPMGEKP_03585","NCJKFECA_03429","LBLKLJFF_02098","ANCOLAMI_03993"
"group_5708","","hypothetical protein",581,581,1,1,2553,NA,NA,"",794,794,794,"APBHMKIJ_03218","FDAPHJIA_00009","IIEOGEEO_02352","ECBAHKLN_00009","OMPAEEHE_02917","CBFLKJKM_02814","PBEADCDK_03982","ANJCIHOA_00619","KPAOFOOC_00009","ACOJFAEA_00009","AJBEKOEN_00660","IGPMGEKP_01586","NCJKFECA_02140","LBLKLJFF_00824","ANCOLAMI_01402"
"group_5709","","hypothetical protein",581,581,1,1,1483,NA,NA,"",479,479,479,"APBHMKIJ_04325","FDAPHJIA_01542","IIEOGEEO_03870","ECBAHKLN_02182","OMPAEEHE_03050","CBFLKJKM_00453","PBEADCDK_01940","ANJCIHOA_01925","KPAOFOOC_01783","ACOJFAEA_02284","AJBEKOEN_01979","IGPMGEKP_03995","NCJKFECA_01116","LBLKLJFF_03127","ANCOLAMI_02386"
"yghA","","putative oxidoreductase YghA",581,581,1,1,2744,NA,NA,"",884,884,884,"APBHMKIJ_02941","FDAPHJIA_00193","IIEOGEEO_00091","ECBAHKLN_00193","OMPAEEHE_00011","CBFLKJKM_02630","PBEADCDK_00972","ANJCIHOA_00435","KPAOFOOC_00193","ACOJFAEA_00193","AJBEKOEN_00476","IGPMGEKP_01770","NCJKFECA_01956","LBLKLJFF_02319","ANCOLAMI_01218"
"group_5711","","hypothetical protein",581,581,1,1,3073,NA,NA,"",1031,1031,1031,"APBHMKIJ_00657","FDAPHJIA_04291","IIEOGEEO_00952","ECBAHKLN_00611","OMPAEEHE_00429","CBFLKJKM_01420","PBEADCDK_01391","ANJCIHOA_00017","KPAOFOOC_00610","ACOJFAEA_00611","AJBEKOEN_00058","IGPMGEKP_03687","NCJKFECA_02899","LBLKLJFF_03530","ANCOLAMI_00800"
