"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR5928153","SRR28323390","SRR14766438","NDSU16","SRR5000227","SRR10037225","SRR5905291","SRR10963338","SRR1501680","SRR5928609","SRR2911774","SRR2962651","SRR14766386","SRR11043408","SRR2096614"
"ybiI_1","","putative protein YbiI",581,581,1,1,3084,NA,NA,"",227,227,227,"BMGCDLMI_00067","OILBKPLO_03599","EJBBKOOG_00067","PJHKJHDN_00811","FKHFPJNE_02513","KILFPKNN_00602","FGPKPDMB_00602","HJPBANPH_01828","BPMCEJLP_02775","MAMFPLAJ_01070","PFMPIDLH_00604","MAOMFHLF_02872","OKEMFKGG_00604","OBBHNEFO_00603","NJPCONAJ_01100"
"yqaA","","Inner membrane protein YqaA",581,581,1,1,3151,NA,NA,"",425,425,425,"BMGCDLMI_00130","OILBKPLO_03537","EJBBKOOG_00129","PJHKJHDN_00874","FKHFPJNE_02575","KILFPKNN_00540","FGPKPDMB_00540","HJPBANPH_01766","BPMCEJLP_02713","MAMFPLAJ_01132","PFMPIDLH_00541","MAOMFHLF_02810","OKEMFKGG_00541","OBBHNEFO_00540","NJPCONAJ_01038"
"bioH","","Pimeloyl-[acyl-carrier protein] methyl ester esterase",581,581,1,1,1672,NA,NA,"",770,770,770,"BMGCDLMI_00975","OILBKPLO_03308","EJBBKOOG_00995","PJHKJHDN_01475","FKHFPJNE_01785","KILFPKNN_01835","FGPKPDMB_01416","HJPBANPH_00279","BPMCEJLP_01108","MAMFPLAJ_00730","PFMPIDLH_01834","MAOMFHLF_00882","OKEMFKGG_02198","OBBHNEFO_02042","NJPCONAJ_00882"
"zapB","","Cell division protein ZapB",581,581,1,1,2195,NA,NA,"",239,239,239,"BMGCDLMI_03912","OILBKPLO_03721","EJBBKOOG_03850","PJHKJHDN_03853","FKHFPJNE_04057","KILFPKNN_03749","FGPKPDMB_03906","HJPBANPH_02606","BPMCEJLP_03490","MAMFPLAJ_02363","PFMPIDLH_03937","MAOMFHLF_03365","OKEMFKGG_03908","OBBHNEFO_04162","NJPCONAJ_04328"
"mdtH","","Multidrug resistance protein MdtH",581,581,1,1,5493,NA,NA,"",1208,1208,1208,"BMGCDLMI_01866","OILBKPLO_01973","EJBBKOOG_02609","PJHKJHDN_00036","FKHFPJNE_00036","KILFPKNN_04235","FGPKPDMB_03101","HJPBANPH_02945","BPMCEJLP_02466","MAMFPLAJ_00304","PFMPIDLH_03384","MAOMFHLF_01568","OKEMFKGG_03639","OBBHNEFO_03067","NJPCONAJ_00364"
"galE","","UDP-glucose 4-epimerase",581,581,1,1,4203,NA,NA,"",1016,1016,1016,"BMGCDLMI_04257","OILBKPLO_00478","EJBBKOOG_03219","PJHKJHDN_04195","FKHFPJNE_01223","KILFPKNN_04141","FGPKPDMB_04345","HJPBANPH_03484","BPMCEJLP_01146","MAMFPLAJ_02750","PFMPIDLH_04282","MAOMFHLF_04096","OKEMFKGG_01215","OBBHNEFO_04595","NJPCONAJ_03924"
"modF","","ABC transporter ATP-binding protein ModF",581,581,1,1,4205,NA,NA,"",1475,1475,1475,"BMGCDLMI_04259","OILBKPLO_00476","EJBBKOOG_03217","PJHKJHDN_04197","FKHFPJNE_01221","KILFPKNN_04143","FGPKPDMB_04347","HJPBANPH_03482","BPMCEJLP_01148","MAMFPLAJ_02748","PFMPIDLH_04284","MAOMFHLF_04094","OKEMFKGG_01217","OBBHNEFO_04593","NJPCONAJ_03926"
"group_5618","","hypothetical protein",581,581,1,1,5921,NA,NA,"",389,389,389,"BMGCDLMI_02700","OILBKPLO_01368","EJBBKOOG_02080","PJHKJHDN_03037","FKHFPJNE_03386","KILFPKNN_02864","FGPKPDMB_04500","HJPBANPH_02037","BPMCEJLP_03207","MAMFPLAJ_03071","PFMPIDLH_02269","MAOMFHLF_02634","OKEMFKGG_02902","OBBHNEFO_03413","NJPCONAJ_02073"
"amyA","","Cytoplasmic alpha-amylase",581,581,1,1,4632,NA,NA,"",1484,1484,1484,"BMGCDLMI_01171","OILBKPLO_00087","EJBBKOOG_02347","PJHKJHDN_02800","FKHFPJNE_00832","KILFPKNN_03616","FGPKPDMB_01612","HJPBANPH_01465","BPMCEJLP_03673","MAMFPLAJ_01907","PFMPIDLH_01202","MAOMFHLF_00328","OKEMFKGG_01605","OBBHNEFO_01487","NJPCONAJ_02472"
"cysE_2","","Serine acetyltransferase",581,581,1,1,5783,NA,NA,"",488,488,488,"BMGCDLMI_02615","OILBKPLO_01453","EJBBKOOG_02165","PJHKJHDN_03122","FKHFPJNE_03301","KILFPKNN_02949","FGPKPDMB_03599","HJPBANPH_02122","BPMCEJLP_03122","MAMFPLAJ_02647","PFMPIDLH_02354","MAOMFHLF_02549","OKEMFKGG_02987","OBBHNEFO_03498","NJPCONAJ_01988"
"surE","","5'/3'-nucleotidase SurE",581,581,1,1,2988,NA,NA,"",761,761,761,"BMGCDLMI_00237","OILBKPLO_02378","EJBBKOOG_00236","PJHKJHDN_00981","FKHFPJNE_02682","KILFPKNN_00433","FGPKPDMB_00433","HJPBANPH_01659","BPMCEJLP_02606","MAMFPLAJ_01239","PFMPIDLH_00434","MAOMFHLF_02703","OKEMFKGG_00434","OBBHNEFO_00433","NJPCONAJ_00931"
"plsC","","1-acyl-sn-glycerol-3-phosphate acyltransferase",581,581,1,1,2724,NA,NA,"",737,737,737,"BMGCDLMI_00496","OILBKPLO_03498","EJBBKOOG_01583","PJHKJHDN_01239","FKHFPJNE_03836","KILFPKNN_00176","FGPKPDMB_00176","HJPBANPH_01064","BPMCEJLP_01988","MAMFPLAJ_01331","PFMPIDLH_00176","MAOMFHLF_01994","OKEMFKGG_00177","OBBHNEFO_00176","NJPCONAJ_01716"
"nei","","Endonuclease 8",581,581,1,1,287,NA,NA,"",791,791,791,"BMGCDLMI_03232","OILBKPLO_01290","EJBBKOOG_01419","PJHKJHDN_03571","FKHFPJNE_03659","KILFPKNN_03473","FGPKPDMB_04649","HJPBANPH_04226","BPMCEJLP_03285","MAMFPLAJ_03247","PFMPIDLH_03594","MAOMFHLF_04327","OKEMFKGG_04374","OBBHNEFO_04028","NJPCONAJ_04206"
"group_5624","","ISNCY family transposase ISRor2",581,581,1,1,1478,NA,NA,"",941,941,941,"BMGCDLMI_00712","OILBKPLO_01040","EJBBKOOG_03125","PJHKJHDN_01738","FKHFPJNE_02048","KILFPKNN_02098","FGPKPDMB_01153","HJPBANPH_03390","BPMCEJLP_00845","MAMFPLAJ_03313","PFMPIDLH_01570","MAOMFHLF_01146","OKEMFKGG_02462","OBBHNEFO_02305","NJPCONAJ_03329"
"sulA","","Cell division inhibitor SulA",581,581,1,1,4489,NA,NA,"",509,509,509,"BMGCDLMI_01301","OILBKPLO_00217","EJBBKOOG_02896","PJHKJHDN_02930","FKHFPJNE_00962","KILFPKNN_04348","FGPKPDMB_01742","HJPBANPH_01932","BPMCEJLP_01406","MAMFPLAJ_04108","PFMPIDLH_01332","MAOMFHLF_00198","OKEMFKGG_01475","OBBHNEFO_01357","NJPCONAJ_03614"
"prlC","","Oligopeptidase A",581,581,1,1,1759,NA,NA,"",2042,2042,2042,"BMGCDLMI_00890","OILBKPLO_00862","EJBBKOOG_01080","PJHKJHDN_01560","FKHFPJNE_01870","KILFPKNN_01920","FGPKPDMB_01331","HJPBANPH_00364","BPMCEJLP_01023","MAMFPLAJ_00645","PFMPIDLH_01749","MAOMFHLF_00967","OKEMFKGG_02283","OBBHNEFO_02126","NJPCONAJ_00797"
"dgoK1","","putative 2-dehydro-3-deoxygalactonokinase DgoK1",581,581,1,1,1418,NA,NA,"",878,878,878,"BMGCDLMI_04193","OILBKPLO_03936","EJBBKOOG_02963","PJHKJHDN_04132","FKHFPJNE_04251","KILFPKNN_04077","FGPKPDMB_04190","HJPBANPH_03217","BPMCEJLP_04054","MAMFPLAJ_03049","PFMPIDLH_04218","MAOMFHLF_03887","OKEMFKGG_04243","OBBHNEFO_04351","NJPCONAJ_03814"
"ygiN","","putative quinol monooxygenase YgiN",581,581,1,1,2717,NA,NA,"",314,314,314,"BMGCDLMI_00503","OILBKPLO_03505","EJBBKOOG_01590","PJHKJHDN_01246","FKHFPJNE_03843","KILFPKNN_00169","FGPKPDMB_00169","HJPBANPH_01071","BPMCEJLP_01995","MAMFPLAJ_01324","PFMPIDLH_00169","MAOMFHLF_02001","OKEMFKGG_00170","OBBHNEFO_00169","NJPCONAJ_01723"
"fldA","","Flavodoxin 1",581,581,1,1,309,NA,NA,"",530,530,530,"BMGCDLMI_03253","OILBKPLO_01311","EJBBKOOG_01440","PJHKJHDN_03550","FKHFPJNE_03680","KILFPKNN_03452","FGPKPDMB_03961","HJPBANPH_02287","BPMCEJLP_03306","MAMFPLAJ_02236","PFMPIDLH_03615","MAOMFHLF_03470","OKEMFKGG_03963","OBBHNEFO_04007","NJPCONAJ_02543"
"group_5630","","hypothetical protein",581,581,1,1,6118,NA,NA,"",248,248,248,"BMGCDLMI_04582","OILBKPLO_02867","EJBBKOOG_01915","PJHKJHDN_03402","FKHFPJNE_01413","KILFPKNN_01592","FGPKPDMB_00932","HJPBANPH_00208","BPMCEJLP_00263","MAMFPLAJ_04348","PFMPIDLH_00852","MAOMFHLF_03138","OKEMFKGG_01955","OBBHNEFO_00933","NJPCONAJ_01585"
"group_5631","","hypothetical protein",581,581,1,1,2631,NA,NA,"",635,635,635,"BMGCDLMI_00586","OILBKPLO_04287","EJBBKOOG_01673","PJHKJHDN_01329","FKHFPJNE_03926","KILFPKNN_00086","FGPKPDMB_00086","HJPBANPH_01154","BPMCEJLP_02077","MAMFPLAJ_03886","PFMPIDLH_00086","MAOMFHLF_02084","OKEMFKGG_00086","OBBHNEFO_00086","NJPCONAJ_03083"
"pxpA","","5-oxoprolinase subunit A",581,581,1,1,288,NA,NA,"",734,734,734,"BMGCDLMI_03233","OILBKPLO_01291","EJBBKOOG_01420","PJHKJHDN_03570","FKHFPJNE_03660","KILFPKNN_03472","FGPKPDMB_04648","HJPBANPH_04225","BPMCEJLP_03286","MAMFPLAJ_03248","PFMPIDLH_03595","MAOMFHLF_04328","OKEMFKGG_04375","OBBHNEFO_04027","NJPCONAJ_04205"
"qseB","","Transcriptional regulatory protein QseB",581,581,1,1,2720,NA,NA,"",659,659,659,"BMGCDLMI_00500","OILBKPLO_03502","EJBBKOOG_01587","PJHKJHDN_01243","FKHFPJNE_03840","KILFPKNN_00172","FGPKPDMB_00172","HJPBANPH_01068","BPMCEJLP_01992","MAMFPLAJ_01327","PFMPIDLH_00172","MAOMFHLF_01998","OKEMFKGG_00173","OBBHNEFO_00172","NJPCONAJ_01720"
"nadE","","NH(3)-dependent NAD(+) synthetase",581,581,1,1,5336,NA,NA,"",827,827,827,"BMGCDLMI_02018","OILBKPLO_02125","EJBBKOOG_00602","PJHKJHDN_00188","FKHFPJNE_00188","KILFPKNN_01227","FGPKPDMB_03253","HJPBANPH_00955","BPMCEJLP_02314","MAMFPLAJ_00152","PFMPIDLH_03536","MAOMFHLF_01720","OKEMFKGG_03791","OBBHNEFO_03219","NJPCONAJ_00516"
"yidH","","Inner membrane protein YidH",581,581,1,1,1443,NA,NA,"",347,347,347,"BMGCDLMI_00677","OILBKPLO_01075","EJBBKOOG_03090","PJHKJHDN_01773","FKHFPJNE_02083","KILFPKNN_02133","FGPKPDMB_01118","HJPBANPH_03355","BPMCEJLP_00810","MAMFPLAJ_03348","PFMPIDLH_01535","MAOMFHLF_01181","OKEMFKGG_02497","OBBHNEFO_02340","NJPCONAJ_03294"
"moeB","","Molybdopterin-synthase adenylyltransferase",581,581,1,1,4276,NA,NA,"",749,749,749,"BMGCDLMI_01491","OILBKPLO_00408","EJBBKOOG_04501","PJHKJHDN_04026","FKHFPJNE_01153","KILFPKNN_03853","FGPKPDMB_01932","HJPBANPH_02236","BPMCEJLP_01216","MAMFPLAJ_04432","PFMPIDLH_01522","MAOMFHLF_00008","OKEMFKGG_01285","OBBHNEFO_01165","NJPCONAJ_02907"
"yfhM","","Alpha-2-macroglobulin",581,581,1,1,4127,NA,NA,"",4661,4661,4661,"BMGCDLMI_04081","OILBKPLO_01153","EJBBKOOG_02705","PJHKJHDN_01851","FKHFPJNE_02374","KILFPKNN_02426","FGPKPDMB_02418","HJPBANPH_02753","BPMCEJLP_00732","MAMFPLAJ_03382","PFMPIDLH_04106","MAOMFHLF_01259","OKEMFKGG_02575","OBBHNEFO_02418","NJPCONAJ_02753"
"glaH_2","","Glutarate 2-hydroxylase",581,581,1,1,3116,NA,NA,"",389,389,389,"BMGCDLMI_00098","OILBKPLO_03569","EJBBKOOG_00097","PJHKJHDN_00842","FKHFPJNE_02543","KILFPKNN_00572","FGPKPDMB_00572","HJPBANPH_01798","BPMCEJLP_02745","MAMFPLAJ_01100","PFMPIDLH_00573","MAOMFHLF_02842","OKEMFKGG_00573","OBBHNEFO_00572","NJPCONAJ_01070"
"rhaB","","Rhamnulokinase",581,581,1,1,2266,NA,NA,"",1469,1469,1469,"BMGCDLMI_03952","OILBKPLO_04229","EJBBKOOG_03577","PJHKJHDN_03813","FKHFPJNE_04097","KILFPKNN_03789","FGPKPDMB_03866","HJPBANPH_02646","BPMCEJLP_03530","MAMFPLAJ_02891","PFMPIDLH_03977","MAOMFHLF_03405","OKEMFKGG_03868","OBBHNEFO_04122","NJPCONAJ_04631"
"abaF","","Fosfomycin resistance protein AbaF",581,581,1,1,2378,NA,NA,"",803,803,803,"BMGCDLMI_04338","OILBKPLO_01714","EJBBKOOG_03502","PJHKJHDN_03646","FKHFPJNE_03584","KILFPKNN_03283","FGPKPDMB_04445","HJPBANPH_00654","BPMCEJLP_03781","MAMFPLAJ_02850","PFMPIDLH_04451","MAOMFHLF_04224","OKEMFKGG_03446","OBBHNEFO_03832","NJPCONAJ_04077"
"ttdA_2","","L(+)-tartrate dehydratase subunit alpha",581,581,1,1,1943,NA,NA,"",899,899,899,"BMGCDLMI_04417","OILBKPLO_04194","EJBBKOOG_03983","PJHKJHDN_04376","FKHFPJNE_04408","KILFPKNN_04287","FGPKPDMB_04513","HJPBANPH_03992","BPMCEJLP_04433","MAMFPLAJ_04655","PFMPIDLH_04546","MAOMFHLF_04422","OKEMFKGG_04388","OBBHNEFO_04494","NJPCONAJ_04669"
"dapD","","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",581,581,1,1,2376,NA,NA,"",824,824,824,"BMGCDLMI_04340","OILBKPLO_01716","EJBBKOOG_03500","PJHKJHDN_03644","FKHFPJNE_03586","KILFPKNN_03285","FGPKPDMB_04443","HJPBANPH_00652","BPMCEJLP_03783","MAMFPLAJ_02852","PFMPIDLH_04453","MAOMFHLF_04222","OKEMFKGG_03444","OBBHNEFO_03834","NJPCONAJ_04079"
"group_5643","","hypothetical protein",581,581,1,1,4238,NA,NA,"",170,170,170,"BMGCDLMI_04290","OILBKPLO_00445","EJBBKOOG_03186","PJHKJHDN_04228","FKHFPJNE_01190","KILFPKNN_04174","FGPKPDMB_04378","HJPBANPH_03451","BPMCEJLP_01179","MAMFPLAJ_02717","PFMPIDLH_04315","MAOMFHLF_04063","OKEMFKGG_01248","OBBHNEFO_01128","NJPCONAJ_03957"
"slyX","","Protein SlyX",581,581,1,1,1614,NA,NA,"",218,218,218,"BMGCDLMI_01029","OILBKPLO_03254","EJBBKOOG_04193","PJHKJHDN_01421","FKHFPJNE_01731","KILFPKNN_01781","FGPKPDMB_01470","HJPBANPH_00225","BPMCEJLP_04579","MAMFPLAJ_00784","PFMPIDLH_01888","MAOMFHLF_00828","OKEMFKGG_02144","OBBHNEFO_01988","NJPCONAJ_04170"
"ywrO","","General stress protein 14",581,581,1,1,1618,NA,NA,"",551,551,551,"BMGCDLMI_01025","OILBKPLO_03258","EJBBKOOG_04189","PJHKJHDN_01425","FKHFPJNE_01735","KILFPKNN_01785","FGPKPDMB_01466","HJPBANPH_00229","BPMCEJLP_04575","MAMFPLAJ_00780","PFMPIDLH_01884","MAOMFHLF_00832","OKEMFKGG_02148","OBBHNEFO_01992","NJPCONAJ_04174"
"torC","","Cytochrome c-type protein TorC",581,581,1,1,1425,NA,NA,"",1184,1184,1184,"BMGCDLMI_04186","OILBKPLO_03943","EJBBKOOG_02956","PJHKJHDN_04125","FKHFPJNE_04244","KILFPKNN_04070","FGPKPDMB_04183","HJPBANPH_03210","BPMCEJLP_04061","MAMFPLAJ_03056","PFMPIDLH_04211","MAOMFHLF_03880","OKEMFKGG_04250","OBBHNEFO_04358","NJPCONAJ_03821"
"yceO","","putative protein YceO",581,581,1,1,5500,NA,NA,"",113,113,113,"BMGCDLMI_01859","OILBKPLO_01966","EJBBKOOG_02616","PJHKJHDN_00029","FKHFPJNE_00029","KILFPKNN_04228","FGPKPDMB_03094","HJPBANPH_02952","BPMCEJLP_02473","MAMFPLAJ_00311","PFMPIDLH_03377","MAOMFHLF_01561","OKEMFKGG_03632","OBBHNEFO_03060","NJPCONAJ_00357"
"group_5648","","hypothetical protein",581,581,1,1,5882,NA,NA,"",467,467,467,"BMGCDLMI_02661","OILBKPLO_01407","EJBBKOOG_02119","PJHKJHDN_03076","FKHFPJNE_03347","KILFPKNN_02903","FGPKPDMB_03645","HJPBANPH_02076","BPMCEJLP_03168","MAMFPLAJ_04182","PFMPIDLH_02308","MAOMFHLF_02595","OKEMFKGG_02941","OBBHNEFO_03452","NJPCONAJ_02034"
"yhbE","","putative inner membrane transporter YhbE",581,581,1,1,2595,NA,NA,"",890,890,890,"BMGCDLMI_00621","OILBKPLO_03781","EJBBKOOG_01708","PJHKJHDN_01364","FKHFPJNE_03961","KILFPKNN_00051","FGPKPDMB_00051","HJPBANPH_01189","BPMCEJLP_02112","MAMFPLAJ_02960","PFMPIDLH_00051","MAOMFHLF_02119","OKEMFKGG_00051","OBBHNEFO_00051","NJPCONAJ_03048"
"dmlR_7","","HTH-type transcriptional regulator DmlR",581,581,1,1,1955,NA,NA,"",929,929,929,"BMGCDLMI_04405","OILBKPLO_04182","EJBBKOOG_03971","PJHKJHDN_04388","FKHFPJNE_04396","KILFPKNN_04299","FGPKPDMB_04525","HJPBANPH_04004","BPMCEJLP_04445","MAMFPLAJ_03952","PFMPIDLH_04558","MAOMFHLF_04410","OKEMFKGG_04400","OBBHNEFO_04482","NJPCONAJ_04456"
"yedJ","","putative protein YedJ",581,581,1,1,4601,NA,NA,"",695,695,695,"BMGCDLMI_01200","OILBKPLO_00116","EJBBKOOG_02318","PJHKJHDN_02829","FKHFPJNE_00861","KILFPKNN_03587","FGPKPDMB_01641","HJPBANPH_01436","BPMCEJLP_03702","MAMFPLAJ_01936","PFMPIDLH_01231","MAOMFHLF_00299","OKEMFKGG_01576","OBBHNEFO_01458","NJPCONAJ_02501"
"pmbA","","Metalloprotease PmbA",581,581,1,1,6069,NA,NA,"",1352,1352,1352,"BMGCDLMI_02955","OILBKPLO_02817","EJBBKOOG_01965","PJHKJHDN_02680","FKHFPJNE_01463","KILFPKNN_01542","FGPKPDMB_00882","HJPBANPH_00158","BPMCEJLP_00213","MAMFPLAJ_04151","PFMPIDLH_00902","MAOMFHLF_02203","OKEMFKGG_01905","OBBHNEFO_00883","NJPCONAJ_01535"
"levE","","PTS system fructose-specific EIIB component",581,581,1,1,1473,NA,NA,"",485,485,485,"BMGCDLMI_00707","OILBKPLO_01045","EJBBKOOG_03120","PJHKJHDN_01743","FKHFPJNE_02053","KILFPKNN_02103","FGPKPDMB_01148","HJPBANPH_03385","BPMCEJLP_00840","MAMFPLAJ_03318","PFMPIDLH_01565","MAOMFHLF_01151","OKEMFKGG_02467","OBBHNEFO_02310","NJPCONAJ_03324"
"eutM","","Ethanolamine utilization protein EutM",581,581,1,1,4033,NA,NA,"",290,290,290,"BMGCDLMI_02389","OILBKPLO_01220","EJBBKOOG_01811","PJHKJHDN_01918","FKHFPJNE_02307","KILFPKNN_02357","FGPKPDMB_02485","HJPBANPH_03061","BPMCEJLP_00664","MAMFPLAJ_01477","PFMPIDLH_02758","MAOMFHLF_01326","OKEMFKGG_02642","OBBHNEFO_02485","NJPCONAJ_02821"
"group_5655","","hypothetical protein",581,581,1,1,4168,NA,NA,"",1067,1067,1067,"BMGCDLMI_02418","OILBKPLO_01191","EJBBKOOG_01782","PJHKJHDN_01889","FKHFPJNE_02336","KILFPKNN_02386","FGPKPDMB_02456","HJPBANPH_02260","BPMCEJLP_00693","MAMFPLAJ_01448","PFMPIDLH_02787","MAOMFHLF_01297","OKEMFKGG_02613","OBBHNEFO_02456","NJPCONAJ_02792"
"ydjF_2","","putative HTH-type transcriptional regulator YdjF",581,581,1,1,5357,NA,NA,"",758,758,758,"BMGCDLMI_01998","OILBKPLO_02105","EJBBKOOG_00622","PJHKJHDN_00168","FKHFPJNE_00168","KILFPKNN_01247","FGPKPDMB_03233","HJPBANPH_00975","BPMCEJLP_02334","MAMFPLAJ_00172","PFMPIDLH_03516","MAOMFHLF_01700","OKEMFKGG_03771","OBBHNEFO_03199","NJPCONAJ_00496"
"mhbM","","3-hydroxybenzoate 6-hydroxylase",581,581,1,1,5899,NA,NA,"",1193,1193,1193,"BMGCDLMI_02678","OILBKPLO_01390","EJBBKOOG_02102","PJHKJHDN_03059","FKHFPJNE_03364","KILFPKNN_02886","FGPKPDMB_03662","HJPBANPH_02059","BPMCEJLP_03185","MAMFPLAJ_04165","PFMPIDLH_02291","MAOMFHLF_02612","OKEMFKGG_02924","OBBHNEFO_03435","NJPCONAJ_02051"
"yihS","","Sulfoquinovose isomerase",581,581,1,1,2235,NA,NA,"",1241,1241,1241,"BMGCDLMI_03981","OILBKPLO_04446","EJBBKOOG_03606","PJHKJHDN_03784","FKHFPJNE_04126","KILFPKNN_03818","FGPKPDMB_03837","HJPBANPH_02675","BPMCEJLP_03559","MAMFPLAJ_02920","PFMPIDLH_04006","MAOMFHLF_03434","OKEMFKGG_03839","OBBHNEFO_04093","NJPCONAJ_04264"
"fixX_2","","Ferredoxin-like protein FixX",581,581,1,1,2519,NA,NA,"",287,287,287,"BMGCDLMI_03844","OILBKPLO_01576","EJBBKOOG_03334","PJHKJHDN_04353","FKHFPJNE_03448","KILFPKNN_03145","FGPKPDMB_03788","HJPBANPH_00790","BPMCEJLP_03890","MAMFPLAJ_03713","PFMPIDLH_03869","MAOMFHLF_04268","OKEMFKGG_03582","OBBHNEFO_03694","NJPCONAJ_02267"
"yebV","","putative protein YebV",581,581,1,1,4744,NA,NA,"",239,239,239,"BMGCDLMI_04520","OILBKPLO_03154","EJBBKOOG_01359","PJHKJHDN_00723","FKHFPJNE_00724","KILFPKNN_00690","FGPKPDMB_01961","HJPBANPH_01575","BPMCEJLP_01515","MAMFPLAJ_04568","PFMPIDLH_03062","MAOMFHLF_00798","OKEMFKGG_01185","OBBHNEFO_01595","NJPCONAJ_03992"
"COQ3","","Ubiquinone biosynthesis O-methyltransferase, mitochondrial",581,581,1,1,6145,NA,NA,"",1625,1625,1625,"BMGCDLMI_03548","OILBKPLO_02479","EJBBKOOG_04015","PJHKJHDN_03379","FKHFPJNE_01390","KILFPKNN_01615","FGPKPDMB_00955","HJPBANPH_02546","BPMCEJLP_00286","MAMFPLAJ_03932","PFMPIDLH_00829","MAOMFHLF_03161","OKEMFKGG_01978","OBBHNEFO_00956","NJPCONAJ_01803"
"ail_4","","Attachment invasion locus protein",581,581,1,1,3643,NA,NA,"",497,497,497,"BMGCDLMI_04431","OILBKPLO_04066","EJBBKOOG_04119","PJHKJHDN_04430","FKHFPJNE_04449","KILFPKNN_04384","FGPKPDMB_04594","HJPBANPH_04202","BPMCEJLP_04487","MAMFPLAJ_03457","PFMPIDLH_04501","MAOMFHLF_04436","OKEMFKGG_04469","OBBHNEFO_04535","NJPCONAJ_04414"
"rstB","","Sensor protein RstB",581,581,1,1,5164,NA,NA,"",1301,1301,1301,"BMGCDLMI_02992","OILBKPLO_03431","EJBBKOOG_00442","PJHKJHDN_00349","FKHFPJNE_00349","KILFPKNN_01066","FGPKPDMB_02337","HJPBANPH_03929","BPMCEJLP_04354","MAMFPLAJ_04581","PFMPIDLH_03224","MAOMFHLF_00423","OKEMFKGG_00810","OBBHNEFO_01971","NJPCONAJ_04596"
"osmY_1","","Osmotically-inducible protein Y",581,581,1,1,2632,NA,NA,"",575,575,575,"BMGCDLMI_00585","OILBKPLO_04286","EJBBKOOG_01672","PJHKJHDN_01328","FKHFPJNE_03925","KILFPKNN_00087","FGPKPDMB_00087","HJPBANPH_01153","BPMCEJLP_02076","MAMFPLAJ_03887","PFMPIDLH_00087","MAOMFHLF_02083","OKEMFKGG_00087","OBBHNEFO_00087","NJPCONAJ_03084"
"tdh","","L-threonine 3-dehydrogenase",581,581,1,1,1884,NA,NA,"",1025,1025,1025,"BMGCDLMI_00774","OILBKPLO_00978","EJBBKOOG_04151","PJHKJHDN_01676","FKHFPJNE_01986","KILFPKNN_02036","FGPKPDMB_01215","HJPBANPH_02803","BPMCEJLP_00907","MAMFPLAJ_02419","PFMPIDLH_01632","MAOMFHLF_01084","OKEMFKGG_02400","OBBHNEFO_02243","NJPCONAJ_00681"
"mdh_1","","NAD-dependent methanol dehydrogenase",581,581,1,1,4029,NA,NA,"",1187,1187,1187,"BMGCDLMI_02385","OILBKPLO_01224","EJBBKOOG_01815","PJHKJHDN_01922","FKHFPJNE_02303","KILFPKNN_02353","FGPKPDMB_02489","HJPBANPH_03065","BPMCEJLP_00660","MAMFPLAJ_01481","PFMPIDLH_02754","MAOMFHLF_01330","OKEMFKGG_02646","OBBHNEFO_02489","NJPCONAJ_02825"
"topA_1","","DNA topoisomerase 1",581,581,1,1,4884,NA,NA,"",2597,2597,2597,"BMGCDLMI_03606","OILBKPLO_01793","EJBBKOOG_01224","PJHKJHDN_00589","FKHFPJNE_00590","KILFPKNN_00825","FGPKPDMB_02096","HJPBANPH_03510","BPMCEJLP_01651","MAMFPLAJ_00359","PFMPIDLH_02928","MAOMFHLF_00664","OKEMFKGG_01051","OBBHNEFO_01730","NJPCONAJ_01313"
"cobQ","","Cobyric acid synthase",581,581,1,1,5678,NA,NA,"",1520,1520,1520,"BMGCDLMI_02518","OILBKPLO_01550","EJBBKOOG_03253","PJHKJHDN_03219","FKHFPJNE_03204","KILFPKNN_03046","FGPKPDMB_03502","HJPBANPH_03337","BPMCEJLP_03026","MAMFPLAJ_02784","PFMPIDLH_02451","MAOMFHLF_02452","OKEMFKGG_03084","OBBHNEFO_03595","NJPCONAJ_03128"
"group_5669","","hypothetical protein",581,581,1,1,3636,NA,NA,"",716,716,716,"BMGCDLMI_04424","OILBKPLO_04059","EJBBKOOG_04112","PJHKJHDN_04423","FKHFPJNE_04456","KILFPKNN_04377","FGPKPDMB_04601","HJPBANPH_04209","BPMCEJLP_04480","MAMFPLAJ_03450","PFMPIDLH_04494","MAOMFHLF_04429","OKEMFKGG_04476","OBBHNEFO_04542","NJPCONAJ_04421"
"lpxB","","Lipid-A-disaccharide synthase",581,581,1,1,2360,NA,NA,"",1148,1148,1148,"BMGCDLMI_04356","OILBKPLO_01732","EJBBKOOG_03484","PJHKJHDN_03628","FKHFPJNE_03602","KILFPKNN_03301","FGPKPDMB_04427","HJPBANPH_00636","BPMCEJLP_03799","MAMFPLAJ_02868","PFMPIDLH_04469","MAOMFHLF_04206","OKEMFKGG_03428","OBBHNEFO_03850","NJPCONAJ_04095"
