"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR5905069","NDSU1","SRR14766415","SRR14766399","SRR3037435","SRR16506855","SRR16297815","SRR14766441","SRR2911775","SRR5905029","SRR7638087","SRR2994394","SRR14766408","SRR11043408","SRR3037400"
"agp","","Glucose-1-phosphatase",581,581,1,1,4539,NA,NA,"",323,1241,1239,"CNBCECDA_00587","GEPIEMCB_03678","FGNPIGJI_01495","MAMCPOAM_04357","CKPEMOEN_00649","MMJAGEHG_00981","DCCGOOHM_01468","IOEMIFOP_00981","NCJKFECA_03848","PLHCNFHB_01768","HNLCLDHN_02496","NNGIMOCL_01800","IEICFKFC_00983","OBBHNEFO_01401","JILAKEMF_00981"
"ompN_2","","Outer membrane porin N",581,581,1,1,4598,NA,NA,"",140,398,397,"CNBCECDA_00533","GEPIEMCB_03732","FGNPIGJI_01441","MAMCPOAM_04572","CKPEMOEN_00703","MMJAGEHG_01035","DCCGOOHM_01414","IOEMIFOP_01035","NCJKFECA_04030","PLHCNFHB_01823","HNLCLDHN_03915","NNGIMOCL_01854","IEICFKFC_01037","OBBHNEFO_01455","JILAKEMF_01035"
"yedI","","Inner membrane protein YedI",581,581,1,1,4606,NA,NA,"",803,911,910,"CNBCECDA_00526","GEPIEMCB_03739","FGNPIGJI_03690","MAMCPOAM_02170","CKPEMOEN_00710","MMJAGEHG_01042","DCCGOOHM_01407","IOEMIFOP_01042","NCJKFECA_04023","PLHCNFHB_01830","HNLCLDHN_03922","NNGIMOCL_01861","IEICFKFC_01044","OBBHNEFO_01462","JILAKEMF_01042"
"sdiA","","Regulatory protein SdiA",581,581,1,1,4646,NA,NA,"",635,722,721,"CNBCECDA_00489","GEPIEMCB_03776","FGNPIGJI_03727","MAMCPOAM_02133","CKPEMOEN_00747","MMJAGEHG_01079","DCCGOOHM_01370","IOEMIFOP_01079","NCJKFECA_03986","PLHCNFHB_01867","HNLCLDHN_03959","NNGIMOCL_01898","IEICFKFC_01081","OBBHNEFO_01499","JILAKEMF_01079"
"group_1605","","hypothetical protein",581,581,1,1,4653,NA,NA,"",584,665,584,"CNBCECDA_00479","GEPIEMCB_03786","FGNPIGJI_03737","MAMCPOAM_02123","CKPEMOEN_00757","MMJAGEHG_01089","DCCGOOHM_01360","IOEMIFOP_01089","NCJKFECA_03976","PLHCNFHB_01877","HNLCLDHN_03969","NNGIMOCL_01908","IEICFKFC_01091","OBBHNEFO_01509","JILAKEMF_01089"
"nlpE","","Lipoprotein NlpE",581,581,1,1,2347,NA,NA,"",587,701,700,"CNBCECDA_04412","GEPIEMCB_03858","FGNPIGJI_04199","MAMCPOAM_01214","CKPEMOEN_03243","MMJAGEHG_03674","DCCGOOHM_03737","IOEMIFOP_03960","NCJKFECA_03118","PLHCNFHB_03744","HNLCLDHN_03366","NNGIMOCL_04325","IEICFKFC_04297","OBBHNEFO_03862","JILAKEMF_03544"
"rnhB","","Ribonuclease HII",581,581,1,1,2359,NA,NA,"",515,596,595,"CNBCECDA_04401","GEPIEMCB_03869","FGNPIGJI_04188","MAMCPOAM_01203","CKPEMOEN_03254","MMJAGEHG_03685","DCCGOOHM_03726","IOEMIFOP_03971","NCJKFECA_03107","PLHCNFHB_03733","HNLCLDHN_03355","NNGIMOCL_04336","IEICFKFC_04308","OBBHNEFO_03851","JILAKEMF_03533"
"group_1616","","hypothetical protein",581,581,1,1,2380,NA,NA,"",3032,3212,3032,"CNBCECDA_04380","GEPIEMCB_03890","FGNPIGJI_04167","MAMCPOAM_01182","CKPEMOEN_03275","MMJAGEHG_03706","DCCGOOHM_03705","IOEMIFOP_03992","NCJKFECA_03086","PLHCNFHB_03712","HNLCLDHN_03334","NNGIMOCL_04357","IEICFKFC_04329","OBBHNEFO_03830","JILAKEMF_03512"
"dgt","","Deoxyguanosinetriphosphate triphosphohydrolase",581,581,1,1,2383,NA,NA,"",1292,1517,1516,"CNBCECDA_04377","GEPIEMCB_03893","FGNPIGJI_04164","MAMCPOAM_01179","CKPEMOEN_03278","MMJAGEHG_03709","DCCGOOHM_03702","IOEMIFOP_03995","NCJKFECA_03083","PLHCNFHB_03709","HNLCLDHN_03331","NNGIMOCL_04360","IEICFKFC_04332","OBBHNEFO_03827","JILAKEMF_03509"
"glpK","","Glycerol kinase",581,581,1,1,2197,NA,NA,"",1445,1508,1507,"CNBCECDA_03844","GEPIEMCB_04049","FGNPIGJI_03850","MAMCPOAM_02292","CKPEMOEN_03677","MMJAGEHG_04155","DCCGOOHM_04035","IOEMIFOP_03769","NCJKFECA_03624","PLHCNFHB_03800","HNLCLDHN_03855","NNGIMOCL_03246","IEICFKFC_03630","OBBHNEFO_04160","JILAKEMF_03808"
"tpiA","","Triosephosphate isomerase",581,581,1,1,2202,NA,NA,"",212,767,766,"CNBCECDA_03849","GEPIEMCB_04054","FGNPIGJI_03855","MAMCPOAM_02297","CKPEMOEN_03672","MMJAGEHG_04150","DCCGOOHM_04030","IOEMIFOP_03774","NCJKFECA_03619","PLHCNFHB_03805","HNLCLDHN_03850","NNGIMOCL_03241","IEICFKFC_03635","OBBHNEFO_04155","JILAKEMF_03813"
"lsrK","","Autoinducer-2 kinase",581,581,1,1,2292,NA,NA,"",1550,1592,1591,"CNBCECDA_03858","GEPIEMCB_04063","FGNPIGJI_03864","MAMCPOAM_02306","CKPEMOEN_03663","MMJAGEHG_04141","DCCGOOHM_04021","IOEMIFOP_03783","NCJKFECA_03610","PLHCNFHB_03814","HNLCLDHN_03841","NNGIMOCL_03232","IEICFKFC_03644","OBBHNEFO_04146","JILAKEMF_03822"
"cdh","","CDP-diacylglycerol pyrophosphatase",581,581,1,1,2284,NA,NA,"",755,890,788,"CNBCECDA_03865","GEPIEMCB_04070","FGNPIGJI_03871","MAMCPOAM_02313","CKPEMOEN_03656","MMJAGEHG_04134","DCCGOOHM_04014","IOEMIFOP_03790","NCJKFECA_03603","PLHCNFHB_03821","HNLCLDHN_03834","NNGIMOCL_03225","IEICFKFC_03651","OBBHNEFO_04139","JILAKEMF_03829"
"group_1635","","hypothetical protein",581,581,1,1,2272,NA,NA,"",374,515,514,"CNBCECDA_03876","GEPIEMCB_04081","FGNPIGJI_03882","MAMCPOAM_02324","CKPEMOEN_03645","MMJAGEHG_04123","DCCGOOHM_04003","IOEMIFOP_03801","NCJKFECA_03592","PLHCNFHB_03832","HNLCLDHN_03823","NNGIMOCL_03214","IEICFKFC_03662","OBBHNEFO_04128","JILAKEMF_03840"
"kdgM_2","","Oligogalacturonate-specific porin KdgM",581,581,1,1,2270,NA,NA,"",389,671,666,"CNBCECDA_03878","GEPIEMCB_04083","FGNPIGJI_03884","MAMCPOAM_02326","CKPEMOEN_03643","MMJAGEHG_04121","DCCGOOHM_04001","IOEMIFOP_03803","NCJKFECA_03590","PLHCNFHB_03834","HNLCLDHN_03821","NNGIMOCL_03212","IEICFKFC_03664","OBBHNEFO_04126","JILAKEMF_03842"
"rhaD","","Rhamnulose-1-phosphate aldolase",581,581,1,1,2264,NA,NA,"",662,827,826,"CNBCECDA_03884","GEPIEMCB_04089","FGNPIGJI_04212","MAMCPOAM_04246","CKPEMOEN_03637","MMJAGEHG_04115","DCCGOOHM_03995","IOEMIFOP_04063","NCJKFECA_03584","PLHCNFHB_03840","HNLCLDHN_03815","NNGIMOCL_03206","IEICFKFC_03670","OBBHNEFO_04120","JILAKEMF_03848"
"fdoG_2","","Formate dehydrogenase-O major subunit",581,581,1,1,2252,NA,NA,"",2318,2414,2413,"CNBCECDA_03894","GEPIEMCB_04099","FGNPIGJI_04222","MAMCPOAM_03493","CKPEMOEN_03627","MMJAGEHG_04105","DCCGOOHM_03985","IOEMIFOP_04053","NCJKFECA_03574","PLHCNFHB_03850","HNLCLDHN_03805","NNGIMOCL_03196","IEICFKFC_03680","OBBHNEFO_04110","JILAKEMF_03858"
"dtd","","D-aminoacyl-tRNA deacylase",581,581,1,1,2242,NA,NA,"",389,437,436,"CNBCECDA_03904","GEPIEMCB_04109","FGNPIGJI_04232","MAMCPOAM_03503","CKPEMOEN_03617","MMJAGEHG_04095","DCCGOOHM_03975","IOEMIFOP_04043","NCJKFECA_03564","PLHCNFHB_03860","HNLCLDHN_03795","NNGIMOCL_03186","IEICFKFC_03690","OBBHNEFO_04100","JILAKEMF_03868"
"yihT","","Sulfofructosephosphate aldolase",581,581,1,1,2236,NA,NA,"",626,878,877,"CNBCECDA_03910","GEPIEMCB_04115","FGNPIGJI_04238","MAMCPOAM_03509","CKPEMOEN_03611","MMJAGEHG_04089","DCCGOOHM_03969","IOEMIFOP_04037","NCJKFECA_03558","PLHCNFHB_03866","HNLCLDHN_03789","NNGIMOCL_03180","IEICFKFC_03696","OBBHNEFO_04094","JILAKEMF_03874"
"yihP_1","","Putative 2,3-dihydroxypropane-1-sulfonate exporter",581,581,1,1,2232,NA,NA,"",308,1382,1380,"CNBCECDA_03914","GEPIEMCB_04119","FGNPIGJI_04242","MAMCPOAM_03513","CKPEMOEN_03607","MMJAGEHG_04085","DCCGOOHM_03965","IOEMIFOP_04033","NCJKFECA_03554","PLHCNFHB_03870","HNLCLDHN_03785","NNGIMOCL_03176","IEICFKFC_03700","OBBHNEFO_04090","JILAKEMF_03878"
"glnL","","Sensory histidine kinase/phosphatase NtrB",581,581,1,1,2220,NA,NA,"",854,1049,1048,"CNBCECDA_03925","GEPIEMCB_04130","FGNPIGJI_04253","MAMCPOAM_03622","CKPEMOEN_03596","MMJAGEHG_04074","DCCGOOHM_03954","IOEMIFOP_04022","NCJKFECA_03543","PLHCNFHB_03881","HNLCLDHN_03774","NNGIMOCL_03165","IEICFKFC_03711","OBBHNEFO_04079","JILAKEMF_03889"
"yihG","","putative acyltransferase YihG",581,581,1,1,2212,NA,NA,"",281,908,906,"CNBCECDA_03933","GEPIEMCB_04138","FGNPIGJI_04261","MAMCPOAM_03630","CKPEMOEN_03588","MMJAGEHG_04066","DCCGOOHM_03946","IOEMIFOP_04014","NCJKFECA_03535","PLHCNFHB_03889","HNLCLDHN_03766","NNGIMOCL_03157","IEICFKFC_03719","OBBHNEFO_04071","JILAKEMF_03897"
"kup","","Low affinity potassium transport system protein kup",581,581,1,1,1370,NA,NA,"",1652,1868,1867,"CNBCECDA_04180","GEPIEMCB_04339","FGNPIGJI_04038","MAMCPOAM_00532","CKPEMOEN_04162","MMJAGEHG_04394","DCCGOOHM_04295","IOEMIFOP_03861","NCJKFECA_04169","PLHCNFHB_04305","HNLCLDHN_04235","NNGIMOCL_04217","IEICFKFC_04199","OBBHNEFO_04304","JILAKEMF_04228"
"atpA","","ATP synthase subunit alpha",581,581,1,1,1383,NA,NA,"",920,1541,1539,"CNBCECDA_04193","GEPIEMCB_04352","FGNPIGJI_04051","MAMCPOAM_00519","CKPEMOEN_04149","MMJAGEHG_04407","DCCGOOHM_04308","IOEMIFOP_03848","NCJKFECA_04156","PLHCNFHB_04292","HNLCLDHN_04248","NNGIMOCL_04204","IEICFKFC_04186","OBBHNEFO_04317","JILAKEMF_04241"
"chrR","","Quinone reductase",581,581,1,1,1402,NA,NA,"",566,584,573,"CNBCECDA_04211","GEPIEMCB_04370","FGNPIGJI_04069","MAMCPOAM_00501","CKPEMOEN_04131","MMJAGEHG_04425","DCCGOOHM_04326","IOEMIFOP_03830","NCJKFECA_04138","PLHCNFHB_04274","HNLCLDHN_04266","NNGIMOCL_04186","IEICFKFC_04168","OBBHNEFO_04335","JILAKEMF_04259"
"gyrB","","DNA gyrase subunit B",581,581,1,1,1412,NA,NA,"",2342,2414,2413,"CNBCECDA_04221","GEPIEMCB_04380","FGNPIGJI_04079","MAMCPOAM_00491","CKPEMOEN_04121","MMJAGEHG_04435","DCCGOOHM_04336","IOEMIFOP_03820","NCJKFECA_04128","PLHCNFHB_04264","HNLCLDHN_04276","NNGIMOCL_04176","IEICFKFC_04158","OBBHNEFO_04345","JILAKEMF_04269"
"group_1691","","hypothetical protein",581,581,1,1,2529,NA,NA,"",395,407,395,"CNBCECDA_03784","GEPIEMCB_04499","FGNPIGJI_03521","MAMCPOAM_01555","CKPEMOEN_03419","MMJAGEHG_03850","DCCGOOHM_03559","IOEMIFOP_04219","NCJKFECA_02942","PLHCNFHB_04487","HNLCLDHN_03190","NNGIMOCL_03140","IEICFKFC_03454","OBBHNEFO_03684","JILAKEMF_03368"
"ygcS","","Inner membrane metabolite transport protein YgcS",581,581,1,1,2518,NA,NA,"",1088,1340,1336,"CNBCECDA_03773","GEPIEMCB_04510","FGNPIGJI_03510","MAMCPOAM_01544","CKPEMOEN_03408","MMJAGEHG_03839","DCCGOOHM_03570","IOEMIFOP_04208","NCJKFECA_02953","PLHCNFHB_04498","HNLCLDHN_03201","NNGIMOCL_03129","IEICFKFC_03465","OBBHNEFO_03695","JILAKEMF_03379"
"kefC_2","","Glutathione-regulated potassium-efflux system protein KefC",581,581,1,1,2515,NA,NA,"",1583,1862,1860,"CNBCECDA_03770","GEPIEMCB_04513","FGNPIGJI_03507","MAMCPOAM_01541","CKPEMOEN_03405","MMJAGEHG_03836","DCCGOOHM_03573","IOEMIFOP_04205","NCJKFECA_02956","PLHCNFHB_04501","HNLCLDHN_03204","NNGIMOCL_03126","IEICFKFC_03468","OBBHNEFO_03698","JILAKEMF_03382"
"prmA","","Ribosomal protein L11 methyltransferase",581,581,1,1,1971,NA,NA,"",713,881,880,"CNBCECDA_04557","GEPIEMCB_04546","FGNPIGJI_04392","MAMCPOAM_02492","CKPEMOEN_04522","MMJAGEHG_04521","DCCGOOHM_04479","IOEMIFOP_04398","NCJKFECA_04373","PLHCNFHB_04603","HNLCLDHN_04569","NNGIMOCL_04453","IEICFKFC_04539","OBBHNEFO_04466","JILAKEMF_04471"
"aaeB_2","","p-hydroxybenzoic acid efflux pump subunit AaeB",581,581,1,1,1952,NA,NA,"",272,1967,1964,"CNBCECDA_04538","GEPIEMCB_04565","FGNPIGJI_04373","MAMCPOAM_02511","CKPEMOEN_04503","MMJAGEHG_04540","DCCGOOHM_04498","IOEMIFOP_04417","NCJKFECA_04354","PLHCNFHB_04584","HNLCLDHN_04550","NNGIMOCL_04434","IEICFKFC_04520","OBBHNEFO_04485","JILAKEMF_04452"
"sdcS","","Sodium-dependent dicarboxylate transporter SdcS",581,581,1,1,1944,NA,NA,"",1220,1268,1267,"CNBCECDA_04530","GEPIEMCB_04573","FGNPIGJI_04365","MAMCPOAM_02519","CKPEMOEN_04495","MMJAGEHG_04548","DCCGOOHM_04506","IOEMIFOP_04425","NCJKFECA_04346","PLHCNFHB_04576","HNLCLDHN_04542","NNGIMOCL_04426","IEICFKFC_04512","OBBHNEFO_04493","JILAKEMF_04444"
"sodC1","","Superoxide dismutase [Cu-Zn] 1",581,581,1,1,3642,NA,NA,"",266,533,532,"CNBCECDA_04582","GEPIEMCB_04616","FGNPIGJI_04417","MAMCPOAM_03054","CKPEMOEN_04481","MMJAGEHG_04496","DCCGOOHM_04454","IOEMIFOP_04373","NCJKFECA_04398","PLHCNFHB_04628","HNLCLDHN_04496","NNGIMOCL_03698","IEICFKFC_04498","OBBHNEFO_04536","JILAKEMF_04496"
"group_1701","","hypothetical protein",581,581,1,1,3641,NA,NA,"",635,695,694,"CNBCECDA_04581","GEPIEMCB_04617","FGNPIGJI_04416","MAMCPOAM_03053","CKPEMOEN_04482","MMJAGEHG_04497","DCCGOOHM_04455","IOEMIFOP_04374","NCJKFECA_04397","PLHCNFHB_04627","HNLCLDHN_04495","NNGIMOCL_03697","IEICFKFC_04499","OBBHNEFO_04537","JILAKEMF_04495"
"group_1702","","hypothetical protein",581,581,1,1,3637,NA,NA,"",1217,1367,1366,"CNBCECDA_04577","GEPIEMCB_04621","FGNPIGJI_04412","MAMCPOAM_03049","CKPEMOEN_04486","MMJAGEHG_04501","DCCGOOHM_04459","IOEMIFOP_04378","NCJKFECA_04393","PLHCNFHB_04623","HNLCLDHN_04491","NNGIMOCL_03693","IEICFKFC_04503","OBBHNEFO_04541","JILAKEMF_04491"
"thiG","","Thiazole synthase",581,581,1,1,1537,NA,NA,"",632,770,769,"CNBCECDA_04636","GEPIEMCB_04733","FGNPIGJI_04555","MAMCPOAM_03839","CKPEMOEN_04588","MMJAGEHG_04617","DCCGOOHM_04525","IOEMIFOP_04517","NCJKFECA_04488","PLHCNFHB_04685","HNLCLDHN_04599","NNGIMOCL_04544","IEICFKFC_04600","OBBHNEFO_04560","JILAKEMF_04549"
"rpoB","","DNA-directed RNA polymerase subunit beta",581,581,1,1,1543,NA,NA,"",1370,4028,4023,"CNBCECDA_04630","GEPIEMCB_04739","FGNPIGJI_04561","MAMCPOAM_04185","CKPEMOEN_04594","MMJAGEHG_04623","DCCGOOHM_04531","IOEMIFOP_04511","NCJKFECA_04494","PLHCNFHB_04691","HNLCLDHN_04605","NNGIMOCL_04550","IEICFKFC_04606","OBBHNEFO_04554","JILAKEMF_04543"
"hscC","","Chaperone protein HscC",581,581,1,1,338,NA,NA,"",194,1697,1676,"CNBCECDA_03982","GEPIEMCB_01884","FGNPIGJI_03104","MAMCPOAM_01254","CKPEMOEN_03769","MMJAGEHG_03967","DCCGOOHM_03847","IOEMIFOP_03031","NCJKFECA_03427","PLHCNFHB_03938","HNLCLDHN_03667","NNGIMOCL_03397","IEICFKFC_03768","OBBHNEFO_03972","JILAKEMF_04130"
"ttdA_1","","L(+)-tartrate dehydratase subunit alpha",581,581,1,1,258,NA,NA,"",758,854,844,"CNBCECDA_04465","GEPIEMCB_01972","FGNPIGJI_03015","MAMCPOAM_03937","CKPEMOEN_04392","MMJAGEHG_04056","DCCGOOHM_03936","IOEMIFOP_02942","NCJKFECA_03338","PLHCNFHB_04528","HNLCLDHN_03756","NNGIMOCL_04419","IEICFKFC_04350","OBBHNEFO_04061","JILAKEMF_04379"
"malE","","Maltose/maltodextrin-binding periplasmic protein",581,581,1,1,2034,NA,NA,"",1139,1196,1189,"CNBCECDA_04335","GEPIEMCB_02391","FGNPIGJI_04122","MAMCPOAM_03213","CKPEMOEN_04359","MMJAGEHG_01182","DCCGOOHM_02197","IOEMIFOP_03218","NCJKFECA_04204","PLHCNFHB_01083","HNLCLDHN_00697","NNGIMOCL_02661","IEICFKFC_01571","OBBHNEFO_00698","JILAKEMF_01182"
"group_1849","","hypothetical protein",581,581,1,1,3076,NA,NA,"",1004,1160,1153,"CNBCECDA_02621","GEPIEMCB_00804","FGNPIGJI_00607","MAMCPOAM_00932","CKPEMOEN_03032","MMJAGEHG_00608","DCCGOOHM_00608","IOEMIFOP_00061","NCJKFECA_02896","PLHCNFHB_00061","HNLCLDHN_00608","NNGIMOCL_00061","IEICFKFC_00062","OBBHNEFO_00609","JILAKEMF_00608"
"cpxP","","Periplasmic protein CpxP",581,581,1,1,2279,NA,NA,"",194,500,497,"CNBCECDA_03869","GEPIEMCB_04074","FGNPIGJI_03875","MAMCPOAM_02317","CKPEMOEN_03652","MMJAGEHG_04130","DCCGOOHM_04010","IOEMIFOP_03794","NCJKFECA_03599","PLHCNFHB_03825","HNLCLDHN_03830","NNGIMOCL_03221","IEICFKFC_03655","OBBHNEFO_04135","JILAKEMF_03833"
"group_221","","hypothetical protein",581,581,1,1,1638,NA,NA,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",5006,5804,5736,"CNBCECDA_00080","GEPIEMCB_02754","FGNPIGJI_01106","MAMCPOAM_00541","CKPEMOEN_01647","MMJAGEHG_02338","DCCGOOHM_02560","IOEMIFOP_01894","NCJKFECA_00827","PLHCNFHB_01191","HNLCLDHN_02210","NNGIMOCL_01578","IEICFKFC_01933","OBBHNEFO_02012","JILAKEMF_02337"
"group_295","","hypothetical protein",581,581,1,1,2066,NA,NA,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",3932,16679,16234,"CNBCECDA_01618","GEPIEMCB_02361","FGNPIGJI_03976","MAMCPOAM_03935","CKPEMOEN_01230","MMJAGEHG_01212","DCCGOOHM_02166","IOEMIFOP_03187","NCJKFECA_00410","PLHCNFHB_01053","HNLCLDHN_00728","NNGIMOCL_02631","IEICFKFC_01540","OBBHNEFO_00729","JILAKEMF_01213"
"yehA","","putative fimbrial-like protein YehA",581,581,1,1,5869,NA,NA,"",569,1022,1019,"CNBCECDA_03567","GEPIEMCB_03531","FGNPIGJI_02922","MAMCPOAM_01573","CKPEMOEN_03494","MMJAGEHG_03578","DCCGOOHM_03459","IOEMIFOP_02375","NCJKFECA_02233","PLHCNFHB_03119","HNLCLDHN_03090","NNGIMOCL_02924","IEICFKFC_02630","OBBHNEFO_03461","JILAKEMF_03268"
"group_321","","hypothetical protein",581,581,1,1,2228,NA,NA,"",350,848,829,"CNBCECDA_03917","GEPIEMCB_04122","FGNPIGJI_04245","MAMCPOAM_03614","CKPEMOEN_03604","MMJAGEHG_04082","DCCGOOHM_03962","IOEMIFOP_04030","NCJKFECA_03551","PLHCNFHB_03873","HNLCLDHN_03782","NNGIMOCL_03173","IEICFKFC_03703","OBBHNEFO_04087","JILAKEMF_03881"
"sctC_2","","Type 3 secretion system secretin",581,581,1,1,5245,NA,NA,"",740,1493,1489,"CNBCECDA_03079","GEPIEMCB_00476","FGNPIGJI_03276","MAMCPOAM_01390","CKPEMOEN_02611","MMJAGEHG_03328","DCCGOOHM_01028","IOEMIFOP_02583","NCJKFECA_03734","PLHCNFHB_02960","HNLCLDHN_02609","NNGIMOCL_01067","IEICFKFC_03269","OBBHNEFO_03302","JILAKEMF_03964"
"bcsB","","Cyclic di-GMP-binding protein",581,581,1,1,1784,NA,NA,"",1655,2150,2147,"CNBCECDA_00219","GEPIEMCB_02615","FGNPIGJI_01245","MAMCPOAM_00025","CKPEMOEN_01786","MMJAGEHG_02199","DCCGOOHM_02421","IOEMIFOP_01755","NCJKFECA_00966","PLHCNFHB_01330","HNLCLDHN_02071","NNGIMOCL_01439","IEICFKFC_01794","OBBHNEFO_02150","JILAKEMF_02199"
"group_409","","hypothetical protein",581,581,1,1,4336,NA,NA,"",266,1433,1429,"CNBCECDA_00768","GEPIEMCB_03262","FGNPIGJI_01676","MAMCPOAM_01774","CKPEMOEN_00468","MMJAGEHG_00800","DCCGOOHM_01651","IOEMIFOP_00800","NCJKFECA_02562","PLHCNFHB_01586","HNLCLDHN_02315","NNGIMOCL_01619","IEICFKFC_00801","OBBHNEFO_01218","JILAKEMF_00800"
"thiC","","Phosphomethylpyrimidine synthase",581,581,1,1,1533,NA,NA,"",575,1895,1891,"CNBCECDA_04640","GEPIEMCB_04729","FGNPIGJI_04551","MAMCPOAM_03843","CKPEMOEN_04584","MMJAGEHG_04613","DCCGOOHM_04521","IOEMIFOP_04521","NCJKFECA_04484","PLHCNFHB_04681","HNLCLDHN_04595","NNGIMOCL_04540","IEICFKFC_04596","OBBHNEFO_04564","JILAKEMF_04553"
"epsL","","hypothetical protein",581,581,1,1,5748,NA,NA,"",536,1457,1398,"CNBCECDA_03497","GEPIEMCB_03461","FGNPIGJI_02852","MAMCPOAM_04574","CKPEMOEN_03876","MMJAGEHG_03508","DCCGOOHM_03390","IOEMIFOP_02445","NCJKFECA_02303","PLHCNFHB_03189","HNLCLDHN_03020","NNGIMOCL_04153","IEICFKFC_02560","OBBHNEFO_03531","JILAKEMF_03198"
"group_4620","","hypothetical protein",581,581,1,1,6200,NA,NA,"",473,473,473,"CNBCECDA_01341","GEPIEMCB_02084","FGNPIGJI_02361","MAMCPOAM_00676","CKPEMOEN_01507","MMJAGEHG_01489","DCCGOOHM_01890","IOEMIFOP_02830","NCJKFECA_00687","PLHCNFHB_00776","HNLCLDHN_01005","NNGIMOCL_02797","IEICFKFC_01263","OBBHNEFO_01006","JILAKEMF_01490"
"group_4621","","hypothetical protein",581,581,1,1,5470,NA,NA,"",260,260,260,"CNBCECDA_03292","GEPIEMCB_00689","FGNPIGJI_03627","MAMCPOAM_00821","CKPEMOEN_02398","MMJAGEHG_03115","DCCGOOHM_01241","IOEMIFOP_03675","NCJKFECA_03183","PLHCNFHB_02747","HNLCLDHN_02822","NNGIMOCL_01280","IEICFKFC_04015","OBBHNEFO_03089","JILAKEMF_03702"
"group_4622","","hypothetical protein",581,581,1,1,3638,NA,NA,"",1055,1055,1055,"CNBCECDA_04578","GEPIEMCB_04620","FGNPIGJI_04413","MAMCPOAM_03050","CKPEMOEN_04485","MMJAGEHG_04500","DCCGOOHM_04458","IOEMIFOP_04377","NCJKFECA_04394","PLHCNFHB_04624","HNLCLDHN_04492","NNGIMOCL_03694","IEICFKFC_04502","OBBHNEFO_04540","JILAKEMF_04492"
"arcA_1","","Arginine deiminase",581,581,1,1,6097,NA,NA,"",1220,1220,1220,"CNBCECDA_01436","GEPIEMCB_02179","FGNPIGJI_02266","MAMCPOAM_02889","CKPEMOEN_01412","MMJAGEHG_01394","DCCGOOHM_01985","IOEMIFOP_03622","NCJKFECA_00592","PLHCNFHB_00871","HNLCLDHN_00910","NNGIMOCL_02449","IEICFKFC_01358","OBBHNEFO_00911","JILAKEMF_01395"
"smpB","","SsrA-binding protein",581,581,1,1,3032,NA,NA,"",527,527,527,"CNBCECDA_02656","GEPIEMCB_00769","FGNPIGJI_00642","MAMCPOAM_03516","CKPEMOEN_02997","MMJAGEHG_00643","DCCGOOHM_00643","IOEMIFOP_00026","NCJKFECA_04578","PLHCNFHB_00026","HNLCLDHN_00643","NNGIMOCL_00026","IEICFKFC_00026","OBBHNEFO_00644","JILAKEMF_00643"
"group_4625","","hypothetical protein",581,581,1,1,1408,NA,NA,"",197,197,197,"CNBCECDA_04217","GEPIEMCB_04376","FGNPIGJI_04075","MAMCPOAM_00495","CKPEMOEN_04125","MMJAGEHG_04431","DCCGOOHM_04332","IOEMIFOP_03824","NCJKFECA_04132","PLHCNFHB_04268","HNLCLDHN_04272","NNGIMOCL_04180","IEICFKFC_04162","OBBHNEFO_04341","JILAKEMF_04265"
"accA","","Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha",581,581,1,1,2357,NA,NA,"",959,959,959,"CNBCECDA_04403","GEPIEMCB_03867","FGNPIGJI_04190","MAMCPOAM_01205","CKPEMOEN_03252","MMJAGEHG_03683","DCCGOOHM_03728","IOEMIFOP_03969","NCJKFECA_03109","PLHCNFHB_03735","HNLCLDHN_03357","NNGIMOCL_04334","IEICFKFC_04306","OBBHNEFO_03853","JILAKEMF_03535"
"rbsK_2","","Ribokinase",581,581,1,1,1365,NA,NA,"",929,929,929,"CNBCECDA_04175","GEPIEMCB_04334","FGNPIGJI_04033","MAMCPOAM_00537","CKPEMOEN_04167","MMJAGEHG_04389","DCCGOOHM_04290","IOEMIFOP_03866","NCJKFECA_04174","PLHCNFHB_04310","HNLCLDHN_04230","NNGIMOCL_04222","IEICFKFC_04204","OBBHNEFO_04299","JILAKEMF_04223"
"group_4628","","hypothetical protein",581,581,1,1,3088,NA,NA,"",446,446,446,"CNBCECDA_02611","GEPIEMCB_00814","FGNPIGJI_00597","MAMCPOAM_00922","CKPEMOEN_03042","MMJAGEHG_00598","DCCGOOHM_00598","IOEMIFOP_00071","NCJKFECA_02886","PLHCNFHB_00071","HNLCLDHN_00598","NNGIMOCL_00071","IEICFKFC_00072","OBBHNEFO_00599","JILAKEMF_00598"
