"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR2911774","SRR1334790","SRR5883581","SRR14766462","SRR12991092","SRR7010474","SRR7010301","SRR3037403","SRR3037467","SRR14766434","SRR2077386","NDSU28","SRR10258286","SRR10502094","SRR3037491"
"dadA_2","","D-amino acid dehydrogenase",581,581,1,1,5290,NA,NA,"",1286,1286,1286,"PFMPIDLH_03104","EEHBNCGH_01184","LBEPEMJH_02036","GEBDBFBM_02754","KEBBHCLF_02810","ANAGKALP_01201","KLLMCOIF_00229","ICMJKFCL_02995","FONGDKBB_01097","JAJDIPKB_00980","AHCJAMEF_03258","KBLPGKMM_01310","NKIHGGCG_02108","BMPMIIIC_01180","GJABAPEG_00229"
"group_5767","","hypothetical protein",581,581,1,1,6160,NA,NA,"",1271,1271,1271,"PFMPIDLH_00814","EEHBNCGH_01989","LBEPEMJH_02202","GEBDBFBM_02483","KEBBHCLF_00143","ANAGKALP_02682","KLLMCOIF_04448","ICMJKFCL_00143","FONGDKBB_04136","JAJDIPKB_04443","AHCJAMEF_02098","KBLPGKMM_03994","NKIHGGCG_02515","BMPMIIIC_03005","GJABAPEG_01716"
"group_5768","","hypothetical protein",581,581,1,1,5364,NA,NA,"",278,278,278,"PFMPIDLH_03509","EEHBNCGH_03506","LBEPEMJH_01968","GEBDBFBM_02822","KEBBHCLF_02878","ANAGKALP_01267","KLLMCOIF_00161","ICMJKFCL_02927","FONGDKBB_01165","JAJDIPKB_01047","AHCJAMEF_03326","KBLPGKMM_01377","NKIHGGCG_02040","BMPMIIIC_01112","GJABAPEG_00161"
"ytfP","","Gamma-glutamylcyclotransferase family protein YtfP",581,581,1,1,6061,NA,NA,"",344,344,344,"PFMPIDLH_00909","EEHBNCGH_01894","LBEPEMJH_03620","GEBDBFBM_02227","KEBBHCLF_00238","ANAGKALP_03047","KLLMCOIF_03055","ICMJKFCL_00238","FONGDKBB_02082","JAJDIPKB_02409","AHCJAMEF_02003","KBLPGKMM_02133","NKIHGGCG_01384","BMPMIIIC_02277","GJABAPEG_01621"
"nhaA","","Na(+)/H(+) antiporter NhaA",581,581,1,1,22,NA,NA,"",1166,1166,1166,"PFMPIDLH_00686","EEHBNCGH_02118","LBEPEMJH_02330","GEBDBFBM_04062","KEBBHCLF_00016","ANAGKALP_02555","KLLMCOIF_04492","ICMJKFCL_00016","FONGDKBB_04391","JAJDIPKB_03613","AHCJAMEF_02225","KBLPGKMM_03080","NKIHGGCG_02388","BMPMIIIC_02878","GJABAPEG_01843"
"group_5771","","hypothetical protein",581,581,1,1,5322,NA,NA,"",536,536,536,"PFMPIDLH_03549","EEHBNCGH_03466","LBEPEMJH_02008","GEBDBFBM_02782","KEBBHCLF_02838","ANAGKALP_01227","KLLMCOIF_00201","ICMJKFCL_02967","FONGDKBB_01125","JAJDIPKB_01007","AHCJAMEF_03286","KBLPGKMM_01337","NKIHGGCG_02080","BMPMIIIC_01152","GJABAPEG_00201"
"queE","","7-carboxy-7-deazaguanine synthase",581,581,1,1,2961,NA,NA,"",671,671,671,"PFMPIDLH_00409","EEHBNCGH_00408","LBEPEMJH_03957","GEBDBFBM_00807","KEBBHCLF_02305","ANAGKALP_01686","KLLMCOIF_03742","ICMJKFCL_03110","FONGDKBB_00875","JAJDIPKB_01406","AHCJAMEF_00408","KBLPGKMM_02535","NKIHGGCG_03432","BMPMIIIC_03436","GJABAPEG_01007"
"radA","","DNA repair protein RadA",581,581,1,1,6227,NA,NA,"",1382,1382,1382,"PFMPIDLH_00748","EEHBNCGH_02055","LBEPEMJH_02268","GEBDBFBM_02548","KEBBHCLF_00078","ANAGKALP_02617","KLLMCOIF_03333","ICMJKFCL_00078","FONGDKBB_03337","JAJDIPKB_01363","AHCJAMEF_02163","KBLPGKMM_03142","NKIHGGCG_02450","BMPMIIIC_02940","GJABAPEG_01781"
"group_5774","","hypothetical protein",581,581,1,1,27,NA,NA,"",761,761,761,"PFMPIDLH_00691","EEHBNCGH_02113","LBEPEMJH_02325","GEBDBFBM_04057","KEBBHCLF_00021","ANAGKALP_02560","KLLMCOIF_04497","ICMJKFCL_00021","FONGDKBB_04386","JAJDIPKB_03618","AHCJAMEF_02220","KBLPGKMM_03085","NKIHGGCG_02393","BMPMIIIC_02883","GJABAPEG_01838"
"pabA","","Aminodeoxychorismate synthase component 2",581,581,1,1,1628,NA,NA,"",563,563,563,"PFMPIDLH_01874","EEHBNCGH_02156","LBEPEMJH_01421","GEBDBFBM_00344","KEBBHCLF_01192","ANAGKALP_01020","KLLMCOIF_01599","ICMJKFCL_00786","FONGDKBB_00421","JAJDIPKB_00174","AHCJAMEF_01512","KBLPGKMM_01556","NKIHGGCG_00344","BMPMIIIC_01643","GJABAPEG_01881"
"tyrA","","T-protein",581,581,1,1,3014,NA,NA,"",1121,1121,1121,"PFMPIDLH_00663","EEHBNCGH_00661","LBEPEMJH_02516","GEBDBFBM_02706","KEBBHCLF_04284","ANAGKALP_01939","KLLMCOIF_02566","ICMJKFCL_03363","FONGDKBB_04476","JAJDIPKB_03822","AHCJAMEF_00661","KBLPGKMM_03757","NKIHGGCG_03251","BMPMIIIC_02063","GJABAPEG_00754"
"ybgC","","Acyl-CoA thioester hydrolase YbgC",581,581,1,1,271,NA,NA,"",404,404,404,"PFMPIDLH_03578","EEHBNCGH_03838","LBEPEMJH_04398","GEBDBFBM_03913","KEBBHCLF_03835","ANAGKALP_04534","KLLMCOIF_02221","ICMJKFCL_04443","FONGDKBB_04545","JAJDIPKB_04092","AHCJAMEF_03701","KBLPGKMM_02620","NKIHGGCG_04519","BMPMIIIC_02518","GJABAPEG_04361"
"btuD_3","","Vitamin B12 import ATP-binding protein BtuD",581,581,1,1,5397,NA,NA,"",797,797,797,"PFMPIDLH_03476","EEHBNCGH_03539","LBEPEMJH_01935","GEBDBFBM_04364","KEBBHCLF_02911","ANAGKALP_01300","KLLMCOIF_00128","ICMJKFCL_02894","FONGDKBB_04283","JAJDIPKB_03701","AHCJAMEF_03359","KBLPGKMM_01410","NKIHGGCG_04356","BMPMIIIC_01079","GJABAPEG_00128"
"rfaF","","ADP-heptose--LPS heptosyltransferase 2",581,581,1,1,1887,NA,NA,"",1046,1046,1046,"PFMPIDLH_01629","EEHBNCGH_02401","LBEPEMJH_01176","GEBDBFBM_00100","KEBBHCLF_00947","ANAGKALP_00776","KLLMCOIF_01355","ICMJKFCL_00542","FONGDKBB_02395","JAJDIPKB_03426","AHCJAMEF_01756","KBLPGKMM_03020","NKIHGGCG_00100","BMPMIIIC_02763","GJABAPEG_02125"
"mtlD","","Mannitol-1-phosphate 5-dehydrogenase",581,581,1,1,1861,NA,NA,"",1148,1148,1148,"PFMPIDLH_01654","EEHBNCGH_02376","LBEPEMJH_01201","GEBDBFBM_00125","KEBBHCLF_00972","ANAGKALP_00801","KLLMCOIF_01380","ICMJKFCL_00567","FONGDKBB_02370","JAJDIPKB_02838","AHCJAMEF_01731","KBLPGKMM_03045","NKIHGGCG_00125","BMPMIIIC_02738","GJABAPEG_02100"
"thiS","","Sulfur carrier protein ThiS",581,581,1,1,1536,NA,NA,"",173,173,173,"PFMPIDLH_04601","EEHBNCGH_04550","LBEPEMJH_04544","GEBDBFBM_04324","KEBBHCLF_04458","ANAGKALP_04580","KLLMCOIF_04601","ICMJKFCL_04642","FONGDKBB_04565","JAJDIPKB_04261","AHCJAMEF_04590","KBLPGKMM_04466","NKIHGGCG_04560","BMPMIIIC_04437","GJABAPEG_04583"
"cecR","","HTH-type transcriptional dual regulator CecR",581,581,1,1,4248,NA,NA,"",674,674,674,"PFMPIDLH_04325","EEHBNCGH_01255","LBEPEMJH_04167","GEBDBFBM_03623","KEBBHCLF_03090","ANAGKALP_01479","KLLMCOIF_01069","ICMJKFCL_04395","FONGDKBB_03152","JAJDIPKB_02222","AHCJAMEF_04192","KBLPGKMM_03530","NKIHGGCG_03690","BMPMIIIC_03917","GJABAPEG_03756"
"ail_2","","Attachment invasion locus protein",581,581,1,1,780,NA,NA,"",524,524,524,"PFMPIDLH_01994","EEHBNCGH_02957","LBEPEMJH_01723","GEBDBFBM_01358","KEBBHCLF_01670","ANAGKALP_02220","KLLMCOIF_01901","ICMJKFCL_02669","FONGDKBB_02861","JAJDIPKB_00257","AHCJAMEF_02830","KBLPGKMM_01054","NKIHGGCG_00750","BMPMIIIC_00435","GJABAPEG_03322"
"cbiG","","Cobalt-precorrin-5A hydrolase",581,581,1,1,5688,NA,NA,"",1055,1055,1055,"PFMPIDLH_02442","EEHBNCGH_03402","LBEPEMJH_03481","GEBDBFBM_03300","KEBBHCLF_02716","ANAGKALP_03518","KLLMCOIF_03617","ICMJKFCL_04062","FONGDKBB_03613","JAJDIPKB_04059","AHCJAMEF_03013","KBLPGKMM_01771","NKIHGGCG_04329","BMPMIIIC_04083","GJABAPEG_02668"
"thrC","","Threonine synthase",581,581,1,1,60,NA,NA,"",1286,1286,1286,"PFMPIDLH_00723","EEHBNCGH_02081","LBEPEMJH_02293","GEBDBFBM_02573","KEBBHCLF_00053","ANAGKALP_02592","KLLMCOIF_03308","ICMJKFCL_00053","FONGDKBB_04170","JAJDIPKB_01388","AHCJAMEF_02188","KBLPGKMM_03117","NKIHGGCG_02425","BMPMIIIC_02915","GJABAPEG_01806"
"group_5786","","putative signaling protein",581,581,1,1,1977,NA,NA,"",2099,2099,2099,"PFMPIDLH_04580","EEHBNCGH_04475","LBEPEMJH_04493","GEBDBFBM_04151","KEBBHCLF_04409","ANAGKALP_04371","KLLMCOIF_04425","ICMJKFCL_04472","FONGDKBB_03984","JAJDIPKB_03247","AHCJAMEF_04477","KBLPGKMM_04309","NKIHGGCG_04185","BMPMIIIC_04296","GJABAPEG_04445"
"aaeX","","Protein AaeX",581,581,1,1,1954,NA,NA,"",203,203,203,"PFMPIDLH_04557","EEHBNCGH_04452","LBEPEMJH_04516","GEBDBFBM_04128","KEBBHCLF_04432","ANAGKALP_04394","KLLMCOIF_04402","ICMJKFCL_04495","FONGDKBB_03961","JAJDIPKB_03224","AHCJAMEF_04454","KBLPGKMM_04286","NKIHGGCG_04208","BMPMIIIC_04273","GJABAPEG_04468"
"yafQ","","mRNA interferase toxin YafQ",581,581,1,1,1679,NA,NA,"",275,275,275,"PFMPIDLH_01827","EEHBNCGH_02203","LBEPEMJH_01374","GEBDBFBM_00297","KEBBHCLF_01145","ANAGKALP_00973","KLLMCOIF_01552","ICMJKFCL_00739","FONGDKBB_00468","JAJDIPKB_00127","AHCJAMEF_01559","KBLPGKMM_01603","NKIHGGCG_00297","BMPMIIIC_01690","GJABAPEG_01928"
"ettA","","Energy-dependent translational throttle protein EttA",581,581,1,1,82,NA,NA,"",1667,1667,1667,"PFMPIDLH_00746","EEHBNCGH_02057","LBEPEMJH_02270","GEBDBFBM_02550","KEBBHCLF_00076","ANAGKALP_02615","KLLMCOIF_03331","ICMJKFCL_00076","FONGDKBB_03335","JAJDIPKB_01365","AHCJAMEF_02165","KBLPGKMM_03140","NKIHGGCG_02448","BMPMIIIC_02938","GJABAPEG_01783"
"group_5790","","hypothetical protein",581,581,1,1,4138,NA,NA,"",620,620,620,"PFMPIDLH_04117","EEHBNCGH_02777","LBEPEMJH_00894","GEBDBFBM_03945","KEBBHCLF_01490","ANAGKALP_00683","KLLMCOIF_00743","ICMJKFCL_02163","FONGDKBB_00268","JAJDIPKB_03043","AHCJAMEF_02324","KBLPGKMM_00084","NKIHGGCG_02845","BMPMIIIC_00084","GJABAPEG_02308"
"torD_2","","Chaperone protein TorD",581,581,1,1,1427,NA,NA,"",632,632,632,"PFMPIDLH_04209","EEHBNCGH_04286","LBEPEMJH_03962","GEBDBFBM_03418","KEBBHCLF_04151","ANAGKALP_03800","KLLMCOIF_03976","ICMJKFCL_04251","FONGDKBB_03068","JAJDIPKB_01713","AHCJAMEF_04108","KBLPGKMM_03312","NKIHGGCG_03669","BMPMIIIC_03801","GJABAPEG_04248"
"hmrR","","HTH-type transcriptional regulator HmrR",581,581,1,1,772,NA,NA,"",464,464,464,"PFMPIDLH_02001","EEHBNCGH_02964","LBEPEMJH_01716","GEBDBFBM_01365","KEBBHCLF_01677","ANAGKALP_02227","KLLMCOIF_01894","ICMJKFCL_02662","FONGDKBB_02854","JAJDIPKB_00264","AHCJAMEF_02823","KBLPGKMM_01061","NKIHGGCG_00757","BMPMIIIC_00442","GJABAPEG_03315"
"mltA","","Membrane-bound lytic murein transglycosylase A",581,581,1,1,2917,NA,NA,"",1097,1097,1097,"PFMPIDLH_00364","EEHBNCGH_00364","LBEPEMJH_00769","GEBDBFBM_00851","KEBBHCLF_02261","ANAGKALP_03587","KLLMCOIF_02159","ICMJKFCL_02039","FONGDKBB_00919","JAJDIPKB_01186","AHCJAMEF_00364","KBLPGKMM_02579","NKIHGGCG_01814","BMPMIIIC_03480","GJABAPEG_01051"
"fixX_1","","Ferredoxin-like protein FixX",581,581,1,1,5291,NA,NA,"",293,293,293,"PFMPIDLH_03103","EEHBNCGH_01185","LBEPEMJH_02035","GEBDBFBM_02755","KEBBHCLF_02811","ANAGKALP_01202","KLLMCOIF_00228","ICMJKFCL_02994","FONGDKBB_01098","JAJDIPKB_00981","AHCJAMEF_03259","KBLPGKMM_01311","NKIHGGCG_02107","BMPMIIIC_01179","GJABAPEG_00228"
"rpsF","","30S ribosomal protein S6",581,581,1,1,6037,NA,NA,"",395,395,395,"PFMPIDLH_00931","EEHBNCGH_01872","LBEPEMJH_03642","GEBDBFBM_02249","KEBBHCLF_00260","ANAGKALP_03069","KLLMCOIF_03077","ICMJKFCL_00260","FONGDKBB_02104","JAJDIPKB_01936","AHCJAMEF_01981","KBLPGKMM_02111","NKIHGGCG_01362","BMPMIIIC_02255","GJABAPEG_01599"
"tus","","DNA replication terminus site-binding protein",581,581,1,1,5165,NA,NA,"",929,929,929,"PFMPIDLH_03223","EEHBNCGH_01065","LBEPEMJH_00398","GEBDBFBM_04399","KEBBHCLF_00524","ANAGKALP_00008","KLLMCOIF_00348","ICMJKFCL_01668","FONGDKBB_02563","JAJDIPKB_04394","AHCJAMEF_01067","KBLPGKMM_03630","NKIHGGCG_00421","BMPMIIIC_03530","GJABAPEG_00348"
"group_5797","","hypothetical protein",581,581,1,1,1712,NA,NA,"",761,761,761,"PFMPIDLH_01795","EEHBNCGH_02235","LBEPEMJH_01342","GEBDBFBM_00265","KEBBHCLF_01113","ANAGKALP_00941","KLLMCOIF_01520","ICMJKFCL_00707","FONGDKBB_00500","JAJDIPKB_00095","AHCJAMEF_01591","KBLPGKMM_01635","NKIHGGCG_00265","BMPMIIIC_01722","GJABAPEG_01960"
"thiQ","","Thiamine import ATP-binding protein ThiQ",581,581,1,1,2493,NA,NA,"",707,707,707,"PFMPIDLH_03845","EEHBNCGH_04150","LBEPEMJH_04375","GEBDBFBM_02839","KEBBHCLF_03391","ANAGKALP_04155","KLLMCOIF_02817","ICMJKFCL_03416","FONGDKBB_01528","JAJDIPKB_04160","AHCJAMEF_03530","KBLPGKMM_02362","NKIHGGCG_02754","BMPMIIIC_04259","GJABAPEG_03464"
"group_5799","","hypothetical protein",581,581,1,1,341,NA,NA,"",1433,1433,1433,"PFMPIDLH_03653","EEHBNCGH_03763","LBEPEMJH_03197","GEBDBFBM_02358","KEBBHCLF_03759","ANAGKALP_02440","KLLMCOIF_02296","ICMJKFCL_03903","FONGDKBB_02996","JAJDIPKB_00458","AHCJAMEF_03776","KBLPGKMM_02691","NKIHGGCG_02613","BMPMIIIC_02593","GJABAPEG_04050"
"msrQ","","Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ",581,581,1,1,1966,NA,NA,"",599,599,599,"PFMPIDLH_04569","EEHBNCGH_04464","LBEPEMJH_04504","GEBDBFBM_04140","KEBBHCLF_04420","ANAGKALP_04382","KLLMCOIF_04414","ICMJKFCL_04483","FONGDKBB_03973","JAJDIPKB_03236","AHCJAMEF_04466","KBLPGKMM_04298","NKIHGGCG_04196","BMPMIIIC_04285","GJABAPEG_04456"
"pyrI","","Aspartate carbamoyltransferase regulatory chain",581,581,1,1,6090,NA,NA,"",461,461,461,"PFMPIDLH_00881","EEHBNCGH_01922","LBEPEMJH_03592","GEBDBFBM_02199","KEBBHCLF_00210","ANAGKALP_03019","KLLMCOIF_03027","ICMJKFCL_00210","FONGDKBB_02054","JAJDIPKB_02437","AHCJAMEF_02031","KBLPGKMM_02161","NKIHGGCG_01412","BMPMIIIC_04178","GJABAPEG_01649"
"group_5802","","hypothetical protein",581,581,1,1,1945,NA,NA,"",665,665,665,"PFMPIDLH_04548","EEHBNCGH_04443","LBEPEMJH_04525","GEBDBFBM_04119","KEBBHCLF_04441","ANAGKALP_04403","KLLMCOIF_04393","ICMJKFCL_04504","FONGDKBB_03952","JAJDIPKB_03215","AHCJAMEF_04445","KBLPGKMM_04277","NKIHGGCG_04217","BMPMIIIC_04264","GJABAPEG_04477"
"pgl","","6-phosphogluconolactonase",581,581,1,1,4213,NA,NA,"",995,995,995,"PFMPIDLH_04291","EEHBNCGH_01221","LBEPEMJH_04201","GEBDBFBM_03589","KEBBHCLF_03056","ANAGKALP_01445","KLLMCOIF_01035","ICMJKFCL_04361","FONGDKBB_03186","JAJDIPKB_02256","AHCJAMEF_04226","KBLPGKMM_03496","NKIHGGCG_03724","BMPMIIIC_03883","GJABAPEG_03790"
"group_5804","","hypothetical protein",581,581,1,1,1464,NA,NA,"",452,452,452,"PFMPIDLH_01556","EEHBNCGH_02474","LBEPEMJH_04053","GEBDBFBM_00027","KEBBHCLF_00874","ANAGKALP_03692","KLLMCOIF_03449","ICMJKFCL_00469","FONGDKBB_03737","JAJDIPKB_02719","AHCJAMEF_01829","KBLPGKMM_02947","NKIHGGCG_00027","BMPMIIIC_02836","GJABAPEG_02198"
"yhbY","","RNA-binding protein YhbY",581,581,1,1,2601,NA,NA,"",332,332,332,"PFMPIDLH_00056","EEHBNCGH_00056","LBEPEMJH_00461","GEBDBFBM_01954","KEBBHCLF_02171","ANAGKALP_02110","KLLMCOIF_02964","ICMJKFCL_01731","FONGDKBB_03695","JAJDIPKB_02499","AHCJAMEF_00056","KBLPGKMM_00741","NKIHGGCG_01506","BMPMIIIC_00908","GJABAPEG_01359"
"yidC","","Membrane protein insertase YidC",581,581,1,1,1407,NA,NA,"",1646,1646,1646,"PFMPIDLH_04229","EEHBNCGH_04306","LBEPEMJH_03982","GEBDBFBM_03438","KEBBHCLF_04131","ANAGKALP_03820","KLLMCOIF_03956","ICMJKFCL_04231","FONGDKBB_03088","JAJDIPKB_01693","AHCJAMEF_04128","KBLPGKMM_03292","NKIHGGCG_03649","BMPMIIIC_03821","GJABAPEG_04228"
"draG","","ADP-ribosyl-[dinitrogen reductase] glycohydrolase",581,581,1,1,5863,NA,NA,"",1004,1004,1004,"PFMPIDLH_02323","EEHBNCGH_03283","LBEPEMJH_02580","GEBDBFBM_02105","KEBBHCLF_02597","ANAGKALP_02806","KLLMCOIF_02669","ICMJKFCL_03624","FONGDKBB_01393","JAJDIPKB_01725","AHCJAMEF_03132","KBLPGKMM_01890","NKIHGGCG_02315","BMPMIIIC_03080","GJABAPEG_02787"
"rhaR_7","","HTH-type transcriptional activator RhaR",581,581,1,1,2268,NA,NA,"",848,848,848,"PFMPIDLH_03975","EEHBNCGH_03918","LBEPEMJH_03092","GEBDBFBM_04238","KEBBHCLF_03941","ANAGKALP_02948","KLLMCOIF_04289","ICMJKFCL_03772","FONGDKBB_01839","JAJDIPKB_00907","AHCJAMEF_03960","KBLPGKMM_02836","NKIHGGCG_03878","BMPMIIIC_03254","GJABAPEG_03892"
"creD_2","","Inner membrane protein CreD",581,581,1,1,73,NA,NA,"",227,227,227,"PFMPIDLH_00736","EEHBNCGH_02068","LBEPEMJH_02280","GEBDBFBM_02560","KEBBHCLF_00066","ANAGKALP_02605","KLLMCOIF_03321","ICMJKFCL_00066","FONGDKBB_03325","JAJDIPKB_01375","AHCJAMEF_02175","KBLPGKMM_03130","NKIHGGCG_02438","BMPMIIIC_02928","GJABAPEG_01793"
"group_5810","","hypothetical protein",581,581,1,1,4509,NA,NA,"",110,110,110,"PFMPIDLH_01312","EEHBNCGH_01492","LBEPEMJH_02912","GEBDBFBM_00593","KEBBHCLF_03522","ANAGKALP_03753","KLLMCOIF_01306","ICMJKFCL_01052","FONGDKBB_02229","JAJDIPKB_01614","AHCJAMEF_01272","KBLPGKMM_04269","NKIHGGCG_03037","BMPMIIIC_01509","GJABAPEG_02976"
"argA","","Amino-acid acetyltransferase",581,581,1,1,2915,NA,NA,"",1331,1331,1331,"PFMPIDLH_00360","EEHBNCGH_00360","LBEPEMJH_00765","GEBDBFBM_00855","KEBBHCLF_02258","ANAGKALP_03591","KLLMCOIF_02155","ICMJKFCL_02035","FONGDKBB_00923","JAJDIPKB_01190","AHCJAMEF_00360","KBLPGKMM_02582","NKIHGGCG_01810","BMPMIIIC_03484","GJABAPEG_01055"
"group_5812","","hypothetical protein",581,581,1,1,2260,NA,NA,"",659,659,659,"PFMPIDLH_03983","EEHBNCGH_03910","LBEPEMJH_03100","GEBDBFBM_04230","KEBBHCLF_03949","ANAGKALP_02956","KLLMCOIF_04281","ICMJKFCL_03764","FONGDKBB_01831","JAJDIPKB_00899","AHCJAMEF_03968","KBLPGKMM_02828","NKIHGGCG_03886","BMPMIIIC_03262","GJABAPEG_03900"
"rspB_2","","Starvation-sensing protein RspB",581,581,1,1,5124,NA,NA,"",464,464,464,"PFMPIDLH_03259","EEHBNCGH_01029","LBEPEMJH_00362","GEBDBFBM_03399","KEBBHCLF_00560","ANAGKALP_00044","KLLMCOIF_00384","ICMJKFCL_01632","FONGDKBB_02599","JAJDIPKB_02652","AHCJAMEF_01031","KBLPGKMM_03666","NKIHGGCG_00457","BMPMIIIC_03566","GJABAPEG_00384"
"group_5814","","hypothetical protein",581,581,1,1,4925,NA,NA,"",929,929,929,"PFMPIDLH_02890","EEHBNCGH_00863","LBEPEMJH_00195","GEBDBFBM_01091","KEBBHCLF_00727","ANAGKALP_00212","KLLMCOIF_00553","ICMJKFCL_01464","FONGDKBB_01328","JAJDIPKB_00635","AHCJAMEF_00864","KBLPGKMM_00545","NKIHGGCG_00625","BMPMIIIC_02388","GJABAPEG_00552"
"frlD","","Fructosamine kinase FrlD",581,581,1,1,1765,NA,NA,"",845,845,845,"PFMPIDLH_01743","EEHBNCGH_02287","LBEPEMJH_01290","GEBDBFBM_00213","KEBBHCLF_01061","ANAGKALP_00889","KLLMCOIF_01468","ICMJKFCL_00655","FONGDKBB_00552","JAJDIPKB_00043","AHCJAMEF_01643","KBLPGKMM_01687","NKIHGGCG_00213","BMPMIIIC_01774","GJABAPEG_02012"
"sauU_3","","putative sulfoacetate transporter SauU",581,581,1,1,1415,NA,NA,"",1262,1262,1262,"PFMPIDLH_04221","EEHBNCGH_04298","LBEPEMJH_03974","GEBDBFBM_03430","KEBBHCLF_04139","ANAGKALP_03812","KLLMCOIF_03964","ICMJKFCL_04239","FONGDKBB_03080","JAJDIPKB_01701","AHCJAMEF_04120","KBLPGKMM_03300","NKIHGGCG_03657","BMPMIIIC_03813","GJABAPEG_04236"
"fliM","","Flagellar motor switch protein FliM",581,581,1,1,4619,NA,NA,"",1004,1004,1004,"PFMPIDLH_01215","EEHBNCGH_01589","LBEPEMJH_02692","GEBDBFBM_03031","KEBBHCLF_03619","ANAGKALP_03165","KLLMCOIF_03248","ICMJKFCL_00955","FONGDKBB_03849","JAJDIPKB_03291","AHCJAMEF_01174","KBLPGKMM_04205","NKIHGGCG_03961","BMPMIIIC_03330","GJABAPEG_03073"
"rnc","","Ribonuclease 3",581,581,1,1,4074,NA,NA,"",737,737,737,"PFMPIDLH_04055","EEHBNCGH_02839","LBEPEMJH_00832","GEBDBFBM_03872","KEBBHCLF_01552","ANAGKALP_00745","KLLMCOIF_00681","ICMJKFCL_02101","FONGDKBB_00330","JAJDIPKB_03017","AHCJAMEF_02262","KBLPGKMM_00022","NKIHGGCG_02783","BMPMIIIC_00022","GJABAPEG_02246"
"atpF","","ATP synthase subunit b",581,581,1,1,1381,NA,NA,"",470,470,470,"PFMPIDLH_04254","EEHBNCGH_04331","LBEPEMJH_04007","GEBDBFBM_03463","KEBBHCLF_04106","ANAGKALP_03845","KLLMCOIF_03931","ICMJKFCL_04206","FONGDKBB_03113","JAJDIPKB_01668","AHCJAMEF_04153","KBLPGKMM_03267","NKIHGGCG_03624","BMPMIIIC_03846","GJABAPEG_04203"
"group_5820","","hypothetical protein",581,581,1,1,2017,NA,NA,"",272,272,272,"PFMPIDLH_01103","EEHBNCGH_01701","LBEPEMJH_04231","GEBDBFBM_03645","KEBBHCLF_00431","ANAGKALP_03958","KLLMCOIF_04079","ICMJKFCL_00430","FONGDKBB_04496","JAJDIPKB_04009","AHCJAMEF_04256","KBLPGKMM_03737","NKIHGGCG_04458","BMPMIIIC_02083","GJABAPEG_01427"
"group_5821","","hypothetical protein",581,581,1,1,1616,NA,NA,"",200,200,200,"PFMPIDLH_01886","EEHBNCGH_02144","LBEPEMJH_01433","GEBDBFBM_00356","KEBBHCLF_01204","ANAGKALP_01032","KLLMCOIF_01611","ICMJKFCL_00798","FONGDKBB_00409","JAJDIPKB_00186","AHCJAMEF_01500","KBLPGKMM_01544","NKIHGGCG_00356","BMPMIIIC_01631","GJABAPEG_01869"
"ycjG","","L-Ala-D/L-Glu epimerase",581,581,1,1,4922,NA,NA,"",965,965,965,"PFMPIDLH_02893","EEHBNCGH_00860","LBEPEMJH_00192","GEBDBFBM_01094","KEBBHCLF_00730","ANAGKALP_00215","KLLMCOIF_00556","ICMJKFCL_01461","FONGDKBB_01325","JAJDIPKB_00638","AHCJAMEF_00861","KBLPGKMM_00542","NKIHGGCG_00628","BMPMIIIC_02385","GJABAPEG_00555"
"gloC","","Hydroxyacylglutathione hydrolase GloC",581,581,1,1,4402,NA,NA,"",647,647,647,"PFMPIDLH_01409","EEHBNCGH_01395","LBEPEMJH_03417","GEBDBFBM_00496","KEBBHCLF_03230","ANAGKALP_01619","KLLMCOIF_01209","ICMJKFCL_01149","FONGDKBB_01926","JAJDIPKB_03361","AHCJAMEF_01369","KBLPGKMM_04097","NKIHGGCG_01976","BMPMIIIC_01412","GJABAPEG_03616"
"clpB","","Chaperone protein ClpB",581,581,1,1,3007,NA,NA,"",2573,2573,2573,"PFMPIDLH_00670","EEHBNCGH_00668","LBEPEMJH_02523","GEBDBFBM_02713","KEBBHCLF_04291","ANAGKALP_01946","KLLMCOIF_02573","ICMJKFCL_03370","FONGDKBB_04483","JAJDIPKB_03829","AHCJAMEF_00668","KBLPGKMM_03750","NKIHGGCG_03258","BMPMIIIC_02070","GJABAPEG_00747"
"yedR","","Inner membrane protein YedR",581,581,1,1,4600,NA,NA,"",311,311,311,"PFMPIDLH_01232","EEHBNCGH_01572","LBEPEMJH_02675","GEBDBFBM_03048","KEBBHCLF_03602","ANAGKALP_03148","KLLMCOIF_03265","ICMJKFCL_00972","FONGDKBB_03866","JAJDIPKB_04473","AHCJAMEF_01191","KBLPGKMM_04222","NKIHGGCG_03944","BMPMIIIC_03313","GJABAPEG_03056"
"group_5826","","hypothetical protein",581,581,1,1,1950,NA,NA,"",266,266,266,"PFMPIDLH_04553","EEHBNCGH_04448","LBEPEMJH_04520","GEBDBFBM_04124","KEBBHCLF_04436","ANAGKALP_04398","KLLMCOIF_04398","ICMJKFCL_04499","FONGDKBB_03957","JAJDIPKB_03220","AHCJAMEF_04450","KBLPGKMM_04282","NKIHGGCG_04212","BMPMIIIC_04269","GJABAPEG_04472"
