"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR9016861","SRR16506855","NDSU10","SRR1515953","SRR5000237","SRR14766407","SRR14766455","SRR10037239","SRR2911780","SRR23043682","SRR14766451","SRR5883589","SRR28412155","SRR14766423","SRR14272154"
"gltA","","Citrate synthase",581,581,1,1,285,NA,NA,"",1283,1283,1283,"DPFOFGOO_04269","MMJAGEHG_04025","PGKCJFEA_03464","JICBPFCI_01776","GJOEKIMA_03028","FCNMCNAM_04090","BHJELCCI_02232","OOMIMPCI_03986","FENEHPHI_03517","NJDFJAED_03985","JKFJINKE_03725","IKEIDPHJ_04551","KODEOOAH_03947","ONBFLLJP_04449","HAANCNKA_03757"
"rcsC_1","","Sensor histidine kinase RcsC",581,581,1,1,5247,NA,NA,"",2474,2762,2758,"DPFOFGOO_01414","MMJAGEHG_03326","PGKCJFEA_02327","JICBPFCI_01928","GJOEKIMA_02238","FCNMCNAM_00790","BHJELCCI_00845","OOMIMPCI_00269","FENEHPHI_03874","NJDFJAED_02987","JKFJINKE_01839","IKEIDPHJ_02189","KODEOOAH_00476","ONBFLLJP_03364","HAANCNKA_03109"
"group_4880","","hypothetical protein",581,581,1,1,4542,NA,NA,"",167,167,167,"DPFOFGOO_02144","MMJAGEHG_00984","PGKCJFEA_01746","JICBPFCI_03290","GJOEKIMA_01811","FCNMCNAM_02235","BHJELCCI_02539","OOMIMPCI_01583","FENEHPHI_02558","NJDFJAED_00171","JKFJINKE_04047","IKEIDPHJ_01006","KODEOOAH_01725","ONBFLLJP_00172","HAANCNKA_00634"
"baeR","","Transcriptional regulatory protein BaeR",581,581,1,1,5852,NA,NA,"",722,722,722,"DPFOFGOO_02835","MMJAGEHG_03562","PGKCJFEA_01009","JICBPFCI_01312","GJOEKIMA_03234","FCNMCNAM_01476","BHJELCCI_02624","OOMIMPCI_03555","FENEHPHI_02952","NJDFJAED_03164","JKFJINKE_00607","IKEIDPHJ_01445","KODEOOAH_03166","ONBFLLJP_02153","HAANCNKA_03375"
"accD","","Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta",581,581,1,1,3924,NA,NA,"",914,914,914,"DPFOFGOO_00248","MMJAGEHG_02618","PGKCJFEA_03772","JICBPFCI_00930","GJOEKIMA_01471","FCNMCNAM_00470","BHJELCCI_01530","OOMIMPCI_02871","FENEHPHI_01995","NJDFJAED_01952","JKFJINKE_00996","IKEIDPHJ_00111","KODEOOAH_03481","ONBFLLJP_01945","HAANCNKA_02724"
"manA","","Mannose-6-phosphate isomerase",581,581,1,1,5168,NA,NA,"",1175,1175,1175,"DPFOFGOO_01007","MMJAGEHG_01999","PGKCJFEA_03131","JICBPFCI_01207","GJOEKIMA_00418","FCNMCNAM_02109","BHJELCCI_00005","OOMIMPCI_00345","FENEHPHI_01514","NJDFJAED_01333","JKFJINKE_02706","IKEIDPHJ_00363","KODEOOAH_00400","ONBFLLJP_02353","HAANCNKA_00005"
"group_4884","","hypothetical protein",581,581,1,1,1492,NA,NA,"",500,500,500,"DPFOFGOO_00413","MMJAGEHG_02058","PGKCJFEA_01342","JICBPFCI_00716","GJOEKIMA_00359","FCNMCNAM_00055","BHJELCCI_00462","OOMIMPCI_02400","FENEHPHI_01830","NJDFJAED_01650","JKFJINKE_03192","IKEIDPHJ_03539","KODEOOAH_02651","ONBFLLJP_01385","HAANCNKA_02117"
"group_4885","","hypothetical protein",581,581,1,1,2225,NA,NA,"",1082,1082,1082,"DPFOFGOO_03103","MMJAGEHG_04079","PGKCJFEA_03822","JICBPFCI_02434","GJOEKIMA_04206","FCNMCNAM_02397","BHJELCCI_02747","OOMIMPCI_04271","FENEHPHI_03690","NJDFJAED_04145","JKFJINKE_02840","IKEIDPHJ_02876","KODEOOAH_04235","ONBFLLJP_03601","HAANCNKA_04036"
"yfcR_1","","putative fimbrial-like protein YfcR",581,581,1,1,2954,NA,NA,"",500,500,500,"DPFOFGOO_03704","MMJAGEHG_00401","PGKCJFEA_02444","JICBPFCI_00004","GJOEKIMA_00823","FCNMCNAM_03563","BHJELCCI_01340","OOMIMPCI_01013","FENEHPHI_00268","NJDFJAED_03562","JKFJINKE_00887","IKEIDPHJ_02264","KODEOOAH_01142","ONBFLLJP_02874","HAANCNKA_01218"
"hmuU","","Hemin transport system permease protein HmuU",581,581,1,1,4197,NA,NA,"",1079,1079,1079,"DPFOFGOO_04051","MMJAGEHG_00671","PGKCJFEA_01575","JICBPFCI_03760","GJOEKIMA_04001","FCNMCNAM_03874","BHJELCCI_03957","OOMIMPCI_01897","FENEHPHI_02245","NJDFJAED_00484","JKFJINKE_01529","IKEIDPHJ_04137","KODEOOAH_01412","ONBFLLJP_00485","HAANCNKA_00948"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",581,581,1,1,25,NA,NA,"",1190,1190,1190,"DPFOFGOO_01030","MMJAGEHG_01578","PGKCJFEA_03596","JICBPFCI_02152","GJOEKIMA_03586","FCNMCNAM_01933","BHJELCCI_03370","OOMIMPCI_01918","FENEHPHI_00687","NJDFJAED_00912","JKFJINKE_03791","IKEIDPHJ_04518","KODEOOAH_02321","ONBFLLJP_00506","HAANCNKA_02044"
"fabH","","3-oxoacyl-[acyl-carrier-protein] synthase 3",581,581,1,1,5464,NA,NA,"",953,953,953,"DPFOFGOO_01618","MMJAGEHG_03121","PGKCJFEA_01228","JICBPFCI_03034","GJOEKIMA_02033","FCNMCNAM_00995","BHJELCCI_01050","OOMIMPCI_00064","FENEHPHI_03337","NJDFJAED_02782","JKFJINKE_03113","IKEIDPHJ_03355","KODEOOAH_00681","ONBFLLJP_03712","HAANCNKA_02904"
"katE","","Catalase HPII",581,581,1,1,5328,NA,NA,"",1859,2252,2250,"DPFOFGOO_01486","MMJAGEHG_03253","PGKCJFEA_02400","JICBPFCI_01855","GJOEKIMA_02165","FCNMCNAM_00863","BHJELCCI_00918","OOMIMPCI_00196","FENEHPHI_03469","NJDFJAED_02914","JKFJINKE_01106","IKEIDPHJ_02117","KODEOOAH_00549","ONBFLLJP_03437","HAANCNKA_03036"
"group_4890","","hypothetical protein",581,581,1,1,2020,NA,NA,"",839,839,839,"DPFOFGOO_03219","MMJAGEHG_01169","PGKCJFEA_04395","JICBPFCI_02754","GJOEKIMA_04092","FCNMCNAM_04470","BHJELCCI_03124","OOMIMPCI_02330","FENEHPHI_01096","NJDFJAED_00502","JKFJINKE_04554","IKEIDPHJ_04601","KODEOOAH_01910","ONBFLLJP_00919","HAANCNKA_01634"
"argB","","Acetylglutamate kinase",581,581,1,1,2153,NA,NA,"",776,776,776,"DPFOFGOO_02987","MMJAGEHG_04195","PGKCJFEA_01932","JICBPFCI_02318","GJOEKIMA_03613","FCNMCNAM_02281","BHJELCCI_02863","OOMIMPCI_04155","FENEHPHI_03806","NJDFJAED_04029","JKFJINKE_03074","IKEIDPHJ_02760","KODEOOAH_04119","ONBFLLJP_03485","HAANCNKA_03920"
"pipB2","","Secreted effector protein PipB2",581,581,1,1,3105,NA,NA,"",1052,1052,1052,"DPFOFGOO_02444","MMJAGEHG_00583","PGKCJFEA_03388","JICBPFCI_02937","GJOEKIMA_02395","FCNMCNAM_02793","BHJELCCI_01158","OOMIMPCI_00831","FENEHPHI_00086","NJDFJAED_03380","JKFJINKE_00369","IKEIDPHJ_01701","KODEOOAH_01324","ONBFLLJP_02692","HAANCNKA_01036"
"ydfZ","","Putative selenoprotein YdfZ",581,581,1,1,5119,NA,NA,"",203,203,203,"DPFOFGOO_00964","MMJAGEHG_01956","PGKCJFEA_03323","JICBPFCI_01164","GJOEKIMA_00461","FCNMCNAM_02066","BHJELCCI_00048","OOMIMPCI_00388","FENEHPHI_01471","NJDFJAED_01290","JKFJINKE_01706","IKEIDPHJ_00406","KODEOOAH_00357","ONBFLLJP_02396","HAANCNKA_00048"
"tsf","","Elongation factor Ts",581,581,1,1,2372,NA,NA,"",923,923,923,"DPFOFGOO_04151","MMJAGEHG_03698","PGKCJFEA_02588","JICBPFCI_03935","GJOEKIMA_04156","FCNMCNAM_04023","BHJELCCI_04050","OOMIMPCI_03788","FENEHPHI_03241","NJDFJAED_03799","JKFJINKE_02019","IKEIDPHJ_04248","KODEOOAH_03755","ONBFLLJP_03261","HAANCNKA_04086"
"nanA","","N-acetylneuraminate lyase",581,581,1,1,2557,NA,NA,"",893,893,893,"DPFOFGOO_01690","MMJAGEHG_00013","PGKCJFEA_00927","JICBPFCI_00393","GJOEKIMA_01211","FCNMCNAM_01763","BHJELCCI_02184","OOMIMPCI_01401","FENEHPHI_00656","NJDFJAED_02706","JKFJINKE_00636","IKEIDPHJ_03053","KODEOOAH_00754","ONBFLLJP_01318","HAANCNKA_01606"
"surA","","Chaperone SurA",581,581,1,1,2509,NA,NA,"",1286,1286,1286,"DPFOFGOO_03593","MMJAGEHG_03830","PGKCJFEA_04030","JICBPFCI_02202","GJOEKIMA_03370","FCNMCNAM_03967","BHJELCCI_03171","OOMIMPCI_03919","FENEHPHI_03108","NJDFJAED_03666","JKFJINKE_01901","IKEIDPHJ_02642","KODEOOAH_03623","ONBFLLJP_03129","HAANCNKA_04426"
"csqR","","HTH-type transcriptional repressor CsqR",581,581,1,1,2239,NA,NA,"",803,803,803,"DPFOFGOO_03090","MMJAGEHG_04092","PGKCJFEA_03809","JICBPFCI_02421","GJOEKIMA_04219","FCNMCNAM_02384","BHJELCCI_02760","OOMIMPCI_04258","FENEHPHI_03703","NJDFJAED_04132","JKFJINKE_02827","IKEIDPHJ_02863","KODEOOAH_04222","ONBFLLJP_03588","HAANCNKA_04023"
"assT_2","","Arylsulfate sulfotransferase AssT",581,581,1,1,23,NA,NA,"",1715,1715,1715,"DPFOFGOO_01028","MMJAGEHG_01580","PGKCJFEA_03594","JICBPFCI_02154","GJOEKIMA_03588","FCNMCNAM_01935","BHJELCCI_03372","OOMIMPCI_01916","FENEHPHI_00685","NJDFJAED_00914","JKFJINKE_03793","IKEIDPHJ_04520","KODEOOAH_02323","ONBFLLJP_00504","HAANCNKA_02046"
"eamB","","Cysteine/O-acetylserine efflux protein",581,581,1,1,4063,NA,NA,"",587,587,587,"DPFOFGOO_00011","MMJAGEHG_02381","PGKCJFEA_00536","JICBPFCI_03367","GJOEKIMA_01234","FCNMCNAM_00708","BHJELCCI_03715","OOMIMPCI_03108","FENEHPHI_02232","NJDFJAED_01715","JKFJINKE_02746","IKEIDPHJ_00348","KODEOOAH_03994","ONBFLLJP_01708","HAANCNKA_02487"
"cydD","","ATP-binding/permease protein CydD",581,581,1,1,4359,NA,NA,"",1766,1766,1766,"DPFOFGOO_03462","MMJAGEHG_00821","PGKCJFEA_03910","JICBPFCI_02505","GJOEKIMA_01647","FCNMCNAM_03213","BHJELCCI_03586","OOMIMPCI_01747","FENEHPHI_02395","NJDFJAED_00334","JKFJINKE_02316","IKEIDPHJ_01169","KODEOOAH_01562","ONBFLLJP_00335","HAANCNKA_00798"
"araC","","Arabinose operon regulatory protein",581,581,1,1,2495,NA,NA,"",845,845,845,"DPFOFGOO_03581","MMJAGEHG_03818","PGKCJFEA_04017","JICBPFCI_02214","GJOEKIMA_03383","FCNMCNAM_03954","BHJELCCI_03183","OOMIMPCI_03907","FENEHPHI_03121","NJDFJAED_03679","JKFJINKE_01889","IKEIDPHJ_02654","KODEOOAH_03635","ONBFLLJP_03141","HAANCNKA_04438"
"group_4902","","hypothetical protein",581,581,1,1,1651,NA,NA,"",539,539,539,"DPFOFGOO_00681","MMJAGEHG_02326","PGKCJFEA_02503","JICBPFCI_00449","GJOEKIMA_00092","FCNMCNAM_00323","BHJELCCI_00729","OOMIMPCI_02668","FENEHPHI_01563","NJDFJAED_01382","JKFJINKE_00045","IKEIDPHJ_00877","KODEOOAH_02384","ONBFLLJP_01653","HAANCNKA_02385"
"uspA","","Universal stress protein A",581,581,1,1,1756,NA,NA,"",434,434,434,"DPFOFGOO_00581","MMJAGEHG_02226","PGKCJFEA_02920","JICBPFCI_00549","GJOEKIMA_00192","FCNMCNAM_00223","BHJELCCI_00629","OOMIMPCI_02568","FENEHPHI_01663","NJDFJAED_01482","JKFJINKE_00145","IKEIDPHJ_00777","KODEOOAH_02484","ONBFLLJP_01553","HAANCNKA_02285"
"holB","","DNA polymerase III subunit delta'",581,581,1,1,5456,NA,NA,"",1004,1004,1004,"DPFOFGOO_01610","MMJAGEHG_03129","PGKCJFEA_01220","JICBPFCI_03042","GJOEKIMA_02041","FCNMCNAM_00987","BHJELCCI_01042","OOMIMPCI_00072","FENEHPHI_03345","NJDFJAED_02790","JKFJINKE_03121","IKEIDPHJ_03363","KODEOOAH_00673","ONBFLLJP_03704","HAANCNKA_02912"
"gpsA","","Glycerol-3-phosphate dehydrogenase [NAD(P)+]",581,581,1,1,1875,NA,NA,"",1019,1019,1019,"DPFOFGOO_00469","MMJAGEHG_02114","PGKCJFEA_01398","JICBPFCI_00660","GJOEKIMA_00303","FCNMCNAM_00111","BHJELCCI_00518","OOMIMPCI_02456","FENEHPHI_01774","NJDFJAED_01594","JKFJINKE_03699","IKEIDPHJ_04501","KODEOOAH_02595","ONBFLLJP_01441","HAANCNKA_02173"
"cutD","","Choline trimethylamine-lyase activating enzyme",581,581,1,1,4275,NA,NA,"",899,899,899,"DPFOFGOO_03387","MMJAGEHG_00746","PGKCJFEA_00412","JICBPFCI_02580","GJOEKIMA_04552","FCNMCNAM_04532","BHJELCCI_03511","OOMIMPCI_01822","FENEHPHI_02320","NJDFJAED_00409","JKFJINKE_04252","IKEIDPHJ_01244","KODEOOAH_01487","ONBFLLJP_00410","HAANCNKA_00873"
"gbpR_2","","HTH-type transcriptional regulator GbpR",581,581,1,1,5904,NA,NA,"",908,908,908,"DPFOFGOO_02788","MMJAGEHG_03609","PGKCJFEA_01056","JICBPFCI_01265","GJOEKIMA_03281","FCNMCNAM_01523","BHJELCCI_02671","OOMIMPCI_03508","FENEHPHI_02905","NJDFJAED_03117","JKFJINKE_00560","IKEIDPHJ_01492","KODEOOAH_03119","ONBFLLJP_02106","HAANCNKA_03422"
"narQ","","Nitrate/nitrite sensor protein NarQ",581,581,1,1,4183,NA,NA,"",1700,1700,1700,"DPFOFGOO_00126","MMJAGEHG_02496","PGKCJFEA_00420","JICBPFCI_00809","GJOEKIMA_01349","FCNMCNAM_00592","BHJELCCI_01652","OOMIMPCI_02993","FENEHPHI_02116","NJDFJAED_01830","JKFJINKE_00768","IKEIDPHJ_00233","KODEOOAH_04109","ONBFLLJP_01823","HAANCNKA_02602"
"lapA","","Lipopolysaccharide assembly protein A",581,581,1,1,4891,NA,NA,"",308,308,308,"DPFOFGOO_00769","MMJAGEHG_01761","PGKCJFEA_00695","JICBPFCI_03719","GJOEKIMA_00656","FCNMCNAM_03091","BHJELCCI_00244","OOMIMPCI_00583","FENEHPHI_01276","NJDFJAED_01095","JKFJINKE_01309","IKEIDPHJ_00601","KODEOOAH_00164","ONBFLLJP_02591","HAANCNKA_00243"
"group_4910","","hypothetical protein",581,581,1,1,3042,NA,NA,"",485,485,485,"DPFOFGOO_02496","MMJAGEHG_00635","PGKCJFEA_02877","JICBPFCI_02885","GJOEKIMA_02343","FCNMCNAM_02741","BHJELCCI_04387","OOMIMPCI_00779","FENEHPHI_00034","NJDFJAED_04324","JKFJINKE_03489","IKEIDPHJ_01753","KODEOOAH_01376","ONBFLLJP_02640","HAANCNKA_00984"
"moaD","","Molybdopterin synthase sulfur carrier subunit",581,581,1,1,4232,NA,NA,"",245,245,245,"DPFOFGOO_04085","MMJAGEHG_00705","PGKCJFEA_01541","JICBPFCI_03794","GJOEKIMA_03967","FCNMCNAM_03908","BHJELCCI_03991","OOMIMPCI_01863","FENEHPHI_02279","NJDFJAED_00450","JKFJINKE_01495","IKEIDPHJ_04103","KODEOOAH_01446","ONBFLLJP_00451","HAANCNKA_00914"
"dadA_1","","D-amino acid dehydrogenase",581,581,1,1,4793,NA,NA,"",1298,1298,1298,"DPFOFGOO_03915","MMJAGEHG_01666","PGKCJFEA_01856","JICBPFCI_03473","GJOEKIMA_00751","FCNMCNAM_02889","BHJELCCI_00339","OOMIMPCI_00678","FENEHPHI_01181","NJDFJAED_01000","JKFJINKE_01620","IKEIDPHJ_03835","KODEOOAH_00069","ONBFLLJP_03949","HAANCNKA_00338"
"bioD1_2","","ATP-dependent dethiobiotin synthetase BioD 1",581,581,1,1,4225,NA,NA,"",686,686,686,"DPFOFGOO_04078","MMJAGEHG_00698","PGKCJFEA_01548","JICBPFCI_03787","GJOEKIMA_03974","FCNMCNAM_03901","BHJELCCI_03984","OOMIMPCI_01870","FENEHPHI_02272","NJDFJAED_00457","JKFJINKE_01502","IKEIDPHJ_04110","KODEOOAH_01439","ONBFLLJP_00458","HAANCNKA_00921"
"sodA","","Superoxide dismutase [Mn]",581,581,1,1,2274,NA,NA,"",620,620,620,"DPFOFGOO_03057","MMJAGEHG_04125","PGKCJFEA_02002","JICBPFCI_02388","GJOEKIMA_03683","FCNMCNAM_02351","BHJELCCI_02793","OOMIMPCI_04225","FENEHPHI_03736","NJDFJAED_04099","JKFJINKE_03004","IKEIDPHJ_02830","KODEOOAH_04189","ONBFLLJP_03555","HAANCNKA_03990"
"group_4915","","hypothetical protein",581,581,1,1,4179,NA,NA,"",200,200,200,"DPFOFGOO_00122","MMJAGEHG_02492","PGKCJFEA_00424","JICBPFCI_00805","GJOEKIMA_01345","FCNMCNAM_00596","BHJELCCI_01656","OOMIMPCI_02997","FENEHPHI_02120","NJDFJAED_01826","JKFJINKE_00764","IKEIDPHJ_00237","KODEOOAH_04105","ONBFLLJP_01819","HAANCNKA_02598"
"hcaR_2","","Hca operon transcriptional activator HcaR",581,581,1,1,3987,NA,NA,"",884,884,884,"DPFOFGOO_00186","MMJAGEHG_02556","PGKCJFEA_01448","JICBPFCI_00869","GJOEKIMA_01409","FCNMCNAM_00532","BHJELCCI_01592","OOMIMPCI_02933","FENEHPHI_02056","NJDFJAED_01890","JKFJINKE_02789","IKEIDPHJ_00173","KODEOOAH_03420","ONBFLLJP_01883","HAANCNKA_02662"
"mggB","","Mannosylglucosyl-3-phosphoglycerate phosphatase",581,581,1,1,28,NA,NA,"",1562,1562,1562,"DPFOFGOO_01033","MMJAGEHG_01575","PGKCJFEA_03599","JICBPFCI_02149","GJOEKIMA_03583","FCNMCNAM_01930","BHJELCCI_03367","OOMIMPCI_01921","FENEHPHI_00690","NJDFJAED_00909","JKFJINKE_03788","IKEIDPHJ_04515","KODEOOAH_02318","ONBFLLJP_00509","HAANCNKA_02041"
"hemA","","Glutamyl-tRNA reductase",581,581,1,1,4822,NA,NA,"",1256,1256,1256,"DPFOFGOO_00701","MMJAGEHG_01693","PGKCJFEA_01829","JICBPFCI_03500","GJOEKIMA_00724","FCNMCNAM_02862","BHJELCCI_00312","OOMIMPCI_00651","FENEHPHI_01208","NJDFJAED_01027","JKFJINKE_02175","IKEIDPHJ_00669","KODEOOAH_00096","ONBFLLJP_03922","HAANCNKA_00311"
"eutN","","Ethanolamine utilization protein EutN",581,581,1,1,4032,NA,NA,"",287,287,287,"DPFOFGOO_00141","MMJAGEHG_02511","PGKCJFEA_01493","JICBPFCI_00824","GJOEKIMA_01364","FCNMCNAM_00577","BHJELCCI_01637","OOMIMPCI_02978","FENEHPHI_02101","NJDFJAED_01845","JKFJINKE_00783","IKEIDPHJ_00218","KODEOOAH_03375","ONBFLLJP_01838","HAANCNKA_02617"
"group_4920","","hypothetical protein",581,581,1,1,5170,NA,NA,"",236,236,236,"DPFOFGOO_01009","MMJAGEHG_02001","PGKCJFEA_03133","JICBPFCI_01209","GJOEKIMA_00416","FCNMCNAM_02111","BHJELCCI_00003","OOMIMPCI_00343","FENEHPHI_01516","NJDFJAED_01335","JKFJINKE_02704","IKEIDPHJ_00361","KODEOOAH_00402","ONBFLLJP_02351","HAANCNKA_00003"
"group_4921","","hypothetical protein",581,581,1,1,2224,NA,NA,"",878,878,878,"DPFOFGOO_03104","MMJAGEHG_04078","PGKCJFEA_03823","JICBPFCI_02435","GJOEKIMA_04205","FCNMCNAM_02398","BHJELCCI_02746","OOMIMPCI_04272","FENEHPHI_03689","NJDFJAED_04146","JKFJINKE_02841","IKEIDPHJ_02877","KODEOOAH_04236","ONBFLLJP_03602","HAANCNKA_04037"
"group_4922","","hypothetical protein",581,581,1,1,149,NA,NA,"",386,386,386,"DPFOFGOO_02551","MMJAGEHG_03039","PGKCJFEA_00348","JICBPFCI_04160","GJOEKIMA_04425","FCNMCNAM_04289","BHJELCCI_04360","OOMIMPCI_03140","FENEHPHI_02825","NJDFJAED_02084","JKFJINKE_03767","IKEIDPHJ_02011","KODEOOAH_02727","ONBFLLJP_02898","HAANCNKA_03496"
"metB","","Cystathionine gamma-synthase",581,581,1,1,2181,NA,NA,"",1160,1160,1160,"DPFOFGOO_03013","MMJAGEHG_04169","PGKCJFEA_01958","JICBPFCI_02344","GJOEKIMA_03639","FCNMCNAM_02307","BHJELCCI_02837","OOMIMPCI_04181","FENEHPHI_03780","NJDFJAED_04055","JKFJINKE_03048","IKEIDPHJ_02786","KODEOOAH_04145","ONBFLLJP_03511","HAANCNKA_03946"
"purC","","Phosphoribosylaminoimidazole-succinocarboxamide synthase",581,581,1,1,4176,NA,NA,"",713,713,713,"DPFOFGOO_00119","MMJAGEHG_02489","PGKCJFEA_00427","JICBPFCI_00802","GJOEKIMA_01342","FCNMCNAM_00599","BHJELCCI_01659","OOMIMPCI_03000","FENEHPHI_02123","NJDFJAED_01823","JKFJINKE_00761","IKEIDPHJ_00240","KODEOOAH_04102","ONBFLLJP_01816","HAANCNKA_02595"
"sifA","","Secreted effector protein SifA",581,581,1,1,5432,NA,NA,"",1010,1010,1010,"DPFOFGOO_01587","MMJAGEHG_03152","PGKCJFEA_01197","JICBPFCI_03065","GJOEKIMA_02064","FCNMCNAM_00964","BHJELCCI_01019","OOMIMPCI_00095","FENEHPHI_03368","NJDFJAED_02813","JKFJINKE_03748","IKEIDPHJ_03386","KODEOOAH_00650","ONBFLLJP_03681","HAANCNKA_02935"
"bsmA","","Lipoprotein BsmA",581,581,1,1,6025,NA,NA,"",302,302,302,"DPFOFGOO_01282","MMJAGEHG_01326","PGKCJFEA_02308","JICBPFCI_02647","GJOEKIMA_02879","FCNMCNAM_02613","BHJELCCI_02967","OOMIMPCI_02171","FENEHPHI_00939","NJDFJAED_00660","JKFJINKE_00926","IKEIDPHJ_02498","KODEOOAH_02068","ONBFLLJP_00761","HAANCNKA_01792"
"ychN","","Protein YchN",581,581,1,1,4830,NA,NA,"",353,353,353,"DPFOFGOO_00709","MMJAGEHG_01701","PGKCJFEA_01821","JICBPFCI_03508","GJOEKIMA_00716","FCNMCNAM_02854","BHJELCCI_00304","OOMIMPCI_00643","FENEHPHI_01216","NJDFJAED_01035","JKFJINKE_02183","IKEIDPHJ_00661","KODEOOAH_00104","ONBFLLJP_04427","HAANCNKA_00303"
"group_4928","","hypothetical protein",581,581,1,1,4898,NA,NA,"",179,179,179,"DPFOFGOO_00775","MMJAGEHG_01767","PGKCJFEA_00689","JICBPFCI_03713","GJOEKIMA_00650","FCNMCNAM_03097","BHJELCCI_00238","OOMIMPCI_00577","FENEHPHI_01282","NJDFJAED_01101","JKFJINKE_01303","IKEIDPHJ_00595","KODEOOAH_00170","ONBFLLJP_02585","HAANCNKA_00237"
"group_4929","","hypothetical protein",581,581,1,1,3985,NA,NA,"",371,371,371,"DPFOFGOO_00192","MMJAGEHG_02562","PGKCJFEA_04454","JICBPFCI_00875","GJOEKIMA_01415","FCNMCNAM_00526","BHJELCCI_01586","OOMIMPCI_02927","FENEHPHI_02050","NJDFJAED_01896","JKFJINKE_02783","IKEIDPHJ_00167","KODEOOAH_03426","ONBFLLJP_01889","HAANCNKA_02668"
"group_4930","","hypothetical protein",581,581,1,1,4220,NA,NA,"",476,476,476,"DPFOFGOO_04073","MMJAGEHG_00693","PGKCJFEA_01553","JICBPFCI_03782","GJOEKIMA_03979","FCNMCNAM_03896","BHJELCCI_03979","OOMIMPCI_01875","FENEHPHI_02267","NJDFJAED_00462","JKFJINKE_01507","IKEIDPHJ_04115","KODEOOAH_01434","ONBFLLJP_00463","HAANCNKA_00926"
"fis","","DNA-binding protein Fis",581,581,1,1,1974,NA,NA,"",296,296,296,"DPFOFGOO_04402","MMJAGEHG_04518","PGKCJFEA_03693","JICBPFCI_04246","GJOEKIMA_04400","FCNMCNAM_04343","BHJELCCI_04222","OOMIMPCI_04542","FENEHPHI_04513","NJDFJAED_04480","JKFJINKE_03423","IKEIDPHJ_04367","KODEOOAH_04417","ONBFLLJP_04517","HAANCNKA_04474"
"group_4932","","hypothetical protein",581,581,1,1,1403,NA,NA,"",755,755,755,"DPFOFGOO_04023","MMJAGEHG_04426","PGKCJFEA_02656","JICBPFCI_03656","GJOEKIMA_03815","FCNMCNAM_03780","BHJELCCI_03914","OOMIMPCI_04417","FENEHPHI_04190","NJDFJAED_04291","JKFJINKE_01369","IKEIDPHJ_03938","KODEOOAH_04366","ONBFLLJP_04363","HAANCNKA_04284"
"citG_3","","2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase",581,581,1,1,2533,NA,NA,"",908,908,908,"DPFOFGOO_03617","MMJAGEHG_03854","PGKCJFEA_04611","JICBPFCI_02178","GJOEKIMA_03346","FCNMCNAM_03991","BHJELCCI_03147","OOMIMPCI_03943","FENEHPHI_03082","NJDFJAED_03642","JKFJINKE_01925","IKEIDPHJ_02618","KODEOOAH_03599","ONBFLLJP_04575","HAANCNKA_04402"
"deoC","","Deoxyribose-phosphate aldolase",581,581,1,1,6219,NA,NA,"",779,779,779,"DPFOFGOO_01097","MMJAGEHG_01511","PGKCJFEA_03177","JICBPFCI_02085","GJOEKIMA_03519","FCNMCNAM_01866","BHJELCCI_03303","OOMIMPCI_01985","FENEHPHI_00754","NJDFJAED_00845","JKFJINKE_03338","IKEIDPHJ_03441","KODEOOAH_02254","ONBFLLJP_00573","HAANCNKA_01977"
"dapB","","4-hydroxy-tetrahydrodipicolinate reductase",581,581,1,1,2532,NA,NA,"",821,821,821,"DPFOFGOO_03616","MMJAGEHG_03853","PGKCJFEA_04612","JICBPFCI_02179","GJOEKIMA_03347","FCNMCNAM_03990","BHJELCCI_03148","OOMIMPCI_03942","FENEHPHI_03083","NJDFJAED_03643","JKFJINKE_01924","IKEIDPHJ_02619","KODEOOAH_03600","ONBFLLJP_04574","HAANCNKA_04403"
"tolC_1","","Outer membrane protein TolC",581,581,1,1,2711,NA,NA,"",1469,1469,1469,"DPFOFGOO_01840","MMJAGEHG_00163","PGKCJFEA_00777","JICBPFCI_00242","GJOEKIMA_01061","FCNMCNAM_01613","BHJELCCI_02034","OOMIMPCI_01251","FENEHPHI_00506","NJDFJAED_02557","JKFJINKE_01989","IKEIDPHJ_03709","KODEOOAH_00904","ONBFLLJP_01168","HAANCNKA_01456"
"group_4937","","hypothetical protein",581,581,1,1,4287,NA,NA,"",383,383,383,"DPFOFGOO_03396","MMJAGEHG_00755","PGKCJFEA_00403","JICBPFCI_02571","GJOEKIMA_04561","FCNMCNAM_04523","BHJELCCI_03520","OOMIMPCI_01813","FENEHPHI_02329","NJDFJAED_00400","JKFJINKE_04261","IKEIDPHJ_01235","KODEOOAH_01496","ONBFLLJP_00401","HAANCNKA_00864"
